Complexity,Loss,Equation
1,0.036174294,"x26"
3,0.035059605,"x26 / 1.0739255"
5,0.03318249,"x26 - (0.1970363 * x8)"
7,0.03197512,"(x26 + (x8 / -4.6374073)) * 0.928354"
9,0.019712085,"(x26 + ((1.0510166 - x2) - x8)) / 1.5557085"
11,0.019158313,"(x26 + ((1.2368392 - (x2 / 0.8364077)) - x8)) / 1.6460162"
13,0.018904103,"(x26 + (((1.2386724 - (x2 / 0.8318715)) - x8) * 0.8318715)) / 1.4845692"
15,0.015664756,"((((x26 + 0.9904538) - x2) - ((x13 * -0.3353311) * x15)) - x8) / 1.5628455"
17,0.0153664565,"(((x26 + ((0.9904538 - x2) / 0.8839227)) - (x13 * (x12 * -0.3353311))) - x8) / 1.5628455"
19,0.014894926,"(((x26 + ((0.9904538 - x2) / 0.8839227)) - (x13 * (x12 * -0.3353311))) - (x8 / 0.9067146)) / 1.5628455"
