episode,timestep,reward,episode_length
164,7678,40.81392288208008,48
165,7740,54.4776611328125,62
166,7779,33.20133972167969,39
167,7841,50.916561126708984,62
168,7890,41.182682037353516,49
169,7949,47.42494583129883,59
170,7994,36.2708740234375,45
171,8049,42.56853485107422,55
172,8095,38.51213073730469,46
173,8135,31.362804412841797,40
174,8180,37.74836730957031,45
175,8226,40.04659652709961,46
176,8275,39.62749099731445,49
177,8336,47.32273483276367,61
178,8383,38.61404800415039,47
179,8434,44.1373405456543,51
180,8477,36.0246467590332,43
181,8523,40.55902099609375,46
182,8573,40.59834289550781,50
183,8635,52.602394104003906,62
184,8685,41.36275100708008,50
185,8734,40.80126190185547,49
186,8807,69.66671752929688,73
187,8854,41.13608169555664,47
188,8898,36.36846923828125,44
189,8943,37.32784652709961,45
190,9001,48.358951568603516,58
191,9037,30.36080551147461,36
192,9098,50.17596435546875,61
193,9160,54.81005096435547,62
194,9211,38.53642272949219,51
195,9260,43.26763916015625,49
196,9319,49.69602966308594,59
197,9375,43.28234100341797,56
198,9421,38.62721633911133,46
199,9471,42.19046401977539,50
200,9527,46.12855911254883,56
201,9575,42.13500213623047,48
202,9624,40.277286529541016,49
203,9656,28.05772590637207,32
204,9728,53.86225509643555,72
205,9771,34.96506118774414,43
206,9816,40.436180114746094,45
207,9865,40.969970703125,49
208,9928,56.24041748046875,63
209,9976,38.929073333740234,48
210,10026,42.273582458496094,50
211,10079,41.43311309814453,53
212,10147,60.60237121582031,68
213,10197,43.751258850097656,50
214,10255,48.68827438354492,58
215,10316,52.520042419433594,61
216,10376,47.661766052246094,60
217,10423,40.008731842041016,47
218,10474,41.90986633300781,51
219,10517,37.34430694580078,43
220,10566,36.45899963378906,49
221,10614,39.90713882446289,48
222,10663,40.19429016113281,49
223,10722,50.6232795715332,59
224,10779,46.203250885009766,57
225,10825,39.257667541503906,46
226,10885,42.57559585571289,60
227,10934,41.708038330078125,49
228,10974,35.11143112182617,40
229,11019,38.90121078491211,45
230,11066,38.055938720703125,47
231,11111,39.1317138671875,45
232,11152,32.763153076171875,41
233,11203,46.48729705810547,51
234,11241,30.14389419555664,38
235,11291,40.770469665527344,50
236,11341,44.868892669677734,50
237,11404,50.538631439208984,63
238,11449,37.97992706298828,45
239,11511,52.871246337890625,62
240,11583,51.305641174316406,72
241,11626,33.96795654296875,43
242,11689,43.8864631652832,63
243,11735,33.38174057006836,46
244,11782,38.452796936035156,47
245,11828,38.99884033203125,46
246,11892,52.272003173828125,64
247,11947,44.47697830200195,55
248,11994,39.81129837036133,47
249,12039,35.78400421142578,45
250,12085,41.01013946533203,46
251,12128,37.43423080444336,43
252,12181,45.859291076660156,53
253,12226,37.37075424194336,45
254,12268,31.19988441467285,42
255,12317,38.9349365234375,49
256,12383,56.62574768066406,66
257,12441,48.628170013427734,58
258,12507,52.09567642211914,66
259,12556,40.65113830566406,49
260,12599,36.08872604370117,43
261,12663,49.09437561035156,64
262,12710,40.06438446044922,47
263,12764,44.496185302734375,54
264,12825,52.12200164794922,61
265,12873,37.2734489440918,48
266,12931,47.48534393310547,58
267,12992,48.61351013183594,61
268,13048,48.57699966430664,56
269,13102,45.1163215637207,54
270,13153,44.54916000366211,51
271,13198,34.51213073730469,45
272,13278,61.510894775390625,80
273,13340,45.39242935180664,62
274,13394,41.48780059814453,54
275,13453,49.65046310424805,59
276,13518,52.63872528076172,65
277,13578,47.18549346923828,60
278,13649,58.38092803955078,71
279,13709,52.741546630859375,60
280,13760,45.09571838378906,51
281,13818,40.99220275878906,58
282,13905,61.42291259765625,87
283,13965,51.04767990112305,60
284,14032,55.680641174316406,67
285,14082,40.21546936035156,50
286,14131,41.66373825073242,49
287,14199,58.19973373413086,68
288,14249,43.95386505126953,50
289,14299,43.295387268066406,50
290,14369,64.04180145263672,70
291,14426,49.83261489868164,57
292,14474,36.90413284301758,48
293,14533,53.064918518066406,59
294,14618,76.86966705322266,85
295,14671,47.432308197021484,53
296,14738,55.2314338684082,67
297,14790,44.6338996887207,52
298,14841,41.585750579833984,51
299,14885,37.63807678222656,44
300,14934,39.757328033447266,49
301,15005,49.77429962158203,71
302,15055,40.06578063964844,50
303,15104,39.01588821411133,49
304,15183,70.35902404785156,79
305,15270,76.42473602294922,87
306,15322,36.558746337890625,52
307,15371,39.30170440673828,49
308,15417,39.19466781616211,46
309,15468,43.35914993286133,51
310,15521,46.355506896972656,53
311,15568,39.50971603393555,47
312,15619,41.4171142578125,51
313,15674,46.07624816894531,55
314,15730,41.59678649902344,56
315,15800,57.06223678588867,70
316,15861,48.01435089111328,61
317,15920,46.39826583862305,59
318,15989,53.79695510864258,69
319,16054,48.95888900756836,65
320,16112,49.12841033935547,58
321,16173,54.69865036010742,61
322,16225,45.48554992675781,52
323,16285,52.37135696411133,60
324,16376,81.55551147460938,91
325,16441,53.863319396972656,65
326,16490,42.19966506958008,49
327,16547,49.25657653808594,57
328,16621,65.22247314453125,74
329,16675,45.787200927734375,54
330,16719,34.10622787475586,44
331,16785,53.9636344909668,66
332,16853,61.445960998535156,68
333,16928,60.82426452636719,75
334,17003,63.25193405151367,75
335,17061,52.2384033203125,58
336,17138,66.12161254882812,77
337,17212,69.5641860961914,74
338,17266,46.32520294189453,54
339,17333,56.65160369873047,67
340,17422,72.76362609863281,89
341,17490,55.521461486816406,68
342,17564,64.28736114501953,74
343,17625,49.59630584716797,61
344,17701,62.1871223449707,76
345,17763,48.526283264160156,62
346,17877,106.07246398925781,114
347,17937,54.12617874145508,60
348,17980,34.47808837890625,43
349,18046,59.798343658447266,66
350,18113,57.275543212890625,67
351,18174,48.33003234863281,61
352,18303,109.96278381347656,129
353,18366,52.60001754760742,63
354,18423,49.66143035888672,57
355,18508,69.97329711914062,85
356,18591,71.52959442138672,83
357,18676,69.60755920410156,85
358,18748,64.87155151367188,72
359,18849,86.4344711303711,101
360,18917,53.514625549316406,68
361,18972,48.943206787109375,55
362,19044,64.57654571533203,72
363,19105,53.57870864868164,61
364,19164,46.84241485595703,59
365,19257,83.64570617675781,93
366,19321,50.852359771728516,64
367,19381,50.354305267333984,60
368,19438,48.556495666503906,57
369,19537,88.9526138305664,99
370,19593,48.34804153442383,56
371,19653,49.05036163330078,60
372,19733,66.68470764160156,80
373,19823,76.90336608886719,90
374,19914,83.21016693115234,91
375,19962,41.59507751464844,48
376,20025,53.56471633911133,63
377,20076,40.54481887817383,51
378,20138,42.417354583740234,62
379,20202,55.94965362548828,64
380,20265,53.31253433227539,63
381,20355,78.45362091064453,90
382,20414,49.36637496948242,59
383,20475,48.52811050415039,61
384,20526,42.80683517456055,51
385,20623,81.18707275390625,97
386,20686,55.103271484375,63
387,20742,47.65720748901367,56
388,20845,82.16453552246094,103
389,20935,78.23072052001953,90
390,21036,82.37738037109375,101
391,21095,49.36343002319336,59
392,21152,50.06159591674805,57
393,21231,72.86788177490234,79
394,21363,113.4976577758789,132
395,21451,77.36759185791016,88
396,21526,59.35049057006836,75
397,21576,41.89508056640625,50
398,21655,72.84497833251953,79
399,21862,176.1681671142578,207
400,21964,87.01342010498047,102
401,22089,106.68742370605469,125
402,22154,55.599300384521484,65
403,22286,106.92657470703125,132
404,22404,104.63497924804688,118
405,22467,52.87229537963867,63
406,22551,76.298583984375,84
407,22633,74.0198745727539,82
408,22714,68.15641784667969,81
409,22769,48.720733642578125,55
410,22843,66.242919921875,74
411,22937,81.01264190673828,94
412,23018,74.61534881591797,81
413,23099,68.48479461669922,81
414,23194,85.2092056274414,95
415,23393,175.44725036621094,199
416,23458,57.70947265625,65
417,23516,47.61418914794922,58
418,23616,75.03868865966797,100
419,23689,63.64498519897461,73
420,23837,116.02936553955078,148
421,24029,177.0376434326172,192
422,24133,84.50741577148438,104
423,24332,169.22360229492188,199
424,24474,127.74665832519531,142
425,24547,61.70922088623047,73
426,24638,77.10858154296875,91
427,24735,75.98114776611328,97
428,24872,118.80783081054688,137
429,24967,81.18399810791016,95
430,25099,120.95034790039062,132
431,25430,284.73870849609375,331
432,25591,128.3554229736328,161
433,25714,107.01626586914062,123
434,25812,73.337890625,98
435,25962,133.05345153808594,150
436,26044,72.08294677734375,82
437,26169,105.89541625976562,125
438,26234,58.66926193237305,65
439,26343,96.5700454711914,109
440,26488,113.87444305419922,145
441,26571,61.14522933959961,83
442,26686,98.14916229248047,115
443,26781,67.48680877685547,95
444,26879,81.29747772216797,98
445,27020,123.55567932128906,141
446,27122,89.74028778076172,102
447,27239,78.45051574707031,117
448,27483,215.3065948486328,244
449,27637,127.08303833007812,154
450,27922,258.5310363769531,285
451,28032,99.73954772949219,110
452,28245,192.91014099121094,213
453,28376,110.07788848876953,131
454,28509,108.87223815917969,133
455,28628,106.41461181640625,119
456,28814,151.24200439453125,186
457,29268,269.4590759277344,454
458,29409,122.38973999023438,141
459,29599,155.82058715820312,190
460,29680,62.71255111694336,81
461,29808,92.74234008789062,128
462,29996,172.85940551757812,188
463,30433,344.8205261230469,437
464,30723,259.0130310058594,290
465,30930,192.97894287109375,207
466,31154,207.55555725097656,224
467,31251,77.83229064941406,97
468,31465,187.22129821777344,214
469,31945,471.96148681640625,480
470,32038,77.6459732055664,93
471,32378,316.2220764160156,340
472,32491,89.362060546875,113
473,32607,101.80186462402344,116
474,33067,396.84149169921875,460
475,33171,91.9074478149414,104
476,33527,315.2582092285156,356
477,33702,134.40283203125,175
478,33807,90.10441589355469,105
479,34000,167.9904022216797,193
480,34480,265.10870361328125,480
481,34957,428.5582580566406,477
482,35351,248.30455017089844,394
483,35831,279.96307373046875,480
484,36044,192.63661193847656,213
485,36524,418.50506591796875,480
486,36760,215.28668212890625,236
487,37240,421.5726013183594,480
488,37720,315.63592529296875,480
489,38200,371.7928161621094,480
490,38680,302.9106140136719,480
491,39160,282.39715576171875,480
492,39640,381.64471435546875,480
493,39874,212.34637451171875,234
494,40354,302.66094970703125,480
495,40834,300.5101318359375,480
496,40967,120.12644958496094,133
497,41447,372.8970947265625,480
498,41927,284.29864501953125,480
499,42008,68.08151245117188,81
500,42125,89.29716491699219,117
501,42568,339.27447509765625,443
502,43048,330.6895751953125,480
503,43528,430.98828125,480
504,44008,283.2151184082031,480
505,44382,196.31028747558594,374
506,44825,267.4971008300781,443
507,45169,231.3367462158203,344
508,45649,316.9393310546875,480
509,46129,401.5679931640625,480
510,46609,238.68240356445312,480
511,47070,252.7506561279297,461
512,47550,260.717041015625,480
513,47880,207.3645477294922,330
514,48331,225.9637908935547,451
515,48811,278.5677185058594,480
516,49291,266.6553955078125,480
517,49407,75.78579711914062,116
518,49887,322.6575927734375,480
519,50367,319.3987121582031,480
520,50847,460.696533203125,480
521,51158,201.1776123046875,311
522,51638,387.98797607421875,480
523,52118,373.5354919433594,480
524,52598,252.57154846191406,480
525,52800,175.52841186523438,202
526,53280,401.9715576171875,480
527,53760,272.4825134277344,480
528,54181,230.03134155273438,421
529,54661,410.6474914550781,480
530,55141,353.15679931640625,480
531,55621,264.2856750488281,480
532,56101,288.05584716796875,480
533,56303,188.3485870361328,202
534,56783,276.21893310546875,480
535,57263,355.6234130859375,480
536,57743,288.4043273925781,480
537,58223,366.44091796875,480
538,58703,417.4395751953125,480
539,59183,253.18893432617188,480
540,59663,398.5663146972656,480
541,60143,396.5361022949219,480
542,60623,284.544921875,480
543,61007,220.09486389160156,384
544,61487,314.02679443359375,480
545,61812,185.46470642089844,325
546,62292,230.63250732421875,480
547,62772,246.92784118652344,480
548,63252,254.72999572753906,480
549,63732,387.8700256347656,480
550,64138,223.3065948486328,406
551,64499,210.10745239257812,361
552,64830,205.27871704101562,331
553,65276,246.19509887695312,446
554,65756,284.2967224121094,480
555,65933,156.76821899414062,177
556,66413,277.5255432128906,480
557,66893,271.58892822265625,480
558,67373,426.45977783203125,480
559,67853,276.8536682128906,480
560,68260,283.43011474609375,407
561,68736,416.8837890625,476
562,68808,62.4120979309082,72
563,69288,452.4947204589844,480
564,69768,306.8287353515625,480
565,70248,369.0127258300781,480
566,70728,258.10479736328125,480
567,71095,226.53636169433594,367
568,71575,298.82061767578125,480
569,72055,401.2236633300781,480
570,72187,113.37394714355469,132
571,72508,203.22549438476562,321
572,72988,453.21783447265625,480
573,73368,290.55999755859375,380
574,73699,288.9263000488281,331
575,73944,222.46817016601562,245
576,74424,317.2414245605469,480
577,74495,60.28252029418945,71
578,74975,413.8214111328125,480
579,75455,340.6865539550781,480
580,75935,363.7485656738281,480
581,76415,433.0145263671875,480
582,76895,355.3236999511719,480
583,77008,82.60031127929688,113
584,77488,332.40252685546875,480
585,77799,199.12559509277344,311
586,78153,331.5470886230469,354
587,78633,299.0037841796875,480
588,79113,328.0979309082031,480
589,79195,68.87897491455078,82
590,79327,119.1300277709961,132
591,79477,131.72572326660156,150
592,79726,222.44039916992188,249
593,80206,328.61016845703125,480
594,80447,215.9126434326172,241
595,80827,336.0207214355469,380
596,81181,309.618408203125,354
597,81661,322.7066345214844,480
598,82141,319.0997619628906,480
599,82621,448.35235595703125,480
600,82759,123.88501739501953,138
601,83239,404.91119384765625,480
602,83719,441.86077880859375,480
603,83812,82.4578857421875,93
604,84292,380.9320373535156,480
605,84772,300.3265075683594,480
606,84908,94.13036346435547,136
607,85388,304.8459167480469,480
608,85868,386.0181579589844,480
609,86348,319.82867431640625,480
610,86828,299.1377868652344,480
611,87308,255.5523223876953,480
612,87788,278.6586608886719,480
613,88268,459.7095947265625,480
614,88748,286.87481689453125,480
615,89228,240.32595825195312,480
616,89708,375.1777038574219,480
617,90188,314.4830322265625,480
618,90668,288.6060485839844,480
619,91148,283.31817626953125,480
620,91628,459.0315856933594,480
621,91939,212.1538543701172,311
622,92419,304.3544006347656,480
623,92876,267.9584655761719,457
624,93245,240.19277954101562,369
625,93725,332.7840270996094,480
626,94205,408.5217590332031,480
627,94685,417.4188537597656,480
628,95165,249.1746826171875,480
629,95645,273.6664123535156,480
630,96125,284.92059326171875,480
631,96605,321.4603576660156,480
632,97085,315.2178039550781,480
633,97234,135.68214416503906,149
634,97714,269.0354919433594,480
635,98194,280.4609680175781,480
636,98674,323.8456115722656,480
637,99154,246.05825805664062,480
638,99634,291.7017822265625,480
639,100071,248.9603729248047,437
640,100551,454.0631408691406,480
641,101031,257.8066101074219,480
642,101511,384.40887451171875,480
643,101896,239.85601806640625,385
644,102337,240.20864868164062,441
645,102817,364.2074279785156,480
646,103291,430.02728271484375,474
647,103771,296.5292053222656,480
648,104251,364.5781555175781,480
649,104731,334.2745056152344,480
650,105211,354.853271484375,480
651,105691,324.3450927734375,480
652,106171,467.33453369140625,480
653,106651,287.29949951171875,480
654,107131,402.1509704589844,480
655,107611,463.42559814453125,480
656,108091,307.14923095703125,480
657,108571,232.41018676757812,480
658,109051,381.1162109375,480
659,109531,446.7919006347656,480
660,110011,319.38397216796875,480
661,110491,327.56353759765625,480
662,110954,432.01507568359375,463
663,111434,409.00714111328125,480
664,111914,278.8482360839844,480
665,112394,305.95648193359375,480
666,112779,218.1313018798828,385
667,113259,246.86607360839844,480
668,113739,401.67547607421875,480
669,113943,192.7545623779297,204
670,114423,342.2171325683594,480
671,114672,205.10845947265625,249
672,114962,210.9475860595703,290
673,115387,407.6334533691406,425
674,115521,122.66323852539062,134
675,116001,391.10760498046875,480
676,116223,194.30772399902344,222
677,116703,465.1340026855469,480
678,117066,338.73736572265625,363
679,117546,257.5461730957031,480
680,117891,283.15765380859375,345
681,118371,344.97052001953125,480
682,118851,375.7504577636719,480
683,119331,422.5873718261719,480
684,119811,262.8841552734375,480
685,120291,406.32977294921875,480
686,120771,349.0975036621094,480
687,120989,181.60336303710938,218
688,121469,418.08782958984375,480
689,121949,274.51043701171875,480
690,122055,64.34864807128906,106
691,122535,460.3583068847656,480
692,123015,369.561279296875,480
693,123495,326.163818359375,480
694,123966,307.0447082519531,471
695,124446,387.0388488769531,480
696,124926,341.3329772949219,480
697,125406,230.2758331298828,480
698,125886,264.7454528808594,480
699,126366,261.2511291503906,480
700,126846,270.58270263671875,480
701,127326,249.76702880859375,480
702,127806,292.6045837402344,480
703,128286,230.56356811523438,480
704,128394,70.5707015991211,108
705,128840,259.44189453125,446
706,129097,178.41639709472656,257
707,129577,349.9144287109375,480
708,129963,209.83778381347656,386
709,130443,268.9931335449219,480
710,130923,328.69122314453125,480
711,131403,242.2533721923828,480
712,131883,250.7100067138672,480
713,132363,319.188720703125,480
714,132843,336.60028076171875,480
715,133302,272.6867370605469,459
716,133782,281.80328369140625,480
717,134262,270.8192138671875,480
718,134654,224.2845458984375,392
719,134995,193.76058959960938,341
720,135475,282.20196533203125,480
721,135955,229.60971069335938,480
722,136435,289.7261047363281,480
723,136915,263.6985168457031,480
724,137395,232.09249877929688,480
725,137875,298.3753967285156,480
726,138320,248.71685791015625,445
727,138637,190.13401794433594,317
728,138895,173.71055603027344,258
729,139284,202.96205139160156,389
730,139600,190.84133911132812,316
731,140080,289.6791687011719,480
732,140560,330.0615234375,480
733,141040,405.5105285644531,480
734,141349,170.3955078125,309
735,141583,170.98187255859375,234
736,142063,263.7476501464844,480
737,142543,260.3779296875,480
738,142862,187.82159423828125,319
739,143342,285.6965026855469,480
740,143701,204.7397918701172,359
741,144098,240.5022735595703,397
742,144578,247.6398162841797,480
743,144827,166.7109832763672,249
744,145226,237.28062438964844,399
745,145706,247.4854278564453,480
746,146186,258.7238464355469,480
747,146585,212.71096801757812,399
748,147065,258.0177307128906,480
749,147545,335.688232421875,480
750,148025,262.6659851074219,480
751,148443,292.93157958984375,418
752,148923,252.16944885253906,480
753,149403,242.92694091796875,480
754,149720,195.30364990234375,317
755,149970,174.23348999023438,250
756,150232,174.49424743652344,262
757,150648,223.06997680664062,416
758,151019,219.1100311279297,371
759,151335,186.69033813476562,316
760,151466,107.26705932617188,131
761,151946,244.71453857421875,480
762,152426,265.3935241699219,480
763,152731,186.31033325195312,305
764,153211,418.8675537109375,480
765,153691,312.8167419433594,480
766,154120,236.07467651367188,429
767,154600,236.41200256347656,480
768,154969,223.66204833984375,369
769,155234,165.31507873535156,265
770,155541,185.51925659179688,307
771,155841,191.28956604003906,300
772,156321,258.5019836425781,480
773,156801,263.341064453125,480
774,157281,288.7521057128906,480
775,157598,209.82586669921875,317
776,157969,200.00267028808594,371
777,158398,234.1172332763672,429
778,158777,203.10279846191406,379
779,159257,262.4130859375,480
780,159737,320.77386474609375,480
781,160202,244.639404296875,465
782,160502,177.52554321289062,300
783,160955,255.74476623535156,453
784,161435,236.0917205810547,480
785,161739,193.97332763671875,304
786,161996,165.47300720214844,257
787,162439,258.639892578125,443
788,162919,291.9045104980469,480
789,163399,246.3637237548828,480
790,163879,277.4471130371094,480
791,164359,253.19534301757812,480
792,164839,221.31777954101562,480
793,165319,347.02587890625,480
794,165799,271.59912109375,480
795,166232,206.4801788330078,433
796,166712,247.13613891601562,480
797,167192,335.3857421875,480
798,167672,258.3711242675781,480
799,168152,314.6233825683594,480
800,168466,198.8622283935547,314
801,168946,264.2792663574219,480
802,169248,195.50125122070312,302
803,169624,206.4894256591797,376
804,170104,256.46636962890625,480
805,170492,202.6461181640625,388
806,170972,243.4814453125,480
807,171452,225.03512573242188,480
808,171820,213.34786987304688,368
809,172300,260.051513671875,480
810,172669,213.98553466796875,369
811,173061,222.05581665039062,392
812,173541,249.7977752685547,480
813,173984,267.2812805175781,443
814,174464,335.4033508300781,480
815,174784,205.88150024414062,320
816,175264,231.89410400390625,480
817,175553,186.8594970703125,289
818,176033,245.63572692871094,480
819,176479,236.00991821289062,446
820,176782,193.3112030029297,303
821,177015,147.71726989746094,233
822,177369,210.0493621826172,354
823,177646,163.19944763183594,277
824,178126,297.80767822265625,480
825,178365,164.118408203125,239
826,178728,192.8478546142578,363
827,179208,250.45028686523438,480
828,179688,285.7096252441406,480
829,180168,449.2847595214844,480
830,180604,226.39520263671875,436
831,181084,259.1277770996094,480
832,181564,249.98927307128906,480
833,182044,272.9454345703125,480
834,182524,272.1056823730469,480
835,183004,295.4706726074219,480
836,183484,229.72415161132812,480
837,183964,265.5661315917969,480
838,184444,297.4424743652344,480
839,184781,208.94593811035156,337
840,185261,318.78668212890625,480
841,185645,211.6031494140625,384
842,186125,215.20069885253906,480
843,186605,281.018798828125,480
844,187085,225.9108428955078,480
845,187420,197.63629150390625,335
846,187681,170.86532592773438,261
847,188161,398.3592224121094,480
848,188641,359.06866455078125,480
849,189121,259.22589111328125,480
850,189601,377.0390930175781,480
851,190003,190.52508544921875,402
852,190436,249.85040283203125,433
853,190916,253.19033813476562,480
854,191396,256.0548400878906,480
855,191876,252.06625366210938,480
856,192356,322.320556640625,480
857,192660,168.4995880126953,304
858,193105,235.28329467773438,445
859,193585,440.5439758300781,480
860,194065,290.2025146484375,480
861,194463,195.21609497070312,398
862,194943,409.60455322265625,480
863,195423,255.3651580810547,480
864,195903,227.78785705566406,480
865,196383,223.55043029785156,480
866,196863,296.8914794921875,480
867,197135,176.95675659179688,272
868,197472,256.54339599609375,337
869,197952,453.5740051269531,480
870,198432,257.6956481933594,480
871,198736,180.12118530273438,304
872,199089,202.58197021484375,353
873,199437,190.30963134765625,348
874,199780,199.89077758789062,343
875,200260,243.86802673339844,480
876,200668,339.8642272949219,408
877,200896,195.5003662109375,228
878,201307,329.673828125,411
879,201643,197.0218963623047,336
880,202123,332.087890625,480
881,202603,364.09716796875,480
882,203083,274.3042907714844,480
883,203563,301.8044128417969,480
884,203980,301.9512023925781,417
885,204460,346.88153076171875,480
886,204940,361.103759765625,480
887,205364,237.2525634765625,424
888,205844,309.42559814453125,480
889,206324,431.02435302734375,480
890,206760,249.4073486328125,436
891,207106,221.2481231689453,346
892,207547,229.01307678222656,441
893,208027,418.4747314453125,480
894,208507,443.17218017578125,480
895,208773,159.2020263671875,266
896,209197,263.5484313964844,424
897,209677,428.93658447265625,480
898,210157,447.1602783203125,480
899,210546,207.55335998535156,389
900,210947,245.13746643066406,401
901,211427,242.0588836669922,480
902,211837,241.93775939941406,410
903,212317,454.6316223144531,480
904,212797,330.6658630371094,480
905,213096,181.35647583007812,299
906,213576,263.5421142578125,480
907,214056,235.61074829101562,480
908,214536,333.74102783203125,480
909,215016,469.40625,480
910,215496,245.98248291015625,480
911,215976,322.8145446777344,480
912,216456,391.8744201660156,480
913,216936,372.3746643066406,480
914,217317,212.37490844726562,381
915,217699,226.28782653808594,382
916,218032,268.6845397949219,333
917,218512,249.7075958251953,480
918,218992,292.30224609375,480
919,219433,383.97314453125,441
920,219752,281.0547180175781,319
921,220232,337.7863464355469,480
922,220712,397.5304870605469,480
923,221040,202.49075317382812,328
924,221520,318.52435302734375,480
925,221827,182.0860137939453,307
926,222307,312.8829345703125,480
927,222787,400.03118896484375,480
928,223184,275.6134033203125,397
929,223664,403.9244079589844,480
930,224144,263.5174865722656,480
931,224482,195.13998413085938,338
932,224962,402.4485778808594,480
933,225442,392.4052734375,480
934,225710,174.3083038330078,268
935,226190,361.8392028808594,480
