Complexity,Loss,Equation
1,0.034376696,"x26"
3,0.0339869,"x26 * 0.96187896"
5,0.03222332,"x26 + (-0.10934485 * x17)"
7,0.028652366,"((-0.057416983 / x2) - x26) * -0.84290165"
9,0.023961166,"(((-0.057416983 / x2) - x26) * -0.84290165) + -0.05660064"
