Complexity,Loss,Equation
1,0.396815,"0.124304816"
3,0.31540933,"0.093266465 / x2"
5,0.30244216,"-0.15355408 - (-0.12413703 / x2)"
7,0.25919023,"(x25 * 0.03292404) - (-0.094598755 / x2)"
9,0.22750787,"((-2.7144778 / x2) + (x19 - x25)) / -29.058004"
11,0.20319705,"((x19 + ((x12 + -2.7520492) / x2)) - x25) / -30.193571"
13,0.19020048,"((((x16 + (-2.669209 + x12)) / x2) - x25) + x19) / -30.767746"
15,0.16534488,"((x24 + ((x17 + x19) - x25)) + ((x12 - 2.5752292) / x2)) / -28.421991"
17,0.14976618,"(((((x19 + x24) + ((x12 - 3.5007977) / x2)) + x17) - x25) / -28.137194) - 0.16833979"
19,0.13713092,"(((x19 + ((x17 - x25) - -5.1146874)) + (x15 + ((x12 - 3.6456175) / x2))) + x24) / -28.803888"
21,0.13245983,"((((x17 - x25) + ((x19 + ((x15 + x12) + x24)) - -4.730316)) - x21) - (3.345536 / x2)) / -26.776245"
23,0.12970227,"(((((((x13 * x24) + (x15 + x12)) + x19) - -4.426508) + (x17 - x25)) - x21) - (3.259962 / x2)) / -26.56466"
25,0.11848898,"((((x13 * x24) + x15) + ((x19 + (x12 - -4.3814254)) + ((x17 - (x25 + x14)) - x21))) - (3.2555442 / x2)) / -26.606403"
29,0.11262172,"((x21 - (((x24 + (x19 / 0.6803885)) + (((x17 + x12) - -5.3358946) - (x14 - x15))) - x25)) * 0.035216108) - (0.012603907 / (x2 / (x12 + -10.187968)))"
