Complexity,Loss,Equation
1,0.020827265,"x26"
3,0.020635815,"x26 * 0.97100914"
5,0.018508337,"x26 - (x19 * 0.09990206)"
6,0.016081221,"sin(x26 - (-0.05593256 / x2))"
7,0.012940895,"sin(x26 + (log(x2) * -0.35604644))"
8,0.009650743,"sin((x26 + (0.13154836 / x2)) + -0.1393427)"
9,0.0071157254,"sin((log(x2 + x8) * -0.47901154) + x26)"
11,0.006051171,"sin((log((x2 + x8) + -0.08382186) * -0.37713295) + x26)"
13,0.0046726777,"sin(((x8 + log(x2)) * -0.4435845) + (x26 + (x19 * -0.13890208)))"
15,0.0037491985,"sin(x26 + ((log(x2 + x8) + ((x2 + -0.7836347) * x17)) * -0.5786538))"
17,0.0031398816,"sin((x17 * ((x12 - x2) * 0.12180066)) + (x26 + (log(x2 + x8) * -0.5816584)))"
19,0.0030452444,"sin(((log(x2 + x8) * -0.60030574) + (x17 * (((x12 - x2) + 0.2944939) * 0.14759412))) + x26)"
20,0.0030137433,"sin((-0.5800216 * log(x8 + x2)) + ((x19 * (0.120961756 * (x8 + (x12 - sqrt(x2))))) + x26))"
