Complexity,Loss,Equation
1,0.054868516,"x26"
3,0.047633465,"x26 * 0.8409085"
5,0.04697594,"x26 + (-0.16874087 * x19)"
7,0.04238616,"(0.86805725 - (x26 * -0.12153745)) * x26"
9,0.034696475,"x26 - (x26 * ((x26 * x26) / 6.801747))"
11,0.03371484,"x26 - (x19 * (0.43453163 / ((x26 + x26) + 4.2820506)))"
13,0.03223553,"((((x25 - 0.67859465) * -0.14653558) * (x26 + x8)) * x26) + x26"
15,0.032235075,"(((((x25 - -0.14219275) * -0.14592808) + 0.12097634) * (x26 + x8)) * x26) + x26"
17,0.03156967,"(x26 + (((x8 + x26) + ((x18 + -0.6844813) - 1.7705137)) * -0.20157431)) - (x2 * 0.48656327)"
19,0.03144142,"x26 + ((((x8 + x26) + (((x16 - x7) + -0.6844813) - 1.7705137)) * -0.20157431) - (x2 * 0.48656327))"
