timesteps,episode_steps,mean_cgm,mean_action,mean_insulin,mean_proposed_insulin,mean_shielded_insulin,total_insulin,total_proposed_insulin,total_shielded_insulin,mean_iob,pct_tir_70_180,pct_above_250,pct_below_70,pct_shield_active,shield_count,total_reward,mean_reward
100000,250,227.22996520996094,-0.9994969964027405,0.0016816970892250538,0.0016816970892250538,0.0016816970892250538,0.42042428255081177,0.42042428255081177,0.42042428255081177,0.07711625099182129,42.8,38.800000000000004,0.0,0.0,0,153.10574340820312,0.6124230027198792
200000,258,222.87939453125,-0.9976088404655457,0.0017156976973637938,0.0017156976973637938,0.0017156976973637938,0.4426500201225281,0.4426500201225281,0.4426500201225281,0.09390939027070999,52.32558139534884,33.33333333333333,0.0,0.0,0,170.55902099609375,0.6610814929008484
300000,244,227.07334899902344,-0.9997394680976868,0.0016793039394542575,0.0016793039394542575,0.0016793039394542575,0.40975016355514526,0.40975016355514526,0.40975016355514526,0.08556951582431793,38.52459016393443,33.19672131147541,0.0,0.0,0,144.42481994628906,0.5919049978256226
400000,480,151.05484008789062,-0.9081563353538513,0.024194590747356415,0.024194590747356415,0.024194590747356415,11.6134033203125,11.6134033203125,11.6134033203125,0.4911736845970154,67.08333333333333,12.708333333333332,3.75,0.0,0,376.0748596191406,0.7834892868995667
500000,480,169.66464233398438,-0.906761109828949,0.03294436261057854,0.03294436261057854,0.03294436261057854,15.81329345703125,15.81329345703125,15.81329345703125,0.6343342661857605,66.875,0.0,0.0,0.0,0,376.6683044433594,0.7847256064414978
600000,480,165.50296020507812,-0.8748648166656494,0.0374646857380867,0.0374646857380867,0.0374646857380867,17.983049392700195,17.983049392700195,17.983049392700195,0.7346454858779907,73.75,0.0,0.0,0.0,0,393.9862060546875,0.8208045959472656
700000,480,162.5009307861328,-0.8029285669326782,0.03244207799434662,0.03244207799434662,0.03244207799434662,15.572197914123535,15.572197914123535,15.572197914123535,0.615494430065155,51.87500000000001,0.0,0.0,0.0,0,344.781982421875,0.7182958126068115
800000,480,147.80966186523438,-0.9703477025032043,0.03572384640574455,0.03572384640574455,0.03572384640574455,17.147445678710938,17.147445678710938,17.147445678710938,0.692530632019043,79.79166666666667,0.0,3.958333333333333,0.0,0,414.5437316894531,0.8636327981948853
900000,480,169.27967834472656,-0.8333787322044373,0.037087101489305496,0.037087101489305496,0.037087101489305496,17.801809310913086,17.801809310913086,17.801809310913086,0.728552520275116,60.416666666666664,0.0,1.25,0.0,0,360.8406066894531,0.7517512440681458
1000000,480,140.3642120361328,-0.8715008497238159,0.02789405919611454,0.02789405919611454,0.02789405919611454,13.389148712158203,13.389148712158203,13.389148712158203,0.550244927406311,89.375,0.0,0.0,0.0,0,436.9064025878906,0.9102216958999634
1100000,480,161.4196319580078,-0.9640429615974426,0.04065101221203804,0.04065101221203804,0.04065101221203804,19.51248550415039,19.51248550415039,19.51248550415039,0.7785556316375732,82.5,1.25,0.0,0.0,0,415.6707763671875,0.8659808039665222
1200000,480,163.73388671875,-0.855840802192688,0.037076424807310104,0.037076424807310104,0.037076424807310104,17.79668426513672,17.79668426513672,17.79668426513672,0.725814700126648,69.16666666666667,0.0,0.0,0.0,0,385.6734924316406,0.8034864664077759
1300000,480,146.82327270507812,-0.917676568031311,0.03746223449707031,0.03746223449707031,0.03746223449707031,17.98187255859375,17.98187255859375,17.98187255859375,0.7342247366905212,82.91666666666667,0.0,2.7083333333333335,0.0,0,422.5382995605469,0.8802881240844727
1400000,480,165.02410888671875,-0.9598954319953918,0.03569298982620239,0.03569298982620239,0.03569298982620239,17.13263511657715,17.13263511657715,17.13263511657715,0.6914578676223755,69.79166666666666,2.083333333333333,0.0,0.0,0,386.09454345703125,0.8043636083602905
