number,value,state,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_net_arch,params_vf_coef,user_attrs_best_mean_reward,duration,datetime_start,datetime_complete
0,187.1368865966797,COMPLETE,160,0.28587401714848804,0.0001,0.8885985334342513,0.9970257271005576,0.00040282615680132643,0.6249830478510545,15,480,"128,128",0.6303456574929226,187.1368865966797,0 days 00:25:06.184449,2026-05-28 11:44:44.060973,2026-05-28 12:09:50.245422
1,264.92938232421875,COMPLETE,480,0.2638932669262554,0.0001,0.9056870520948209,0.9974876415748088,0.0010963790601962408,0.7794326769977987,5,1440,"256,256",0.8466189717770776,264.92938232421875,0 days 00:26:11.093655,2026-05-28 12:09:50.254797,2026-05-28 12:36:01.348452
2,282.7501525878906,COMPLETE,120,0.20652994183706375,0.001,0.8739042110665671,0.9944812844026196,0.0004279702421661244,0.3363737641601829,15,960,"256,128",0.7451774814373586,282.7501525878906,0 days 00:27:46.216013,2026-05-28 12:36:01.554010,2026-05-28 13:03:47.770023
3,242.0342559814453,COMPLETE,60,0.2671028721933353,0.005,0.9426409018992449,0.9867912367013254,0.00036682222470957527,0.7036414832416453,15,480,"128,128,64",0.31865078598375135,242.0342559814453,0 days 00:27:39.454894,2026-05-28 13:03:47.972132,2026-05-28 13:31:27.427026
4,293.7086486816406,COMPLETE,80,0.1387155193068217,0.0,0.8727773908753889,0.9832727426022884,3.640271181114446e-05,0.49340110816643334,20,1440,"256,256",0.5621079395352753,293.7086486816406,0 days 00:28:06.847575,2026-05-28 13:31:27.636127,2026-05-28 13:59:34.483702
5,388.2457580566406,COMPLETE,80,0.07045564081851456,0.02,0.9138467423871992,0.9841124280307653,0.00054829562930357,0.8368206354327223,20,1920,"128,128,64",0.6877651246563878,388.2457580566406,0 days 00:31:31.323197,2026-05-28 13:59:34.685245,2026-05-28 14:31:06.008442
