Complexity,Loss,Equation
1,0.014781074,"x26"
3,0.014555355,"x26 + 0.015023919"
5,0.0123228505,"x26 + (x18 * -0.10305972)"
7,0.0069568753,"(0.0003915223 / (x2 + -0.11208912)) + x26"
9,0.006374517,"(0.007963399 / (x8 + (x2 + -0.10462721))) + x26"
11,0.0061587384,"x26 + (0.010885841 / ((x8 + x2) + (x8 + -0.102102354)))"
13,0.0060244934,"(x26 + (0.011512266 / ((x2 + (x8 + x8)) + -0.101806045))) / 1.0209333"
15,0.005911564,"((0.017707204 / ((x8 + x8) + (x8 + (x2 + -0.09647856)))) + x26) / 1.0253329"
17,0.0033401505,"((((-0.12062047 / x2) + 1.3249891) * ((x22 * -0.21515942) + x26)) + -0.10319348) + (0.09959009 / x2)"
21,0.0032879517,"((((-0.029486885 / (x2 + -0.026864069)) + 0.4162522) * (((x23 * -0.2608061) + x26) + -0.07161725)) * 3.339296) + (0.08884741 / x2)"
23,0.002837794,"((0.03228422 / x2) + (((-0.041925184 / x2) + 0.45687157) * ((x26 + (-0.073159635 - (x8 * 0.09917388))) + (x23 * -0.21961458)))) * 2.8883526"
25,0.0026924482,"(((((-0.004371817 / x2) / x2) + 0.41914967) * ((x23 * -0.22695819) + ((x26 - (x8 * 0.10117449)) + -0.07240618))) + (0.030622238 / x2)) * 2.88223"
27,0.002417329,"(((-0.03184655 / (x2 + (x26 * -0.033040613))) + 0.42316097) * (((x26 + (-0.093759745 + (x22 * -0.18874092))) + (-0.11793485 * x8)) * 2.8831117)) + (0.10382217 / x2)"
29,0.002371731,"((0.038946 / x2) + ((((x23 * -0.22984238) + x26) + (-0.089884154 - (x8 * 0.1079716))) * (((((x26 * -0.0019556088) / x2) + -0.033834934) / x2) + 0.4487399))) * 2.8871858"
31,0.0023608932,"(((-0.03184655 / (x2 + (x26 * -0.033040613))) + 0.42316097) * (((x26 + (-0.093759745 + (((-0.02603858 / x2) + x22) * -0.18874092))) + (x8 * -0.11793485)) * 2.8831117)) + (0.10382217 / x2)"
33,0.0022855753,"(((((((x26 * -0.0015381752) / x2) + -0.036668837) / x2) + 0.44751918) * ((x26 + (((-0.11534806 - (x2 * 0.11088982)) * x23) - (x8 * 0.1280409))) + -0.09079034)) + (0.037946925 / x2)) * 2.8818266"
