timesteps,episode_steps,mean_cgm,mean_action,mean_insulin,mean_proposed_insulin,mean_shielded_insulin,total_insulin,total_proposed_insulin,total_shielded_insulin,mean_iob,pct_tir_70_180,pct_above_250,pct_below_70,pct_shield_active,shield_count,total_reward,mean_reward
100000,276,240.01956176757812,-1.0,0.0016773130046203732,0.0016773130046203732,0.0016773130046203732,0.4629383981227875,0.4629383981227875,0.4629383981227875,0.06516747176647186,28.985507246376812,45.289855072463766,0.0,0.0,0,146.85983276367188,0.5321008563041687
200000,254,225.46044921875,-1.0,0.001677313237451017,0.001677313237451017,0.001677313237451017,0.4260375499725342,0.4260375499725342,0.4260375499725342,0.09665647149085999,40.15748031496063,35.43307086614173,0.0,0.0,0,152.66375732421875,0.60103839635849
300000,253,228.9307098388672,-1.0,0.001677313121035695,0.001677313121035695,0.001677313121035695,0.4243602156639099,0.4243602156639099,0.4243602156639099,0.0910477563738823,36.75889328063241,34.387351778656125,0.0,0.0,0,146.75350952148438,0.5800533890724182
400000,251,216.053466796875,-1.0,0.001677313121035695,0.001677313121035695,0.001677313121035695,0.42100560665130615,0.42100560665130615,0.42100560665130615,0.07659107446670532,45.41832669322709,33.067729083665334,0.0,0.0,0,159.27069091796875,0.6345446109771729
500000,258,232.2837677001953,-1.0,0.001677313121035695,0.001677313121035695,0.001677313121035695,0.4327467978000641,0.4327467978000641,0.4327467978000641,0.0901084691286087,33.72093023255814,34.883720930232556,0.0,0.0,0,145.2804718017578,0.5631026029586792
600000,480,194.824462890625,-0.7349927425384521,0.027498137205839157,0.027498137205839157,0.027498137205839157,13.199106216430664,13.199106216430664,13.199106216430664,0.5482989549636841,41.66666666666667,16.25,0.0,0.0,0,307.1624755859375,0.6399218440055847
700000,480,176.61463928222656,-0.6931347250938416,0.03661530837416649,0.03661530837416649,0.03661530837416649,17.575347900390625,17.575347900390625,17.575347900390625,0.7168663740158081,56.041666666666664,12.083333333333334,0.0,0.0,0,347.95709228515625,0.7249106168746948
800000,480,157.18899536132812,-0.793911874294281,0.04469827190041542,0.04469827190041542,0.04469827190041542,21.455169677734375,21.455169677734375,21.455169677734375,0.8679189085960388,75.625,0.0,0.0,0.0,0,402.35260009765625,0.8382346034049988
900000,480,166.26519775390625,-0.8318952918052673,0.0436868816614151,0.0436868816614151,0.0436868816614151,20.969703674316406,20.969703674316406,20.969703674316406,0.8541317582130432,64.375,1.6666666666666667,0.0,0.0,0,373.851318359375,0.7788569331169128
1000000,480,164.04013061523438,-0.7448351979255676,0.048313118517398834,0.048313118517398834,0.048313118517398834,23.190296173095703,23.190296173095703,23.190296173095703,0.9280902743339539,71.45833333333333,4.375,0.0,0.0,0,391.3638916015625,0.8153414130210876
