Complexity,Loss,Equation
1,0.018635148,"x26"
3,0.01855808,"x26 / 1.0177425"
5,0.017163396,"x26 - (-0.014223753 / x2)"
7,0.011339051,"x26 - (-0.0005882421 / (x2 + -0.11101778))"
9,0.0059306347,"x26 - (-0.0018407085 / (x8 + (x2 + -0.110600606)))"
11,0.0057929996,"(x26 - (-0.0018410748 / ((x8 + -0.11060986) + x2))) / 1.027273"
13,0.0049160025,"(x26 - ((-0.12462711 - (x26 * -0.09372418)) / (x2 + x8))) + -0.12685986"
15,0.0036356363,"x26 - ((((-0.123445876 / x2) + 0.13651553) * (1.0323596 - x26)) + (x18 * 0.122147225))"
17,0.0033509412,"x26 - (((1.0073656 - x26) * ((-0.12672435 / x2) + 0.14895447)) + ((x2 * x19) * 0.1435439))"
19,0.0022059726,"x26 - ((1.0028937 - x26) * ((0.13150904 - ((x19 * -0.16987817) * (x22 + 1.1604975))) + (-0.12854098 / x2)))"
21,0.0021963208,"(x26 * 1.008564) - ((0.99405986 - x26) * ((-0.12964949 / x2) + (0.13158344 - ((x22 + 1.1752613) * (x19 * -0.17032652)))))"
23,0.0021694684,"x26 - ((((x22 + 1.2049906) * (((x14 * 0.12487978) - x19) * -0.18747987)) + ((-0.13128486 / x2) + 0.13634996)) * (1.001681 - x26))"
25,0.0019759366,"x26 - ((0.9993141 - x26) * (((-0.12811382 / x2) + 0.12679425) + ((((x12 * -0.50232005) * x14) - x19) * ((x26 + 1.1066874) * -0.19622801))))"
27,0.0019267328,"x26 - (((0.98028356 - x26) * (((((x26 + 1.1194451) * (((x14 * -0.49937016) * x12) - x19)) * -0.2039017) + 0.14497021) + (-0.13035105 / x2))) - 0.019032178)"
