Complexity,Loss,Equation
1,0.012511071,"x26"
3,0.01230502,"x26 + 0.014361664"
5,0.010578259,"x26 + (x18 * -0.09802093)"
7,0.01030044,"((x21 * -0.13494508) + x26) * 1.079089"
9,0.0057991534,"x26 + (0.007926793 / (x8 + (x2 + -0.10375841)))"
11,0.0050299307,"((1.0301776 - x26) * (0.00614577 / (x2 + -0.10543625))) + x26"
13,0.0049214633,"x26 + (((1.1538819 - x8) - x26) * (0.006145657 / (x2 + -0.10540438)))"
15,0.004872758,"x26 + (((1.1538819 - (x8 + x8)) - x26) * (0.006145657 / (x2 + -0.10540438)))"
17,0.0034527371,"(((x26 + x26) * 0.5590709) + ((x19 + ((x26 - 1.0693321) / x2)) * -0.12058717)) - 0.1402199"
19,0.002844314,"((x26 + x26) * 0.57734776) + ((((0.9208791 - x26) * ((-0.07369155 / x2) / x2)) + x22) * -0.18220997)"
21,0.0027543453,"(((x22 + ((x25 + ((0.82609385 - x26) / x2)) * (-0.085081 / x2))) * -0.31698444) + (x26 + x26)) * 0.56901735"
23,0.002387482,"((x26 + x26) * 0.5810048) + (((x20 + ((2.596299 - (x26 / 0.3670376)) * (-0.37696198 / (x2 + x8)))) * -0.1278834) + -0.11389005)"
25,0.0019057884,"((x8 + (x19 + (0.8359835 - ((((x26 / 0.17498714) - (x19 + 5.8963995)) * -0.14990193) / x2)))) * -0.14785464) + ((x26 + x26) * 0.56779927)"
27,0.0017199933,"(((((x8 + (x22 + x2)) + x19) - (((x26 / 0.19757059) - (x19 + 4.516311)) * (-0.23298357 / x2))) * -0.18464176) + (x26 + x26)) * 0.6014096"
29,0.0016072905,"(((x2 + (x19 + x26)) + (x8 - ((-0.14891411 / x2) * ((x26 / 0.21478605) - (3.970566 + x19))))) * -0.18238507) + (((x26 + x26) * 0.65517783) + 0.07493001)"
31,0.001480157,"(((x2 + (x19 + (x26 + x8))) + (-0.163773 - ((-0.14807896 / x2) * ((x26 / 0.21463253) - (x19 + 3.9693525))))) * -0.18339051) + (((x26 + 0.08729786) + x26) * 0.6559084)"
