Complexity,Loss,Equation
1,0.06857589,"x25"
3,0.06292118,"x25 * 0.864776"
5,0.054109413,"(x21 * -0.22890192) + x25"
7,0.045586452,"(x25 * 0.7927167) + (0.050021067 / x2)"
9,0.03381516,"(x25 * 0.78345) + (0.0073482986 / (x2 - 0.102880314))"
11,0.026919318,"((x25 - x8) * 0.6093292) + ((x2 + -1.0322874) * -0.757439)"
13,0.022489838,"(x25 + -0.13756749) + ((x19 + ((x25 - 1.273362) / x2)) * -0.08893986)"
15,0.01389721,"(x2 * (((x25 - 1.3479697) + ((x19 * -0.48643127) - x8)) * 0.78746825)) + 1.0866863"
17,0.011824493,"(x2 * ((((x25 - 1.3249248) + (x2 * (x19 * -0.47191617))) - x8) * 0.8011088)) + 1.0753262"
19,0.011333479,"(((((((x2 * -0.4508003) * x19) - x8) - 1.5239575) + x25) * 0.6659107) * (x2 + 0.18835638)) + 1.2196561"
21,0.010678293,"(((((((x19 * x2) * -0.4357466) + x25) - (x8 * 0.7744688)) * 0.69327027) - 0.96902) * (0.22397844 + x2)) + 1.1956497"
27,0.008970347,"((x19 * (x2 * -0.46792647)) + ((x25 - 1.5959445) * ((x2 * 0.6091396) + -0.81911325))) + (x25 - ((x8 + 0.5285469) * (0.5931227 - (x20 * 0.23298097))))"
29,0.008947556,"(((((x2 * 0.63478875) + -0.8345503) * (x25 - 1.5324341)) + ((x2 * -0.47721407) * x19)) + (x25 - ((x8 + 0.6206792) * (0.587965 - (x20 * 0.21745431))))) + 0.0829833"
