Complexity,Loss,Equation
1,0.026072953,"x26"
3,0.02563868,"x26 - -0.020854952"
5,0.02317454,"(0.017070843 / x2) + x26"
7,0.01832316,"x26 - (-0.042713348 / (x2 + x8))"
9,0.00638235,"x26 - (0.0028519738 / ((x2 + x8) + -0.115448475))"
11,0.0054774703,"x26 - ((-0.1242068 / ((x2 + x8) + x26)) - -0.13596995)"
13,0.004775278,"((x26 - (-0.123839006 / (x26 + (x8 + x2)))) - 0.13100728) * 1.045461"
15,0.0034129224,"(x26 + ((0.81004894 - x8) / ((x26 * 4.821777) - (-6.433689 * x2)))) + -0.111541465"
17,0.0031882615,"((x26 - (-0.1156332 / ((x2 + x26) + x8))) - ((x16 - -1.2641675) * 0.10281063)) / 0.89390445"
19,0.0028225104,"x26 + (((0.21578166 - x19) - x8) / (((x26 * (-0.6568969 - x25)) - (x2 * x2)) * -16.771858))"
21,0.002788129,"x26 + (((x19 / -0.79921466) + (0.21217072 - x8)) / (-16.78589 * (((-0.79921466 - x26) * x26) - (x2 * x2))))"
23,0.002623124,"((((x2 * x19) / -1.318032) + (0.12852833 - x8)) / ((((-0.5471196 - x26) * x26) - (x2 * x2)) * -10.170279)) + x26"
25,0.0024394514,"(((0.1318141 + (x2 * ((x19 / -0.8033502) - x8))) / (((x26 * (-0.38570035 - x26)) - (x2 * x2)) * -10.277353)) - 0.015633335) + x26"
27,0.0023396611,"(x26 / 0.9765438) + ((((x2 * ((x19 / -0.4137783) - x8)) + 0.23265663) / (((x26 * (-0.4585436 - x26)) - (x2 * x2)) * -17.887005)) - 0.024236726)"
29,0.0023369887,"(((((x2 * ((x19 / -0.4250985) - x8)) + 0.22637846) / ((((-0.4581357 - x26) * x26) - (x2 * x2)) * -17.887575)) - (0.023370178 - x4)) + x26) / 0.97639257"
