Complexity,Loss,Equation
1,0.029941468,"x26"
3,0.029718725,"x26 + 0.014932087"
5,0.02732367,"x26 - (0.11856577 * x16)"
7,0.027193738,"(x26 - (0.11856577 * x16)) * 1.0358348"
9,0.027178874,"(x26 - (0.11856577 * x16)) / (1.1165819 + -0.13806032)"
