Complexity,Loss,Equation
1,0.47339678,"0.19109961"
3,0.43252048,"x21 * 0.011203451"
5,0.39159656,"(x25 + x21) * 0.013273786"
7,0.35932586,"((x12 - x21) - x25) * -0.011478916"
9,0.33193722,"(((x12 - x25) - x21) * -0.0114040105) - -0.1656333"
11,0.31014583,"((((x12 - x25) - x21) + x16) * -0.011246194) - -0.22029652"
13,0.30344138,"(((x16 + x12) - x21) * -0.010935144) - (-0.4046264 - (x2 * -0.32637015))"
15,0.27451575,"(((x16 + (x12 - x25)) - x21) * -0.011478916) - ((x2 * 0.30854082) - 0.39078754)"
17,0.25833136,"((((x12 + 8.320068) + (x16 - x25)) - x21) * ((x2 * -0.019638283) - 0.008278958)) - -0.38201237"
19,0.24786735,"0.41155607 + (((((x16 - (x25 - (x12 - (x2 * x26)))) - x21) * 0.03231478) + x2) * -0.35384887)"
21,0.23913708,"0.41155607 + ((((((x16 - (x25 - (x12 - (x2 * x26)))) - x21) + x10) * 0.03231478) + x2) * -0.35384887)"
23,0.2325499,"((x2 + (0.031399947 * (((x16 + x12) - ((x25 - (x17 - x26)) * x2)) + (x10 - x21)))) * -0.3605828) + 0.42360938"
25,0.22776712,"((x2 + ((((x10 - x21) + x12) + (x16 - ((x9 - x2) * ((x12 - x25) - x26)))) * 0.029321615)) * -0.38233665) + 0.44899377"
27,0.22352187,"((x2 + ((((x12 + x16) - ((((x12 - (x25 - x17)) - x21) - x26) * (x9 - x2))) - x21) * 0.025526574)) * -0.41245884) + 0.45843917"
29,0.21712412,"((x2 + (((x10 + x12) + ((x16 - ((((x12 - (x25 - x17)) - x21) - x26) * (x9 - x2))) - x21)) * 0.025526574)) * -0.41245884) + 0.45843917"
