Complexity,Loss,Equation
1,0.45536852,"0.14855985"
3,0.36419848,"0.88798004 - x2"
5,0.31568095,"(x2 + -0.975595) * -0.6291951"
7,0.3006711,"0.48357505 - ((x2 * 0.37236297) * x2)"
9,0.2761171,"(x2 * -0.69107866) + ((x21 * 0.017225396) + 0.7046108)"
11,0.25600678,"((x2 * -0.6338898) + ((x25 + x21) * 0.015321208)) + 0.69529235"
13,0.23761399,"((x2 * -0.5723456) + ((x25 + (x21 - x12)) * 0.0131257465)) + 0.6005158"
15,0.23016855,"0.47609192 - (((x21 + ((x2 * (x2 * -26.607859)) + x25)) - x12) * -0.0125365015)"
17,0.22180171,"(((x14 + (((x25 - x12) + x21) - x15)) * 0.013650542) + (x2 * -0.5838596)) + 0.61927235"
19,0.21612208,"((((x14 - x12) + x25) + (((x21 + -43.97875) * x2) + (x21 - x15))) * 0.0132358335) + 0.6256362"
21,0.21071422,"(((x14 - x12) + ((x2 * ((x21 + -44.206394) - x19)) + (x21 + (x25 - x15)))) * 0.013329806) + 0.6196878"
23,0.20787518,"(((x14 - x12) + ((x2 * (((x21 + -44.791317) + x21) - x19)) + (x21 + (x25 - x15)))) * 0.01291591) + 0.6195205"
25,0.20668714,"(((x2 * ((x21 + -44.96576) - x19)) + ((x25 + ((x21 - x15) + x14)) - ((x17 * x2) + x12))) * 0.01317011) + 0.6171297"
27,0.2032693,"(((x21 + (x2 * ((x18 + ((-39.71463 - x19) - ((x17 + x12) + x15))) + x21))) + (x25 + (x13 - x12))) * 0.014983732) + 0.6253998"
29,0.19941197,"(((x21 + (x2 * (x21 + (((x18 - x19) + -39.928932) - ((x17 + x15) + (x12 + x15)))))) + ((x25 + x13) - x12)) * 0.014965878) + 0.62150073"
