Complexity,Loss,Equation
1,0.08177498,"x26"
3,0.078074776,"x26 * 0.8810528"
5,0.059443768,"x25 + (0.052641604 / x2)"
7,0.031374045,"((x26 - 0.7915794) * x2) + 0.8692018"
9,0.01671066,"(0.12595615 / x2) - (0.09520353 - (x26 * x2))"
11,0.008681394,"x26 + ((0.021189336 - (x26 * 0.020992009)) / (x2 - 0.090281))"
13,0.008136596,"x26 + (((0.024371283 - (x26 * 0.0233431)) / (x2 - 0.08812039)) - 0.02800406)"
15,0.007018085,"x26 - ((((((x26 * -0.47410792) + 0.57224303) / x2) - x8) - 0.51902443) * -0.21889731)"
17,0.0067342245,"((x26 - (((((x26 * -0.5738438) + 0.6367265) / x2) - x8) * -0.1858332)) - 0.10388132) / 0.9489043"
21,0.006733425,"(x25 + (-0.10908333 - (((((x26 * -0.55701226) + 0.62021184) / x2) - x8) * -0.2009996))) - (x25 - (x26 * 1.0521224))"
23,0.006047733,"(x25 + (-0.11173155 - ((((0.52600884 + (x26 * -0.43414235)) / x2) - x8) * (-0.21526007 - (x16 * -0.12836444))))) - (x25 - x26)"
25,0.00571046,"((x25 - (x25 - x26)) + -0.13097006) - (((((x26 * -0.4933334) + 0.6040779) / x2) - x8) * (-0.2106096 - (x15 * (-0.13298993 * x2))))"
27,0.0053235125,"(1.0522447 * ((-0.10903755 - ((-0.19523786 - (x2 * (x19 * -0.11571001))) * ((((x26 * -0.51725537) + 0.5788404) / x2) - x8))) + x25)) - (x25 - x26)"
29,0.0045484803,"(((-0.117361866 - ((-0.18266594 - ((x2 * x19) * -0.2245088)) * ((((x26 * -0.54138327) + 0.5879341) / x2) - x8))) + x25) * 1.1159668) - ((x25 - x26) + x10)"
