Complexity,Loss,Equation
1,0.011614961,"x26"
3,0.011577766,"x26 * 0.9864835"
5,0.010338431,"x26 + (x17 * -0.07824351)"
7,0.006495211,"x26 + (0.00013754414 / (x2 + -0.11234158))"
9,0.006493618,"x26 + ((0.00013754414 / (x2 + -0.11234158)) - 0.0042163623)"
11,0.006351633,"x26 + ((0.025317688 / (x8 + (x2 * 0.2851263))) - 0.090639316)"
13,0.0055649877,"(0.010363946 / ((x8 + x2) + -0.10045031)) + (x26 - (x19 * 0.07290749))"
15,0.005283993,"((0.010376386 / (x8 + ((x8 + -0.10048723) + x2))) + x26) - (x19 * 0.07288882)"
17,0.003477414,"x26 + (((x26 * 0.1238621) + -0.12496518) * (x2 - ((0.9476168 / x2) - (x20 + x8))))"
19,0.0029822676,"x26 + (((x26 * (x26 * 0.16499935)) + -0.16724312) * (x8 + (0.7795603 - ((0.7248488 / x2) - x19))))"
21,0.0028842369,"x26 + (((0.836683 - ((0.7738255 / x2) - x8)) + x19) * (((x26 * (x26 + 0.2726117)) * 0.12607992) + -0.16114683))"
23,0.0028561794,"((((x26 * ((x26 + 0.28801936) * 0.12834385)) + -0.1609209) * (0.9983813 - ((0.7734639 / x2) - (x19 + x8)))) - -0.024070606) + x26"
27,0.0027233292,"x26 + ((((((x26 + 0.50563234) - ((x26 * x26) * 0.46461335)) * 0.15656236) * x26) + -0.16313145) * (0.877915 - ((0.7966445 / x2) - (x8 + x19))))"
29,0.0026744555,"((0.9814022 - ((0.7923997 / x2) - (x8 + x19))) * (((x26 * 0.16258045) * ((x26 + 0.52085775) - ((x26 * 0.47174612) * x26))) + -0.16667295)) + (x26 + 0.018331807)"
