Complexity,Loss,Equation
1,0.027595218,"x26"
3,0.027104544,"x26 - -0.022151088"
5,0.02490153,"x26 - (-0.016316392 / x2)"
7,0.012896479,"x26 + (-0.0007337812 / (0.111764446 - x2))"
9,0.0075878403,"x26 + (-0.0007337812 / (x8 - (x2 - 0.111764446)))"
11,0.007455119,"(0.0025678445 / ((x8 + x2) - 0.10981876)) + (x26 / 1.0311759)"
13,0.0072523346,"(x26 / 1.0311759) + (0.0025678445 / (x8 + (x15 + (x2 - 0.10981876))))"
15,0.0053382064,"(((-0.6679925 * (((0.33010042 * x12) - x26) + x8)) - 1.0887814) * x2) + 1.1163312"
17,0.0052571804,"((((x8 - ((x12 * -0.33903334) + x26)) * -0.70315295) - 1.1073759) * (x2 + -0.050204787)) + 1.0787503"
19,0.0039165816,"(x2 * ((((x8 + ((x12 * 0.21966274) * (x2 - x26))) - x26) * -0.69090724) - 1.0613723)) + 1.0903851"
21,0.0033785487,"(x2 * (((x8 + (((x2 - x26) * ((x12 * 0.2340022) / x2)) - x26)) * -0.6782368) - 1.0496012)) + 1.0845815"
23,0.0020543057,"(x2 * (((((x8 + (x26 * ((-0.9849369 - x26) * x8))) + (x12 * 0.39729065)) - x26) * -0.64244217) - 1.0448895)) + 1.0459971"
25,0.0020475257,"((((((x12 * 0.39433903) + ((-0.9993862 - x26) * ((0.9541278 * x8) * x26))) + (x8 - x26)) * -0.6419525) - 1.0462288) * x2) + 1.0486703"
29,0.0020475255,"((1.0486703 - x3) + ((((((x12 * 0.39433903) + (((0.9541278 * x8) * (-0.9993862 - x26)) * x26)) + (x8 - x26)) * -0.6419525) - 1.0462288) * x2)) - x7"
