timesteps,episode_steps,mean_cgm,mean_action,mean_insulin,mean_proposed_insulin,mean_shielded_insulin,total_insulin,total_proposed_insulin,total_shielded_insulin,mean_iob,pct_tir_70_180,pct_above_250,pct_below_70,pct_shield_active,shield_count,total_reward,mean_reward
100000,107,213.75625610351562,-1.0,0.0016773134702816606,0.0016773134702816606,0.0016773134702816606,0.17947253584861755,0.17947253584861755,0.17947253584861755,0.11748936027288437,47.66355140186916,31.775700934579437,0.0,0.0,0,69.50003051757812,0.6495329737663269
200000,104,221.89340209960938,-0.9469670653343201,0.003136451356112957,0.003136451356112957,0.003136451356112957,0.3261909484863281,0.3261909484863281,0.3261909484863281,0.18046888709068298,49.03846153846153,32.69230769230769,0.0,0.0,0,67.43946838378906,0.6484564542770386
300000,418,271.2371826171875,-0.6666279435157776,0.022362256422638893,0.022362256422638893,0.022362256422638893,9.347423553466797,9.347423553466797,9.347423553466797,0.43837985396385193,12.679425837320574,66.50717703349282,0.0,0.0,0,176.13446044921875,0.4213743209838867
400000,480,202.546142578125,-0.6292696595191956,0.025834238156676292,0.025834238156676292,0.025834238156676292,12.400434494018555,12.400434494018555,12.400434494018555,0.5035485029220581,36.45833333333333,22.291666666666668,0.0,0.0,0,290.78106689453125,0.6057938933372498
500000,480,172.5198516845703,-0.6035146713256836,0.027666231617331505,0.027666231617331505,0.027666231617331505,13.279790878295898,13.279790878295898,13.279790878295898,0.5494438409805298,63.33333333333333,13.541666666666666,5.0,0.0,0,363.7860107421875,0.7578875422477722
600000,480,177.7997589111328,-0.6745578646659851,0.02853197418153286,0.02853197418153286,0.02853197418153286,13.695347785949707,13.695347785949707,13.695347785949707,0.5513718128204346,50.83333333333333,10.208333333333334,0.0,0.0,0,335.1861572265625,0.6983044743537903
700000,480,150.37600708007812,-0.6889051198959351,0.03100011684000492,0.03100011684000492,0.03100011684000492,14.880056381225586,14.880056381225586,14.880056381225586,0.6065628528594971,67.91666666666667,8.958333333333334,6.25,0.0,0,379.14752197265625,0.7898906469345093
800000,480,146.95803833007812,-0.614886999130249,0.03002057783305645,0.03002057783305645,0.03002057783305645,14.40987777709961,14.40987777709961,14.40987777709961,0.5806779861450195,72.70833333333333,0.625,1.0416666666666665,0.0,0,396.8505859375,0.8267720341682434
900000,480,140.76861572265625,-0.655253529548645,0.029921408742666245,0.029921408742666245,0.029921408742666245,14.362276077270508,14.362276077270508,14.362276077270508,0.5791555643081665,80.41666666666667,0.0,0.0,0.0,0,418.5693054199219,0.8720194101333618
1000000,480,124.8109359741211,-0.6393377780914307,0.031279221177101135,0.031279221177101135,0.031279221177101135,15.014026641845703,15.014026641845703,15.014026641845703,0.6076951622962952,73.95833333333334,0.4166666666666667,8.333333333333332,0.0,0,398.5650634765625,0.8303439021110535
1100000,480,152.7443084716797,-0.6712182760238647,0.028297292068600655,0.028297292068600655,0.028297292068600655,13.5826997756958,13.5826997756958,13.5826997756958,0.5573234558105469,74.16666666666667,0.0,0.0,0.0,0,400.8756103515625,0.8351575136184692
1200000,480,134.84219360351562,-0.6458541750907898,0.03070078231394291,0.03070078231394291,0.03070078231394291,14.73637580871582,14.73637580871582,14.73637580871582,0.5996135473251343,73.125,0.0,6.041666666666667,0.0,0,400.89971923828125,0.8352077603340149
1300000,480,126.90290832519531,-0.6487217545509338,0.03226698562502861,0.03226698562502861,0.03226698562502861,15.488152503967285,15.488152503967285,15.488152503967285,0.6322221159934998,70.83333333333334,0.0,12.708333333333332,0.0,0,387.72637939453125,0.8077632784843445
1400000,480,127.77252960205078,-0.6413617730140686,0.030643101781606674,0.030643101781606674,0.030643101781606674,14.708688735961914,14.708688735961914,14.708688735961914,0.5999405384063721,66.45833333333333,1.6666666666666667,12.916666666666668,0.0,0,379.2802734375,0.7901672124862671
1500000,480,112.92301940917969,-0.647729754447937,0.028373273089528084,0.028373273089528084,0.028373273089528084,13.619171142578125,13.619171142578125,13.619171142578125,0.5495322942733765,88.95833333333333,0.0,6.25,0.0,0,442.2432861328125,0.9213401675224304
1600000,464,136.67689514160156,-0.672844409942627,0.030766962096095085,0.030766962096095085,0.030766962096095085,14.275870323181152,14.275870323181152,14.275870323181152,0.6026678681373596,79.74137931034483,4.525862068965517,4.956896551724138,0.0,0,400.31787109375,0.8627540469169617
1700000,480,137.37425231933594,-0.6234358549118042,0.02997867576777935,0.02997867576777935,0.02997867576777935,14.389764785766602,14.389764785766602,14.389764785766602,0.5729902386665344,80.41666666666667,0.0,0.0,0.0,0,420.4028015136719,0.8758391737937927
1800000,480,135.1032257080078,-0.6175183653831482,0.03033362701535225,0.03033362701535225,0.03033362701535225,14.560140609741211,14.560140609741211,14.560140609741211,0.5884068012237549,80.625,0.0,1.6666666666666667,0.0,0,418.5172119140625,0.8719108700752258
1900000,480,132.74945068359375,-0.6013731360435486,0.030641671270132065,0.030641671270132065,0.030641671270132065,14.708002090454102,14.708002090454102,14.708002090454102,0.5938012599945068,85.83333333333333,0.0,2.5,0.0,0,431.708740234375,0.8993932008743286
2000000,480,132.13595581054688,-0.6122986674308777,0.030621787533164024,0.030621787533164024,0.030621787533164024,14.698457717895508,14.698457717895508,14.698457717895508,0.595542848110199,83.125,0.0,4.375,0.0,0,426.37890625,0.8882893919944763
2100000,480,129.98338317871094,-0.6632028222084045,0.029352914541959763,0.029352914541959763,0.029352914541959763,14.089399337768555,14.089399337768555,14.089399337768555,0.5647264719009399,71.875,0.0,12.5,0.0,0,385.18035888671875,0.8024590611457825
2200000,480,144.85325622558594,-0.6757141351699829,0.028271911665797234,0.028271911665797234,0.028271911665797234,13.570517539978027,13.570517539978027,13.570517539978027,0.5568289160728455,79.58333333333333,5.833333333333333,0.0,0.0,0,410.5445861816406,0.8553012013435364
2300000,480,130.28289794921875,-0.6209442019462585,0.030372420325875282,0.030372420325875282,0.030372420325875282,14.57876205444336,14.57876205444336,14.57876205444336,0.591645359992981,69.58333333333333,0.0,9.791666666666666,0.0,0,385.5210876464844,0.8031689524650574
2400000,480,126.93696594238281,-0.619054913520813,0.030417975038290024,0.030417975038290024,0.030417975038290024,14.600627899169922,14.600627899169922,14.600627899169922,0.5858842134475708,76.04166666666666,0.0,7.708333333333334,0.0,0,406.86029052734375,0.8476256132125854
2500000,480,117.03994750976562,-0.575031578540802,0.03301582112908363,0.03301582112908363,0.03301582112908363,15.847593307495117,15.847593307495117,15.847593307495117,0.6412160396575928,87.08333333333333,0.0,7.083333333333333,0.0,0,435.0294189453125,0.9063112735748291
2600000,480,130.4928741455078,-0.6131126284599304,0.03027467243373394,0.03027467243373394,0.03027467243373394,14.531843185424805,14.531843185424805,14.531843185424805,0.5894548892974854,94.58333333333333,0.0,0.625,0.0,0,454.8369140625,0.9475768804550171
2700000,141,107.58822631835938,-0.5931270122528076,0.025445852428674698,0.025445852428674698,0.025445852428674698,3.587865114212036,3.587865114212036,3.587865114212036,0.5462979674339294,90.0709219858156,0.0,9.929078014184398,0.0,0,129.1954345703125,0.916279673576355
2800000,480,120.14421081542969,-0.6064139604568481,0.03181051090359688,0.03181051090359688,0.03181051090359688,15.269044876098633,15.269044876098633,15.269044876098633,0.6109844446182251,89.79166666666667,0.0,6.25,0.0,0,442.2967834472656,0.9214516282081604
2900000,480,129.63418579101562,-0.6162412166595459,0.03071991354227066,0.03071991354227066,0.03071991354227066,14.745558738708496,14.745558738708496,14.745558738708496,0.6026135087013245,82.70833333333333,0.0,6.041666666666667,0.0,0,424.3702392578125,0.8841046690940857
3000000,480,128.15606689453125,-0.6626164317131042,0.030131502076983452,0.030131502076983452,0.030131502076983452,14.46312141418457,14.46312141418457,14.46312141418457,0.5781121850013733,76.875,0.0,6.458333333333334,0.0,0,409.3721008300781,0.8528585433959961
3100000,480,126.84713745117188,-0.6649736166000366,0.032082464545965195,0.032082464545965195,0.032082464545965195,15.399582862854004,15.399582862854004,15.399582862854004,0.6165462732315063,74.16666666666667,2.5,8.333333333333332,0.0,0,400.3814697265625,0.8341280817985535
3200000,480,127.5409164428711,-0.6710272431373596,0.030716586858034134,0.030716586858034134,0.030716586858034134,14.743961334228516,14.743961334228516,14.743961334228516,0.5920135378837585,71.875,0.0,10.833333333333334,0.0,0,395.50604248046875,0.8239709138870239
3300000,480,130.03729248046875,-0.6693131327629089,0.029407916590571404,0.029407916590571404,0.029407916590571404,14.115799903869629,14.115799903869629,14.115799903869629,0.5794391632080078,84.375,0.0,3.125,0.0,0,427.8255920410156,0.891303300857544
3400000,480,112.06047821044922,-0.6232244968414307,0.028814630582928658,0.028814630582928658,0.028814630582928658,13.831022262573242,13.831022262573242,13.831022262573242,0.5473668575286865,85.83333333333333,0.0,8.958333333333334,0.0,0,433.497314453125,0.9031193852424622
3500000,465,124.76081848144531,-0.6370936036109924,0.032815489917993546,0.032815489917993546,0.032815489917993546,15.25920295715332,15.25920295715332,15.25920295715332,0.6286075115203857,79.78494623655914,0.0,8.60215053763441,0.0,0,401.2900390625,0.8629893064498901
3600000,244,123.9292984008789,-0.6608085036277771,0.031006932258605957,0.031006932258605957,0.031006932258605957,7.5656914710998535,7.5656914710998535,7.5656914710998535,0.6284909248352051,81.9672131147541,0.0,5.737704918032787,0.0,0,211.51834106445312,0.8668784499168396
3700000,480,131.3527069091797,-0.6877012252807617,0.03158935531973839,0.03158935531973839,0.03158935531973839,15.162891387939453,15.162891387939453,15.162891387939453,0.6122257113456726,86.25,0.0,2.9166666666666665,0.0,0,432.50689697265625,0.9010560512542725
3800000,256,124.38176727294922,-0.6766171455383301,0.029036041349172592,0.029036041349172592,0.029036041349172592,7.433226585388184,7.433226585388184,7.433226585388184,0.5733585357666016,78.125,0.0,10.9375,0.0,0,214.9056854248047,0.8394753336906433
3900000,480,126.72212219238281,-0.6753496527671814,0.03167391195893288,0.03167391195893288,0.03167391195893288,15.203476905822754,15.203476905822754,15.203476905822754,0.6124106049537659,83.54166666666667,0.0,5.625,0.0,0,427.55841064453125,0.8907467126846313
4000000,480,127.44176483154297,-0.6589306592941284,0.030974028632044792,0.030974028632044792,0.030974028632044792,14.867533683776855,14.867533683776855,14.867533683776855,0.6028615236282349,78.75,0.0,7.708333333333334,0.0,0,414.26458740234375,0.8630512356758118
