Complexity,Loss,Equation
1,0.01581989,"x26"
3,0.01567925,"x26 / 1.0259236"
5,0.014188608,"x26 + (x17 * -0.0848238)"
7,0.013731524,"x26 + ((x8 + x19) * -0.07933188)"
9,0.012688891,"(x26 + ((x19 + x2) * -0.1447231)) + 0.1360797"
11,0.010928536,"((-1.0590999 - (x26 - (x2 + x8))) - x26) * -0.4014819"
13,0.010830095,"((-1.050326 - x26) - (x26 - (x2 + (x8 * 0.8970738)))) * -0.4032214"
15,0.010071392,"((x8 + (-0.9827798 - (x12 * (x13 * 0.3195412)))) - (x26 - x2)) * -0.69380236"
17,0.008961314,"((((x8 - ((x8 + -0.4734664) * x15)) - (x26 - x2)) + -0.98710173) - x26) * -0.40183428"
19,0.008585815,"(((x8 - ((x15 * (x8 + -0.54893404)) * 0.6686574)) - (x26 - x2)) + (-1.0070807 - x26)) * -0.40511853"
21,0.007880645,"(((x8 + -0.9774967) - ((x12 * 0.49117067) * ((x8 + -0.4807362) - (x15 * -0.38218662)))) - (x26 - x2)) * -0.6835082"
