Complexity,Loss,Equation
1,0.0140638305,"x26"
3,0.013957406,"x26 - -0.010314468"
5,0.012323088,"x26 - (x17 * 0.08791112)"
7,0.01080784,"(0.0012691034 / (-0.111097805 + x2)) + x26"
9,0.0067859017,"(0.0012704106 / ((x2 + -0.11110941) - x8)) + x26"
11,0.006447568,"x26 + ((0.11250754 / (x2 + (x8 / x2))) + -0.09939003)"
13,0.005237293,"x26 + ((0.0012702447 / ((x8 + -0.11110521) + x2)) + (x18 * -0.103434645))"
15,0.0047033457,"((x26 + (x19 * -0.10343469)) * 1.0501099) + (0.0012691034 / ((x2 - x8) + -0.111097805))"
17,0.00416112,"(-0.0051180515 / (x2 + (x8 + -0.118196644))) + (x26 + ((x8 + x19) * (x2 * -0.118196644)))"
19,0.0034998641,"(0.10623823 / (((x8 / x2) / 0.25200564) + x2)) + (x26 + ((0.8077261 + x19) * (-0.13247663 * x2)))"
21,0.0031117508,"((0.103837036 / (x2 + (x8 / (x2 + -0.10948742)))) + x26) + ((((x19 + x8) + 0.74274206) * x2) * -0.13985588)"
23,0.0027992558,"((x2 * -0.16073376) * (x19 + ((x8 + 0.6527657) * x2))) + (x26 + (0.10479996 / ((x8 / (x2 + -0.11263996)) + x2)))"
25,0.0027618618,"(x26 + (((((x2 * 0.6292909) + x19) * x2) + x8) * (x2 * -0.15783827))) + (0.10387667 / ((x8 / (x2 + -0.1170752)) + x2))"
27,0.0027265085,"(((x8 + (x2 * ((x2 * 0.64418864) + x19))) * x2) * -0.15431726) + ((0.10259105 / ((x8 / (x2 + -0.11501483)) + (x2 + x8))) + x26)"
29,0.0026970971,"(x26 * 0.98569375) + ((((x2 * ((x2 * 0.67259574) + x19)) + x8) * (x2 * -0.1509223)) + (0.10399476 / (x8 + (x2 + (x8 / (x2 + -0.10656942))))))"
