Complexity,Loss,Equation
1,0.014123028,"x26"
3,0.014008094,"x26 - -0.010718826"
5,0.0124774035,"(x18 * -0.083050564) + x26"
7,0.011948724,"((x21 * -0.13521613) + x26) / 0.91095126"
9,0.011934914,"(((x21 * -0.13521613) + x26) / 0.91095126) - -0.002669634"
11,0.004166387,"(-0.3172326 / ((22.899036 * (x26 - x2)) + 2.2305737)) + x26"
13,0.004166386,"(-0.3172326 / (2.2305737 + (((x26 - x2) * 4.789064) * 4.7815266))) + x26"
15,0.003935275,"(-0.3172326 / (2.2305737 + (((x26 - x2) * (x8 + 4.7815266)) * 4.789064))) + x26"
17,0.0035376921,"(-0.3172326 / (2.2305737 + (((x12 + x26) - x2) * ((x8 + 4.7815266) * 4.789064)))) + x26"
