Complexity,Loss,Equation
1,0.35200846,"0.15805344"
3,0.25434497,"0.8010842 - x2"
5,0.22271922,"(x10 + 0.8746353) - x2"
7,0.16841026,"(0.86702764 - x2) - (x21 * -0.053881533)"
9,0.13743705,"(0.86702764 - x2) - ((x21 + x25) * -0.053881533)"
11,0.11776751,"0.9035558 - (x2 - (((x25 + x21) + x26) * 0.04988018))"
13,0.09180077,"((x25 * x2) - (x2 - 1.0501288)) * (0.683332 - (x21 * -0.04612085))"
15,0.07758231,"((x2 * x25) - (x2 - 1.0447352)) * (0.7270056 - ((x26 + x21) * -0.04530161))"
17,0.07653943,"(((x25 * x2) - (x2 - 1.0447352)) * (0.6995397 - ((x26 + x21) * -0.04530161))) + x0"
19,0.063005894,"(((0.035892833 / x2) - x2) * (x8 + x10)) - (-1.0678926 - (((x26 * 0.45122325) * x2) - x2))"
21,0.055920035,"((((x5 + 0.039144967) / x2) - x2) * (x10 + x8)) - (-1.0534844 - (((x26 * 0.44163352) * x2) - x2))"
23,0.053101487,"(x8 * ((0.047259573 / x2) - x2)) + (((1.7740368 - x25) * x10) - (-1.0595862 - ((x2 * (x26 * 0.43283504)) - x2)))"
25,0.0408786,"((1.7400304 - x25) * (x10 + -0.042363033)) + ((((0.043550774 / x2) - x2) * x8) - (-1.1376002 - ((x2 * (x26 * 0.38994998)) - x2)))"
27,0.04059022,"((((0.043367915 / x2) - x2) * x8) + ((1.7761639 - x25) * (x10 + -0.04230826))) - (-1.1377183 - ((((x26 * x2) * 0.38937235) - x2) - x5))"
29,0.03846791,"((1.7736018 - x25) * (x10 + -0.04255766)) + ((x8 * ((0.043349277 / x2) - x2)) - (-1.1380454 - (((x26 * (x2 * 0.38674518)) - x2) - (x18 * x3))))"
