Complexity,Loss,Equation
1,0.010553211,"x26"
3,0.010421021,"x26 + 0.01150862"
5,0.008683069,"x26 - (x18 * 0.094470136)"
7,0.007958357,"(x26 - (x22 * 0.17220749)) * 1.1528428"
9,0.005802718,"x26 - (-0.004818142 / (x8 + (x2 - 0.10675877)))"
11,0.005147209,"x26 + ((-0.02469953 / ((x2 * -0.26539522) - x8)) + -0.08930413)"
13,0.004610178,"x26 + ((-0.028913995 / ((x2 * -0.27639663) - (x8 / x2))) + -0.097537145)"
15,0.0038923544,"((-0.025505241 / ((x2 * -0.28164613) - x8)) + (x26 - (x18 * 0.080999985))) + -0.09483404"
17,0.0033528479,"((x26 - ((x2 * 0.10729463) * x19)) + (-0.027368834 / ((x2 * -0.28564513) - x8))) + -0.10876664"
19,0.0019226074,"((((x20 * 0.10919098) + 0.14184014) - (-0.063015886 / (x2 * (-0.47703207 - x8)))) * (x26 + -0.9959846)) + x26"
21,0.001858042,"((((x26 + -1.0002396) * (((-0.57584876 / (x2 * (-0.47440147 - x8))) - x19) * -0.09393805)) + -0.11963888) + x26) * 1.1397287"
23,0.0018580399,"(((x26 + -0.11966077) * 1.0766183) + (((-0.5760889 / (x2 * (-0.47435987 - x8))) - x19) * ((x26 + -1.0005243) * -0.1010846))) / 0.9446743"
25,0.0018580366,"(x26 + (((((x26 + -1.0003958) * ((-0.5753068 / ((-0.4739604 - x8) * x2)) - x19)) / 1.1597085) * -0.10889655) + -0.11958816)) * (1.1396544 - x3)"
27,0.0018580355,"(((((x26 + -1.0004013) * (((-0.57530767 / (x2 * (-0.47396496 - x8))) - x19) / 1.1597083)) * -0.10891465) + -0.119620554) + x26) * (1.1396623 - (x3 - x3))"
