Complexity,Loss,Equation
1,0.48424202,"0.35187837"
3,0.4693352,"0.0441702 / x2"
5,0.41190615,"-1015.0859 / (x25 + -2278.1587)"
7,0.34303185,"-1015.4677 / ((x20 * x25) + -1880.3469)"
9,0.25028127,"(-1058.7549 / (x21 + (x25 + -1240.1521))) - x2"
11,0.21152638,"((-697.76184 / ((x25 - x21) + -496.49728)) - 0.54983586) - x2"
13,0.17462856,"((-597.16406 / (x25 + ((x13 - x21) + -429.14545))) + -0.49326485) - x2"
15,0.15480989,"((-934.2217 / (((x25 - x22) + x20) + (x13 + -763.23804))) - 0.307392) - x2"
17,0.15401322,"((-934.2217 / (((x25 - x22) + x20) + (x13 + -763.23804))) - 0.307392) - (x2 + -0.02822362)"
19,0.15394373,"(-934.22107 / ((x25 - x22) + ((x13 + x20) + -763.239))) - ((x2 / 1.0136665) + (0.3138099 - 0.027854849))"
