Complexity,Loss,Equation
1,0.3827314,"0.10088656"
3,0.301091,"0.094115354 / x2"
5,0.28302422,"(0.13123237 / x2) + -0.1798516"
7,0.2525932,"((-2.8529487 / x2) - x25) * -0.033327337"
9,0.22652651,"(0.09410147 / x2) + ((x19 - x25) * -0.03462445)"
11,0.20683694,"((x19 + ((x12 + -2.8025954) / x2)) - x25) * -0.03361906"
13,0.19682296,"((x19 - x25) + (((x12 + -2.8814483) / x2) + x15)) * -0.032810543"
15,0.17714453,"(((x19 - x25) + (x17 - ((2.6373467 - x12) / x2))) + x24) * -0.034909677"
17,0.15650968,"((((x17 + (x19 + x24)) - x25) - ((3.7328541 - x12) / x2)) * -0.03528293) + -0.19218232"
19,0.14954716,"((((x24 + 4.9859724) + x17) - ((x21 - x12) - x19)) + ((-3.3867946 / x2) - x25)) * -0.038470183"
21,0.14090493,"(-5.470134 - ((((x24 + (x15 - x25)) + (-3.6147954 / x2)) + x17) - ((x21 - x12) - x19))) * 0.036708053"
23,0.13122503,"((x17 - ((x21 - (x12 - x14)) - x19)) + (((((-3.5107384 / x2) + x24) - x25) + x15) - -5.437426)) * -0.03834905"
25,0.123603106,"(((x17 - x25) + (x24 + ((-4.0789204 / x2) - ((x21 - (x12 - (x14 - x19))) / 0.6307596)))) + (x15 - -5.402942)) * -0.033721868"
27,0.119484834,"(((((x17 - x25) + ((-4.0789204 / x2) - ((x21 - (x12 - (x14 - x19))) / 0.6307596))) + x24) + 6.591585) - (x14 - x15)) * -0.033721868"
29,0.11841857,"(((-4.1605105 / x2) + (x24 + (((x17 + 6.477897) - x25) - (x13 - x15)))) - (((x21 - x8) - (x12 - (x14 - x19))) / 0.5974434)) * -0.033381227"
