Complexity,Loss,Equation
1,0.029139386,"x26"
3,0.028178202,"x26 * 0.9362746"
5,0.026585806,"x26 + (x17 * -0.10414156)"
7,0.024784777,"(0.02625107 / x2) - (x26 / -1.1269343)"
9,0.021862688,"(-0.079400174 - (x26 / -1.2152807)) + (0.05221017 / x2)"
11,0.019704284,"(0.043123335 / x2) + ((x8 * -0.29423356) - (x26 / -1.2607661))"
13,0.016500957,"((0.06280319 / x2) + ((x8 * -0.29423356) + -0.0729033)) - (x26 / -1.2607661)"
17,0.015671466,"((0.069565035 / x2) + ((((x24 * -0.5218984) + x8) - -0.19441044) * -0.361169)) - (x26 / -1.6499782)"
