Complexity,Loss,Equation
1,0.011785673,"x26"
3,0.011602876,"x26 / 1.0277169"
5,0.01029342,"(x18 * -0.080373794) + x26"
7,0.008713396,"x26 + (0.0011181633 / (x2 + -0.11007378))"
9,0.006362886,"(0.0041489108 / ((x2 + -0.10743098) + x8)) + x26"
11,0.0060113803,"(x26 * 0.9655199) + (0.0050262148 / ((x2 + x8) + -0.10600491))"
13,0.0049860566,"(((0.07463762 / (x2 + (x8 + -0.10500459))) - x18) * 0.08041155) + x26"
15,0.0043648332,"((((x2 / ((x2 + -0.0987957) + x8)) - x2) - x19) * 0.09801891) + x26"
17,0.0039354484,"((((x2 / (((x2 + -0.0987957) + x8) + x8)) - x2) - x19) * 0.09801891) + x26"
19,0.0036067888,"x26 + (((((x2 / (x2 + ((x8 + -0.099065855) + x8))) + -0.21481974) - x2) - x18) * 0.09802523)"
21,0.0030652902,"x26 + (((x2 / ((x8 + x8) + (x2 + -0.0938284))) + ((-0.21731998 - x2) - (x19 * x2))) * 0.13738193)"
23,0.0028031403,"(x26 + (((x2 / (((x8 + x2) + -0.092528105) + x8)) + (x2 * (-0.17649846 - (x17 + x2)))) * 0.1498761)) * 0.95493454"
27,0.0025066293,"(((((((-0.10352113 - x2) - (x8 + x17)) * x2) * x2) + (x2 / (x8 + (x2 + (x8 + -0.094316706))))) * 0.14191978) + x26) * 0.9197772"
29,0.0024974046,"(x26 + (((x2 / (x8 + (x8 + (x2 + -0.094290555)))) + ((x2 * x2) * ((-0.108086616 - x2) - ((x17 + x8) * 1.0347459)))) * 0.14191978)) * 0.9197772"
