Complexity,Loss,Equation
1,0.03035764,"x26"
3,0.030121364,"x26 * 0.97453713"
5,0.028125275,"x26 + (0.014728045 / x2)"
7,0.02637824,"(0.021482054 / x2) + (x26 / 1.0846924)"
9,0.012379429,"x26 + (-0.012267424 / ((x26 + 0.09909306) - x2))"
11,0.011371752,"(-0.012267424 / ((0.09909306 + (x8 * -2.090992)) - x2)) + x26"
13,0.0109656,"((-0.0013077954 / x2) / ((0.017542604 - (x2 + -0.08348347)) + x26)) + x26"
15,0.010664821,"((0.0015884321 / x2) / ((0.021639828 - (x2 + -0.10558812)) + x26)) + (x26 / 1.0273302)"
