Complexity,Loss,Equation
1,0.036771707,"x25"
3,0.035054114,"x25 * 0.9128618"
5,0.025366541,"(x25 + x26) * 0.4741696"
7,0.025093317,"((x26 + x25) * 0.4755219) + 0.016578123"
9,0.019821612,"(((x2 - x25) + x8) + -1.0622151) * -0.6586703"
11,0.015330973,"(((x8 + (x2 - x26)) + -1.0758761) - x25) * -0.400016"
13,0.014930485,"(((-1.071746 - x25) + (x2 - (x26 / 1.4753612))) + x8) * -0.46107307"
15,0.0124265915,"(((((x8 + -1.0436788) + x2) - x26) - x25) - (x17 * -0.2994067)) * -0.41980457"
17,0.011492923,"((x2 - x26) + (x8 + (-1.0229009 - (x25 - ((x2 * 0.33652887) * x17))))) * -0.41796228"
21,0.006612309,"x25 + ((x25 + (-1.1330682 - ((((x8 + (1.4264466 - x25)) * -0.7747834) + (x17 * -0.38098538)) * x2))) * -0.80765176)"
23,0.006611669,"(((x25 + -0.93328) - (x2 * ((x17 * -0.37878254) + (((1.428063 - x25) + x8) * -0.7746609)))) * -0.8091928) + (x25 - -0.16289477)"
25,0.006270031,"((((-1.0368781 - (((((x8 + 1.4203856) - x25) * -0.71161723) + (x17 * -0.37339315)) * x2)) + x25) * -0.91772634) + x25) - (x23 * -0.10521883)"
27,0.0061846455,"(x25 - ((x18 * -0.14743227) + -0.14743227)) + (((x25 - (x2 * ((-0.4860394 * x17) + (-0.76299477 * ((x8 + 1.3971248) - x25))))) + -0.92219424) * -0.8758591)"
29,0.0061072777,"((((x25 + -0.92129314) - ((((x8 + (1.3931841 - x25)) * -0.7638105) + (x17 * -0.490411)) * x2)) * -0.8761927) + x25) - ((x18 * -0.1320786) + (x9 + -0.14639246))"
31,0.0061069564,"(x25 - (((x18 * -0.1303261) + (x3 + -0.14609046)) + x9)) + (((x25 + -0.92101955) - (((x17 * -0.4883715) + (((x8 + 1.3934178) - x25) * -0.7634206)) * x2)) * -0.87389314)"
