Complexity,Loss,Equation
1,0.025132589,"x26"
3,0.024932649,"x26 * 0.9725313"
5,0.022875214,"x26 - (x18 * 0.096345864)"
7,0.021878518,"(x26 * 0.919271) + (0.023281155 / x2)"
9,0.017038923,"x26 + (((x26 - 0.99389577) / x2) * -0.058044255)"
11,0.009415208,"x26 - ((((0.99592006 - x26) / x2) * -0.012491496) / x2)"
13,0.008952867,"((((0.99882007 - x26) / x2) - x15) * (0.012689383 / x2)) + x26"
15,0.0076604243,"x26 + ((((0.923673 - x18) - x2) * ((x26 - 1.0198171) * -0.12656902)) / x2)"
17,0.0064212526,"(x18 * -0.13746497) + (x26 + (((x26 - 1.0341667) * (-0.124199465 - (x2 * -0.13844447))) / x2))"
19,0.005474901,"((x26 - 0.12338765) * 1.1409136) - (((x26 * -0.12307742) - -0.12441878) * ((x8 - (1.0353103 / x2)) + x20))"
21,0.0054488643,"(x26 - 0.011883835) - (((x26 * -0.14743203) - -0.150712) * (x8 - ((0.8699324 / x2) - ((x20 / 1.252665) + 0.84991914))))"
23,0.0054473453,"((x26 - 0.1226235) * 1.1347703) - (((x8 - (0.94801694 / x2)) - ((x0 + x20) / -1.1046171)) * ((x26 * -0.13348602) - -0.13550438))"
25,0.0048019844,"((((x19 * -0.17063671) + x26) - 0.11435829) * 1.1511899) - (((x8 - (1.3754586 / x2)) * ((x26 + (x19 * -0.25798258)) - 0.9856313)) * -0.09458371)"
27,0.004794252,"((x19 * -0.09447197) + ((x26 - 0.11702192) * 1.1515903)) - ((x26 + (((x2 + -0.28506047) * x19) - 0.9887333)) * ((x8 - (1.4463136 / x2)) * -0.08982938))"
