Complexity,Loss,Equation
1,0.012490937,"x26"
3,0.012101905,"x26 - -0.019723238"
5,0.010973632,"(x17 * -0.0901149) + x26"
7,0.010510911,"(x26 + (x20 * -0.12672494)) * 1.0841268"
9,0.009431689,"x26 + (((0.23162486 / x2) - x19) * 0.0927032)"
11,0.009303623,"((0.0927032 * ((0.23162486 / x2) - x19)) + x26) + -0.0031702642"
13,0.008932627,"((x26 + -0.028983327) - ((-0.043017376 / x2) * 0.550741)) - (x18 * 0.11072042)"
17,0.0053995824,"(((1.0469031 - (x8 - x23)) - (x2 * ((x19 - x26) - -1.6921197))) + 0.66955024) * 0.5286738"
