episode,timestep,reward,episode_length
237,11999,48.08938217163086,55
238,12043,35.9938850402832,44
239,12093,40.02630615234375,50
240,12155,54.5086669921875,62
241,12216,50.76357650756836,61
242,12270,41.49949645996094,54
243,12316,36.29914093017578,46
244,12378,51.21796798706055,62
245,12431,43.529808044433594,53
246,12480,37.31752014160156,49
247,12532,41.67348098754883,52
248,12591,46.195858001708984,59
249,12646,45.26564025878906,55
250,12706,50.00566101074219,60
251,12766,50.88957214355469,60
252,12842,64.07707214355469,76
253,12905,51.72456359863281,63
254,12971,59.8583869934082,66
255,13016,38.041404724121094,45
256,13084,49.29291915893555,68
257,13136,45.9527702331543,52
258,13186,42.61228942871094,50
259,13224,30.582651138305664,38
260,13267,36.269126892089844,43
261,13318,42.89286422729492,51
262,13373,39.71318435668945,55
263,13420,39.88024139404297,47
264,13478,50.40677261352539,58
265,13525,37.913490295410156,47
266,13599,59.00132751464844,74
267,13652,47.125789642333984,53
268,13728,60.87145233154297,76
269,13794,51.9905891418457,66
270,13853,52.91022872924805,59
271,13907,44.707664489746094,54
272,13976,50.393524169921875,69
273,14027,45.410884857177734,51
274,14093,59.4704475402832,66
275,14146,40.444915771484375,53
276,14195,35.698081970214844,49
277,14265,54.697383880615234,70
278,14321,47.011714935302734,56
279,14376,44.582698822021484,55
280,14444,55.99748992919922,68
281,14514,60.26736068725586,70
282,14571,46.20980453491211,57
283,14632,50.80929946899414,61
284,14693,50.23049545288086,61
285,14771,60.13457107543945,78
286,14824,46.97591781616211,53
287,14884,52.49223709106445,60
288,14941,48.73947525024414,57
289,15005,54.305084228515625,64
290,15057,45.77037048339844,52
291,15125,56.14111328125,68
292,15199,64.21052551269531,74
293,15257,47.32205581665039,58
294,15311,40.5405158996582,54
295,15366,44.87588882446289,55
296,15415,42.380149841308594,49
297,15462,40.33028030395508,47
298,15531,55.7857551574707,69
299,15587,44.3060188293457,56
300,15658,57.36221694946289,71
301,15714,45.26198959350586,56
302,15784,61.79237747192383,70
303,15846,48.83572769165039,62
304,15918,52.61210632324219,72
305,15974,46.63152313232422,56
306,16022,40.831783294677734,48
307,16101,63.58304977416992,79
308,16155,47.77450180053711,54
309,16221,50.189849853515625,66
310,16277,48.30555725097656,56
311,16344,51.99964141845703,67
312,16391,41.68974304199219,47
313,16459,55.17598342895508,68
314,16514,44.325775146484375,55
315,16565,41.04594802856445,51
316,16626,49.321842193603516,61
317,16680,45.71831130981445,54
318,16741,50.383358001708984,61
319,16819,59.85528564453125,78
320,16878,48.083641052246094,59
321,16937,45.53184509277344,59
322,16995,47.2049560546875,58
323,17051,51.25196838378906,56
324,17120,57.474281311035156,69
325,17184,51.9329719543457,64
326,17246,50.782493591308594,62
327,17317,65.57360076904297,71
328,17402,65.35313415527344,85
329,17460,48.60182189941406,58
330,17518,47.50343704223633,58
331,17577,47.39997863769531,59
332,17638,55.71256637573242,61
333,17687,43.34821701049805,49
334,17746,52.47122573852539,59
335,17823,69.05938720703125,77
336,17872,43.468265533447266,49
337,17971,82.94890594482422,99
338,18037,55.626731872558594,66
339,18110,61.72163772583008,73
340,18169,49.11473846435547,59
341,18229,43.64325714111328,60
342,18304,67.46157836914062,75
343,18357,44.5423469543457,53
344,18423,51.502098083496094,66
345,18495,46.474178314208984,72
346,18556,48.57213592529297,61
347,18607,43.535179138183594,51
348,18690,71.61293029785156,83
349,18751,48.808799743652344,61
350,18803,43.642601013183594,52
351,18868,52.211212158203125,65
352,18955,59.056922912597656,87
353,19030,61.66185760498047,75
354,19099,58.06910705566406,69
355,19153,41.30359649658203,54
356,19229,60.59171676635742,76
357,19301,56.424564361572266,72
358,19368,59.33674621582031,67
359,19423,49.86399459838867,55
360,19495,62.12310791015625,72
361,19550,46.788551330566406,55
362,19624,63.983543395996094,74
363,19703,68.0362777709961,79
364,19780,57.848731994628906,77
365,19830,42.48674774169922,50
366,19907,63.8364372253418,77
367,19966,49.62347412109375,59
368,20022,47.96295928955078,56
369,20090,58.74776077270508,68
370,20176,62.805885314941406,86
371,20227,45.40131378173828,51
372,20282,40.614627838134766,55
373,20336,45.84168243408203,54
374,20400,56.991329193115234,64
375,20467,53.11687088012695,67
376,20524,50.039031982421875,57
377,20582,51.427223205566406,58
378,20669,76.759765625,87
379,20737,54.26104736328125,68
380,20793,42.379119873046875,56
381,20891,86.0953369140625,98
382,20950,48.156944274902344,59
383,21001,42.274085998535156,51
384,21080,68.9841079711914,79
385,21136,42.88380813598633,56
386,21234,59.851966857910156,98
387,21297,52.69376754760742,63
388,21361,54.56849670410156,64
389,21457,81.05657196044922,96
390,21525,56.975868225097656,68
391,21592,59.851463317871094,67
392,21684,70.24537658691406,92
393,21747,48.99453353881836,63
394,21799,42.78425216674805,52
395,21868,60.60228729248047,69
396,21952,69.23855590820312,84
397,22028,67.87049102783203,76
398,22111,66.57184600830078,83
399,22168,48.51749038696289,57
400,22228,52.682472229003906,60
401,22302,67.4091796875,74
402,22355,45.21156311035156,53
403,22425,58.73748016357422,70
404,22496,58.12348556518555,71
405,22554,52.14077377319336,58
406,22625,51.39423370361328,71
407,22684,50.30974197387695,59
408,22754,61.218017578125,70
409,22823,53.2991828918457,69
410,22911,74.94890594482422,88
411,22975,55.74582290649414,64
412,23033,44.1421012878418,58
413,23138,88.21472930908203,105
414,23207,59.32012939453125,69
415,23280,62.71895217895508,73
416,23357,56.255455017089844,77
417,23452,87.2551498413086,95
418,23518,51.688392639160156,66
419,23587,49.155792236328125,69
420,23674,64.90853881835938,87
421,23734,47.8227424621582,60
422,23810,65.58767700195312,76
423,23938,105.96463775634766,128
424,24006,61.15382766723633,68
425,24073,46.72566223144531,67
426,24154,62.69880676269531,81
427,24240,68.90048217773438,86
428,24304,53.22062683105469,64
429,24411,93.56135559082031,107
430,24491,72.47882080078125,80
431,24569,63.03634262084961,78
432,24656,67.13152313232422,87
433,24730,60.43751907348633,74
434,24836,95.6693115234375,106
435,24916,69.02128601074219,80
436,24980,47.00038528442383,64
437,25072,71.15808868408203,92
438,25129,51.456424713134766,57
439,25193,54.47354507446289,64
440,25258,54.29256820678711,65
441,25349,65.85372924804688,91
442,25437,80.1737289428711,88
443,25539,84.34884643554688,102
444,25604,58.65810775756836,65
445,25740,106.93511962890625,136
446,25799,48.175228118896484,59
447,25879,69.01651763916016,80
448,25952,62.29095458984375,73
449,26010,47.31859588623047,58
450,26122,97.30120849609375,112
451,26191,56.841495513916016,69
452,26291,74.80626678466797,100
453,26375,54.210235595703125,84
454,26445,65.06268310546875,70
455,26521,55.70233917236328,76
456,26641,104.91056823730469,120
457,26692,45.002838134765625,51
458,26803,94.32147216796875,111
459,26904,89.12067413330078,101
460,27002,80.47212219238281,98
461,27117,93.88642120361328,115
462,27237,111.66886138916016,120
463,27322,60.32102584838867,85
464,27394,58.7479362487793,72
465,27465,55.210533142089844,71
466,27579,83.9986343383789,114
467,27672,84.8341064453125,93
468,27775,75.9869613647461,103
469,27881,91.40862274169922,106
470,27953,65.07585906982422,72
471,28099,130.29043579101562,146
472,28189,79.42953491210938,90
473,28260,53.0128173828125,71
474,28372,93.6941909790039,112
475,28472,77.86952209472656,100
476,28554,67.66987609863281,82
477,28644,73.36720275878906,90
478,28728,64.62639617919922,84
479,28805,65.1860580444336,77
480,28871,57.707908630371094,66
481,28960,69.62232208251953,89
482,29083,93.09894561767578,123
483,29178,89.12267303466797,95
484,29251,61.90223693847656,73
485,29362,91.18487548828125,111
486,29425,53.688907623291016,63
487,29548,112.18882751464844,123
488,29812,227.30288696289062,264
489,29949,113.31683349609375,137
490,30009,46.2215576171875,60
491,30110,91.93118286132812,101
492,30306,160.35008239746094,196
493,30522,167.5193634033203,216
494,30710,165.92945861816406,188
495,30813,83.71942901611328,103
496,30931,100.1810073852539,118
497,31165,222.57261657714844,234
498,31271,90.908203125,106
499,31360,77.88770294189453,89
500,31431,58.68865966796875,71
501,31563,111.7574691772461,132
502,31634,61.56878662109375,71
503,31715,68.13219451904297,81
504,31815,92.52729797363281,100
505,32064,227.2406463623047,249
506,32430,311.250732421875,366
507,32538,90.7895278930664,108
508,32749,170.22760009765625,211
509,33229,391.09674072265625,480
510,33709,463.08367919921875,480
511,33900,151.72146606445312,191
512,34027,73.700927734375,127
513,34507,263.0830993652344,480
514,34969,357.8716735839844,462
515,35204,225.9398651123047,235
516,35492,215.8318634033203,288
517,35689,141.69558715820312,197
518,36027,292.2579650878906,338
519,36493,431.2679443359375,466
520,36615,95.42967224121094,122
521,37095,316.223876953125,480
522,37575,364.60748291015625,480
523,38055,386.6293640136719,480
524,38235,154.68556213378906,180
525,38613,251.57957458496094,378
526,39093,365.13116455078125,480
527,39476,225.51446533203125,383
528,39956,299.1889953613281,480
529,40168,176.39112854003906,212
530,40648,428.5686340332031,480
531,40968,187.5680389404297,320
532,41448,276.535888671875,480
533,41928,415.55419921875,480
534,42408,294.255859375,480
535,42888,243.683349609375,480
536,43212,185.59912109375,324
537,43692,291.4620361328125,480
538,44172,405.5964660644531,480
539,44652,425.2008361816406,480
540,45017,215.8336639404297,365
541,45343,198.1564178466797,326
542,45666,194.10195922851562,323
543,46146,300.4090576171875,480
544,46626,265.3848876953125,480
545,47106,271.8202819824219,480
546,47586,327.1269836425781,480
547,47902,201.0835418701172,316
548,48164,183.22845458984375,262
549,48644,272.0772399902344,480
550,49124,288.9288024902344,480
551,49488,197.83404541015625,364
552,49783,197.9362335205078,295
553,50225,255.6757049560547,442
554,50619,216.80616760253906,394
555,51099,296.0545654296875,480
556,51351,231.36026000976562,252
557,51831,311.73828125,480
558,52080,169.8337860107422,249
559,52335,165.80612182617188,255
560,52815,328.6794128417969,480
561,53197,219.76730346679688,382
562,53677,263.7877197265625,480
563,54157,265.0160217285156,480
564,54637,258.99017333984375,480
565,55001,327.9345703125,364
566,55432,240.5287628173828,431
567,55912,329.5302734375,480
568,56392,420.2986755371094,480
569,56872,304.0513000488281,480
570,57293,304.796875,421
571,57773,422.6856689453125,480
572,57913,113.45272827148438,140
573,58014,85.8113784790039,101
574,58494,358.6982116699219,480
575,58726,224.07791137695312,232
576,59206,392.29583740234375,480
577,59686,319.5513610839844,480
578,60005,281.01806640625,319
579,60485,267.4920959472656,480
580,60833,195.67153930664062,348
581,61313,300.7774658203125,480
582,61777,382.7281494140625,464
583,62129,317.11614990234375,352
584,62254,103.73111724853516,125
585,62734,466.8856506347656,480
586,62875,127.8775634765625,141
587,63355,330.6214294433594,480
588,63835,393.19873046875,480
589,64063,179.43377685546875,228
590,64208,125.85794830322266,145
591,64540,287.3548583984375,332
592,64636,79.31979370117188,96
593,64984,311.60076904296875,348
594,65321,247.28533935546875,337
595,65460,85.351806640625,139
596,65940,280.28277587890625,480
597,66420,354.44921875,480
598,66900,353.4219055175781,480
599,67366,367.3296203613281,466
600,67846,345.96710205078125,480
601,68326,300.43878173828125,480
602,68806,384.2653503417969,480
603,69038,186.74838256835938,232
604,69518,294.599853515625,480
605,69991,443.4813232421875,473
606,70235,181.7882537841797,244
607,70715,333.5546569824219,480
608,71189,364.12554931640625,474
609,71478,271.6769104003906,289
610,71593,99.80233764648438,115
611,71721,113.8763656616211,128
612,72129,373.6268310546875,408
613,72348,205.7333221435547,219
614,72439,70.15557098388672,91
615,72734,261.5492248535156,295
616,73064,303.67205810546875,330
617,73544,294.8793029785156,480
618,73678,117.84840393066406,134
619,73924,212.69049072265625,246
620,74404,421.9682922363281,480
621,74522,91.22993469238281,118
622,74956,358.4391784667969,434
623,75436,326.9960021972656,480
624,75519,64.7090835571289,83
625,75591,64.51868438720703,72
626,76071,442.79376220703125,480
627,76505,395.56121826171875,434
628,76985,331.6129150390625,480
629,77303,285.7224426269531,318
630,77783,421.9957275390625,480
631,78263,327.4751281738281,480
632,78606,329.2101135253906,343
633,78952,331.55133056640625,346
634,79432,348.96807861328125,480
635,79667,159.43833923339844,235
636,80147,359.1957092285156,480
637,80453,264.3825378417969,306
638,80933,308.3546142578125,480
639,81413,389.72265625,480
640,81745,270.96221923828125,332
641,82225,279.59918212890625,480
642,82705,277.1226806640625,480
643,83185,310.7220764160156,480
644,83665,298.7071228027344,480
645,84145,335.64697265625,480
646,84625,295.75048828125,480
647,84947,206.98764038085938,322
648,85427,254.90750122070312,480
649,85907,325.98101806640625,480
650,86387,264.9248962402344,480
651,86867,260.05108642578125,480
652,87347,406.5881652832031,480
653,87738,227.4867401123047,391
654,88218,375.4697570800781,480
655,88582,209.62513732910156,364
656,89027,269.5207214355469,445
657,89390,217.94577026367188,363
658,89870,378.2250671386719,480
659,90350,318.207763671875,480
660,90738,248.35044860839844,388
661,91124,215.76808166503906,386
662,91547,248.79641723632812,423
663,91865,207.62315368652344,318
664,92206,271.8771667480469,341
665,92637,296.7618103027344,431
666,92756,109.27245330810547,119
667,93236,331.9691162109375,480
668,93716,392.59478759765625,480
669,94196,286.3857421875,480
670,94676,310.815185546875,480
671,95156,358.3349914550781,480
672,95636,274.44976806640625,480
673,95984,312.452392578125,348
674,96464,364.7748718261719,480
675,96929,430.3944396972656,465
676,97060,102.35646057128906,131
677,97124,54.71670913696289,64
678,97469,293.1470642089844,345
679,97612,104.87555694580078,143
680,97741,86.86492156982422,129
681,97982,178.01158142089844,241
682,98109,97.58715057373047,127
683,98589,373.1866455078125,480
684,98689,72.16380310058594,100
685,99027,311.767822265625,338
686,99499,311.5675048828125,472
687,99806,294.2174987792969,307
688,100286,448.3248596191406,480
689,100506,196.30160522460938,220
690,100844,309.30535888671875,338
691,101172,265.4194030761719,328
692,101418,224.71653747558594,246
693,101513,67.96060180664062,95
694,101736,183.69277954101562,223
695,101979,230.40615844726562,243
696,102182,145.92393493652344,203
697,102321,114.65866088867188,139
698,102689,312.8609313964844,368
699,102825,95.07591247558594,136
700,103161,286.26007080078125,336
701,103468,274.5931091308594,307
702,103948,366.8074645996094,480
703,104091,125.62318420410156,143
704,104404,259.0576171875,313
705,104701,256.7486572265625,297
706,105049,310.09661865234375,348
707,105334,254.36441040039062,285
708,105809,435.9460754394531,475
709,106053,230.61441040039062,244
710,106533,339.5586853027344,480
711,106896,276.3780517578125,363
712,107247,291.2640380859375,351
713,107719,446.50396728515625,472
714,108199,362.945556640625,480
715,108451,214.40281677246094,252
716,108931,249.97607421875,480
717,109411,452.26898193359375,480
718,109891,322.8203125,480
719,110371,381.78564453125,480
720,110851,338.8346862792969,480
721,111331,431.8615417480469,480
722,111811,287.1002502441406,480
723,112282,420.3913269042969,471
724,112762,392.78582763671875,480
725,113081,245.15367126464844,319
726,113216,116.94084167480469,135
727,113696,403.7962951660156,480
728,114176,447.0517883300781,480
729,114534,268.4250183105469,358
730,115014,397.98004150390625,480
731,115494,278.4723815917969,480
732,115714,188.3848419189453,220
733,116194,331.0519104003906,480
734,116536,325.0176086425781,342
735,116813,242.67926025390625,277
736,117039,205.935546875,226
737,117519,296.87939453125,480
738,117816,265.5418701171875,297
739,117955,115.47184753417969,139
740,118261,277.0922546386719,306
741,118619,263.1363525390625,358
742,118951,285.0418701171875,332
743,119431,309.51007080078125,480
744,119704,237.93080139160156,273
745,119943,195.3709259033203,239
746,120281,316.8396911621094,338
747,120761,317.2214660644531,480
748,121241,368.2088317871094,480
749,121721,454.26885986328125,480
750,122201,347.5986022949219,480
751,122681,280.159912109375,480
752,123161,394.7835693359375,480
753,123311,128.1339111328125,150
754,123791,259.8551330566406,480
755,124034,225.7619171142578,243
756,124514,336.1207275390625,480
757,124653,101.62899017333984,139
758,125079,361.91668701171875,426
759,125198,89.81849670410156,119
760,125678,333.47442626953125,480
761,125784,76.85743713378906,106
762,126127,310.82806396484375,343
763,126607,335.78460693359375,480
764,127087,369.9681091308594,480
765,127567,283.1881408691406,480
766,127676,87.78736877441406,109
767,128018,289.79132080078125,342
768,128498,323.1329345703125,480
769,128685,139.59170532226562,187
770,129165,425.9506530761719,480
771,129522,286.7709655761719,357
772,130002,421.8975830078125,480
773,130482,332.7654113769531,480
774,130962,440.36785888671875,480
775,131442,392.074951171875,480
776,131922,410.1748962402344,480
777,132395,383.1943359375,473
778,132875,403.50830078125,480
779,133355,407.9009094238281,480
780,133835,435.2309875488281,480
781,134315,279.5629577636719,480
782,134795,282.6676025390625,480
783,135275,351.91522216796875,480
784,135744,340.375,469
785,136186,343.6088562011719,442
786,136666,288.92962646484375,480
787,137146,356.96044921875,480
788,137252,81.48551177978516,106
789,137732,412.74920654296875,480
790,137871,120.91050720214844,139
791,138351,370.6805725097656,480
792,138831,410.9806213378906,480
793,139311,332.172607421875,480
794,139791,400.0706481933594,480
795,140271,287.7492980957031,480
796,140420,137.50645446777344,149
797,140900,449.19842529296875,480
798,141380,272.9257507324219,480
799,141860,346.8658142089844,480
800,142340,417.62249755859375,480
801,142820,267.7882995605469,480
802,143300,400.3791198730469,480
803,143780,257.8447570800781,480
804,144260,295.7706604003906,480
805,144740,222.74691772460938,480
806,145220,321.8965148925781,480
807,145700,356.6183776855469,480
808,146180,408.9785461425781,480
809,146660,337.5637512207031,480
810,147140,367.4197082519531,480
811,147563,283.40478515625,423
812,147921,255.2300262451172,358
813,148401,385.4678039550781,480
814,148881,406.6763610839844,480
815,149361,259.33966064453125,480
816,149841,365.4989013671875,480
817,150321,352.11846923828125,480
818,150801,326.2607421875,480
819,151281,360.91839599609375,480
820,151761,394.7456359863281,480
821,151977,197.45704650878906,216
822,152211,211.61744689941406,234
823,152514,233.9007568359375,303
824,152994,338.9437561035156,480
825,153474,457.7308349609375,480
826,153952,416.9068603515625,478
827,154296,292.20794677734375,344
828,154657,293.46685791015625,361
829,154862,173.51351928710938,205
830,155207,253.56654357910156,345
831,155412,184.59117126464844,205
832,155892,387.24267578125,480
833,156372,430.81439208984375,480
834,156731,326.6512451171875,359
835,157211,402.9679260253906,480
836,157566,249.68447875976562,355
837,158046,436.1483154296875,480
838,158483,397.2601318359375,437
839,158963,421.96514892578125,480
840,159443,366.85736083984375,480
841,159920,343.06988525390625,477
842,160400,389.0689697265625,480
843,160749,300.6566467285156,349
844,161225,389.4815673828125,476
845,161705,321.0859069824219,480
846,162184,448.48974609375,479
847,162664,365.4188537597656,480
848,162760,88.12520599365234,96
849,163240,364.7088623046875,480
850,163689,339.73431396484375,449
851,164169,386.10247802734375,480
852,164537,311.7353210449219,368
853,165017,388.6497497558594,480
854,165497,425.19708251953125,480
855,165977,382.5291748046875,480
856,166445,447.0453186035156,468
857,166753,225.0368194580078,308
858,167113,244.60292053222656,360
859,167593,401.9132080078125,480
860,168073,428.7613220214844,480
861,168291,194.89476013183594,218
862,168771,368.347412109375,480
863,169243,438.73046875,472
864,169723,397.231689453125,480
865,170067,292.38983154296875,344
866,170547,414.1162414550781,480
867,170903,271.6378479003906,356
868,171383,423.1496276855469,480
869,171733,257.2211608886719,350
870,172212,413.9311218261719,479
871,172692,402.385986328125,480
872,173172,417.9256591796875,480
873,173652,374.48382568359375,480
874,174007,267.32513427734375,355
875,174487,375.0425720214844,480
876,174967,436.3436279296875,480
877,175447,338.3400573730469,480
878,175927,429.2532653808594,480
879,176407,417.707275390625,480
880,176874,359.1287841796875,467
881,177354,392.8860168457031,480
882,177834,408.0566711425781,480
883,178311,400.5149841308594,477
884,178791,411.3479919433594,480
885,179271,352.1629943847656,480
886,179751,410.2693786621094,480
887,180231,413.83282470703125,480
888,180532,233.01046752929688,301
889,180877,250.8497314453125,345
890,181357,402.9524841308594,480
891,181709,302.3695068359375,352
892,182072,284.0220947265625,363
893,182402,266.7724609375,330
894,182748,257.9619445800781,346
895,183122,305.7351379394531,374
896,183452,251.6317138671875,330
897,183932,408.27386474609375,480
898,184412,396.40679931640625,480
899,184769,283.6473693847656,357
900,185249,447.0380554199219,480
901,185729,412.5585021972656,480
902,186209,439.907470703125,480
903,186689,418.3982849121094,480
904,187169,393.3593444824219,480
905,187437,215.5572967529297,268
906,187917,401.20697021484375,480
907,188290,295.1335754394531,373
908,188659,309.0281677246094,369
909,188960,248.4676971435547,301
910,189299,299.907958984375,339
911,189591,229.5145721435547,292
912,190071,388.6412658691406,480
913,190392,233.49288940429688,321
914,190700,237.19447326660156,308
915,190936,184.36386108398438,236
916,191305,308.5633544921875,369
917,191686,308.4076232910156,381
918,192166,417.5503845214844,480
919,192646,385.36004638671875,480
920,193126,425.7415771484375,480
921,193491,323.1143493652344,365
922,193846,244.54859924316406,355
923,194182,273.1029968261719,336
924,194662,448.18145751953125,480
925,195003,268.758544921875,341
926,195472,377.6592102050781,469
927,195952,378.2035827636719,480
928,196299,239.9277801513672,347
929,196779,407.6419982910156,480
930,197259,436.2057189941406,480
931,197739,398.1689453125,480
932,198219,336.0130920410156,480
933,198699,369.1985778808594,480
934,199179,411.5248107910156,480
935,199555,285.6961364746094,376
936,200035,411.5675048828125,480
