Complexity,Loss,Equation
1,0.032674715,"x26"
3,0.032437727,"x26 + 0.01540877"
5,0.030858679,"(x12 / -13.991516) + x26"
7,0.02957351,"0.044285465 - ((x8 * 0.16975966) - x26)"
9,0.029209075,"0.044285465 - ((x8 * (x8 * 0.16975966)) - x26)"
11,0.018266689,"(1.1659812 - ((x2 - x26) * (1.2266564 + x8))) * 0.43745387"
13,0.017883664,"0.43745387 * ((1.1659812 - ((x2 - x26) * (1.2266564 + x8))) + 0.03548624)"
15,0.015777193,"((1.1659812 - ((x8 + 1.2266564) * (x2 - x26))) + (x15 * -0.2430913)) * 0.43745387"
