Complexity,Loss,Equation
1,0.46243754,"0.11029654"
3,0.40060726,"x12 * -0.0065977876"
5,0.3544671,"(x25 - x12) * 0.00655321"
7,0.33894265,"(x16 + (x12 - x25)) * -0.0057860925"
9,0.31678444,"(x15 - ((x14 + x25) - x12)) * -0.006763169"
11,0.30621442,"-0.006652325 * ((x15 - x14) - ((x2 * x25) - x12))"
13,0.29643518,"((x15 - x14) - (((3.4883146 / x2) - x12) + x25)) * -0.006502467"
15,0.29387036,"((x15 - (x14 + (x25 - x12))) * -0.0063555725) + ((x2 * -0.19848336) - -0.2182418)"
17,0.28456745,"((x2 * -0.2424056) - -0.2951727) + (((x15 - x21) - (x14 + (x25 - x12))) * -0.0056653507)"
19,0.27220467,"((x2 + 1.1781497) * (-0.2136262 - (((x15 - x21) - ((x14 + x25) - x12)) * 0.0036590272))) + 0.5396087"
21,0.27107605,"((x2 + 1.1781497) * (-0.2136262 - (((x15 - (0.68011135 * x21)) - ((x14 + x25) - x12)) * 0.0036590272))) + 0.5396087"
23,0.2708423,"x3 + (0.52346706 + ((x2 + 1.1781497) * (-0.2136262 - (0.0036590272 * ((x15 - (0.6852353 * x21)) - ((x14 + x25) - x12))))))"
25,0.26489466,"((((x15 - x14) - (((x2 * (x8 + (x8 + x25))) + x25) + (x21 - x12))) * 0.02036239) + (x2 - 1.2444036)) * -0.24527395"
27,0.25985333,"((x2 + (((x15 - x14) - ((((x8 + ((x8 + x25) + x8)) * x2) + (x21 + x25)) - x12)) * 0.019957082)) - 1.1886069) * -0.25968036"
29,0.25608212,"((x2 + (((x15 - x14) - ((x2 * (x8 + (x25 + ((x8 - x18) + x8)))) + ((x21 + x25) - x12))) * 0.020652292)) - 1.1490186) * -0.25146174"
