Complexity,Loss,Equation
1,0.017355055,"x26"
3,0.017263915,"x26 * 0.9799121"
5,0.016261477,"x26 + (x19 / -14.206609)"
7,0.010418295,"x26 - (-0.0006916201 / (x2 - 0.11154576))"
9,0.009841842,"(x26 * 0.9409511) - (-0.0006916232 / (x2 - 0.11154576))"
11,0.0075908178,"x26 + ((0.012716188 / x2) * ((0.98714036 - x26) / x2))"
13,0.0072773118,"(x26 - 0.0188123) + ((1.0120212 - x26) * ((0.012911625 / x2) / x2))"
15,0.0058367676,"((((x26 - x19) - ((x26 - 1.0751001) / x2)) * 0.11905199) + x26) - 0.13976267"
17,0.004928759,"((((x25 - (x19 + x8)) - ((x26 - 1.1084882) / x2)) * 0.11803164) + x26) - 0.13427208"
19,0.004862889,"((x26 + (((x25 - (x19 + x8)) - ((x26 - 1.0741769) / x2)) * 0.11947178)) - 0.12960206) * 1.0231527"
23,0.004140222,"(((x26 - (x19 - (x8 / (-0.28553504 / (x2 + -0.5002821))))) - ((x26 - 1.0223087) / x2)) * 0.12959316) + (x26 - 0.13662322)"
25,0.0040686647,"(((x26 - (x19 - (x8 / (-0.23236252 / (x2 + -0.5224225))))) - ((x26 - 1.0412507) / x2)) * 0.12756546) + ((x26 - 0.1416751) * 0.9741417)"
27,0.0040644133,"(((((x26 - (x19 - (x8 / (-0.23038332 / (x2 + -0.5314582))))) - ((x26 - 1.0441554) / x2)) * 0.12722404) + (x26 * 0.9736721)) - 0.054113325) + -0.08433383"
29,0.00397404,"((((x26 - x19) - ((x8 / (-0.28553504 / (x2 + -0.5002821))) / ((-0.5002821 * x2) + -0.5002821))) - ((x26 - 1.0223087) / x2)) * 0.12959316) + (x26 - 0.13662322)"
