Complexity,Loss,Equation
1,0.0266816,"x26"
3,0.026582198,"x26 * 0.97904414"
5,0.024803128,"x26 + (x16 * -0.09791465)"
7,0.023993969,"x26 - ((x17 + x8) * 0.0978258)"
9,0.023808403,"x26 - (0.106531925 * ((x14 * x14) + x16))"
11,0.02252013,"-0.04691569 - ((x26 + ((1.108168 - x2) * 0.34698746)) * -0.8371664)"
15,0.019268101,"-0.022842973 - ((x26 + (((0.9860743 - x2) - (x16 * 0.41520616)) * 0.37175447)) * -0.8992011)"
17,0.019082066,"(-0.022842973 - ((x26 + (((0.9860743 - x2) - (x16 * 0.41520616)) * 0.37175447)) * -0.9041239)) * 0.96359843"
