Complexity,Loss,Equation
1,0.012877436,"x26"
3,0.012751185,"x26 - -0.011233753"
5,0.011647603,"(x18 * -0.08216204) + x26"
6,0.009636755,"sin((0.051506784 / x2) + x26)"
7,0.009565149,"(0.0022111216 / (x2 + -0.10620727)) + x26"
8,0.005120584,"sin(x26 + (0.00674122 / (x2 + -0.10663159)))"
10,0.0044984072,"sin(x26 + (0.00674122 / (x2 + -0.10663159))) * 1.0466636"
11,0.0033062715,"sin((x26 + (exp(x8) * -0.12557721)) - (-0.1279695 / x2))"
12,0.0027868915,"sin(((x26 + (-0.30255556 * x8)) + -0.111850806) - (-0.12362188 / x2))"
13,0.002477724,"sin((exp(x19) * -0.13863498) + (x26 - (-0.13539079 / x2))) * 1.0825979"
15,0.0016271496,"sin(x26 + (((x20 + exp(x8)) * -0.13153927) - (-0.13450602 / x2))) * 1.0823379"
17,0.001604363,"(1.0839683 * sin((x26 + (-0.12491024 * (x20 + exp(x8)))) - (-0.13443056 / x2))) - 0.008717146"
19,0.0014610762,"sin((x26 + (((x8 + exp(x20 * x2)) + x8) * -0.12155183)) - (-0.1306124 / x2)) * 1.0633092"
