Complexity,Loss,Equation
1,0.016845606,"x26"
3,0.01666423,"x26 * 0.9725955"
5,0.014739188,"x26 + (x19 * -0.093544684)"
7,0.0135541605,"(0.0029730834 / (x2 + -0.10535303)) + x26"
9,0.008429179,"x26 + (0.009413491 / ((x8 + x2) + -0.10201078))"
11,0.007857719,"(-0.10460998 / ((-3.5005805 * x8) - x2)) + (x26 + -0.10250553)"
13,0.0066236067,"(x26 - (-0.121922985 / (x2 - ((x8 * -2.9762528) / x2)))) + -0.1049036"
15,0.0054167258,"(-0.17180419 / (((x8 * -2.966592) - x2) * (x26 + 1.4444191))) + (x26 + -0.12855928)"
17,0.004472282,"((x2 + x17) * -0.106608376) + ((-0.11356444 / ((x8 / (x2 * -0.32912725)) - x2)) + x26)"
19,0.0036082354,"(((x2 * x19) + x2) * -0.1220254) + ((-0.11836993 / (((x8 * -3.067692) / x2) - x2)) + x26)"
21,0.0036047308,"(((x19 * -0.1269921) + -0.12159274) * x2) + (x26 + (-0.36080772 / ((((-3.0983832 / x2) * x8) - x2) * 3.0632894)))"
23,0.0029659448,"(-0.16548394 / (((x8 * (-3.4267764 / x2)) - x2) * (x26 + 1.4796498))) + (x26 + ((x2 * (x2 + x16)) * -0.120374724))"
25,0.00290528,"((x2 * (x2 + x17)) * -0.11876368) + ((-0.17971618 / (((x8 / (x2 * (x2 / -3.6611876))) - x2) * (x26 + 1.5966886))) + x26)"
27,0.0028304644,"((x26 + (((x2 + x17) * -0.11646196) * x2)) + (-0.15907751 / (((x8 * ((-3.5377882 / x2) / x2)) - x2) * (x26 + 1.440503)))) / 0.9778111"
29,0.0027763199,"(((x26 + (((x2 + x17) * x2) * -0.102706686)) + (-0.16288655 / (((((x8 / x2) * -3.5345824) / x2) - x2) * (x26 + 1.4297724)))) / 0.97172785) - 0.019392023"
