Complexity,Loss,Equation
1,0.03089969,"x26"
3,0.029461058,"x26 / 1.0857303"
5,0.028802352,"(0.018987354 / x2) + x26"
7,0.025271308,"(x26 + (0.03338243 / x2)) * 0.8666255"
9,0.020975685,"x26 + (((x26 + -0.9457017) * -0.062270097) / x2)"
11,0.014969415,"(x26 + (((x26 + -1.1715269) * -0.094814055) / x2)) - 0.11772267"
13,0.012927076,"(((x26 * -0.09771768) + 0.11980817) / (x8 + x2)) + (x26 + -0.11508151)"
15,0.011541468,"x26 + ((((-1.7411859 + x26) * -0.27570394) / ((x2 + 0.25838485) + x8)) + -0.3718319)"
17,0.007595729,"x26 + ((x26 + -0.9961818) / (7.4343014 / ((x26 + 0.9724818) + ((x8 + -0.8379302) / x2))))"
19,0.006714977,"x26 + ((x26 + -1.0072724) / (4.124222 / ((-0.44966787 / x2) + (((x26 + 0.83647764) * 0.56115425) + x8))))"
21,0.0063344673,"((x26 + -0.9896301) / ((2.7236216 / (((-0.7882178 / x2) + (x8 + (x26 * 0.57571733))) + 0.80000365)) + -0.67365485)) + x26"
23,0.005969652,"(((x26 * 0.3844183) + -0.34059593) / ((2.03484 - x16) / (((x8 + (-0.7175283 / x2)) + x26) + 1.2022674))) + (x26 - -0.06657631)"
25,0.0052382606,"(x26 + (((x26 * 0.34440702) + -0.31569418) / ((2.0021863 - x16) / ((x8 + 1.2970614) + ((-0.7895127 / x2) + (x26 * x2)))))) - -0.065330535"
27,0.005223441,"x26 + ((((x26 * 0.34264135) + -0.31245503) / ((1.9974686 - x16) / (((x2 + x1) * x26) + ((-0.79433686 / x2) + (x8 + 1.3444453))))) - -0.07168137)"
29,0.005221825,"x26 + (((((x26 * 0.35010695) + -0.3181936) / ((1.9824728 - x16) / (((((-0.80233616 / x2) + x1) + (x2 * x26)) + 1.3623407) + x8))) - -0.075303026) / 1.0321317)"
