Complexity,Loss,Equation
1,0.028754206,"x26"
3,0.028379072,"x26 * 0.9583327"
5,0.025368799,"x26 - (-0.024868375 / x2)"
7,0.023778068,"x26 - (0.0053199288 / (0.08713419 - x2))"
9,0.018226115,"((0.06406253 - (x26 * 0.06514136)) / x2) + x26"
11,0.010995016,"x26 - (((0.92983747 - x26) * 0.015491192) / (0.09647146 - x2))"
