timesteps,episode_steps,mean_cgm,mean_action,mean_insulin,mean_proposed_insulin,mean_shielded_insulin,total_insulin,total_proposed_insulin,total_shielded_insulin,mean_iob,pct_tir_70_180,pct_above_250,pct_below_70,pct_shield_active,shield_count,total_reward,mean_reward
100000,106,221.2515411376953,-1.0,0.0016773133538663387,0.0016773133538663387,0.0016773133538663387,0.17779521644115448,0.17779521644115448,0.17779521644115448,0.1311703771352768,48.113207547169814,33.0188679245283,0.0,0.0,0,68.27054595947266,0.6440617442131042
200000,105,219.29299926757812,-1.0,0.0016773133538663387,0.0016773133538663387,0.0016773133538663387,0.1761178970336914,0.1761178970336914,0.1761178970336914,0.16630543768405914,47.61904761904761,31.428571428571427,0.0,0.0,0,67.56267547607422,0.6434540748596191
300000,107,222.795654296875,-1.0,0.0016773134702816606,0.0016773134702816606,0.0016773134702816606,0.17947253584861755,0.17947253584861755,0.17947253584861755,0.11222852766513824,47.66355140186916,34.57943925233645,0.0,0.0,0,68.59766387939453,0.6410996913909912
400000,105,221.05929565429688,-1.0,0.0016773133538663387,0.0016773133538663387,0.0016773133538663387,0.1761178970336914,0.1761178970336914,0.1761178970336914,0.11408893018960953,47.61904761904761,38.095238095238095,0.0,0.0,0,67.46995544433594,0.6425710320472717
500000,105,216.65284729003906,-1.0,0.0016773133538663387,0.0016773133538663387,0.0016773133538663387,0.1761178970336914,0.1761178970336914,0.1761178970336914,0.1699884533882141,50.476190476190474,30.476190476190478,0.0,0.0,0,69.25848388671875,0.6596046090126038
600000,107,210.68894958496094,-1.0,0.0016773134702816606,0.0016773134702816606,0.0016773134702816606,0.17947253584861755,0.17947253584861755,0.17947253584861755,0.14314541220664978,48.598130841121495,28.037383177570092,0.0,0.0,0,70.4155044555664,0.6580888032913208
700000,105,219.3812713623047,-1.0,0.0016773133538663387,0.0016773133538663387,0.0016773133538663387,0.1761178970336914,0.1761178970336914,0.1761178970336914,0.1142890676856041,47.61904761904761,33.33333333333333,0.0,0.0,0,67.4723892211914,0.6425941586494446
800000,105,210.7874298095703,-1.0,0.0016773133538663387,0.0016773133538663387,0.0016773133538663387,0.1761178970336914,0.1761178970336914,0.1761178970336914,0.1934923678636551,51.42857142857142,28.57142857142857,0.0,0.0,0,70.470947265625,0.671151876449585
900000,105,218.520751953125,-0.9654669165611267,0.002143023768439889,0.002143023768439889,0.002143023768439889,0.2250174880027771,0.2250174880027771,0.2250174880027771,0.11607501655817032,44.761904761904766,32.38095238095238,0.0,0.0,0,66.2874526977539,0.6313090920448303
1000000,104,210.44674682617188,-0.8457345962524414,0.008582019247114658,0.008582019247114658,0.008582019247114658,0.8925299644470215,0.8925299644470215,0.8925299644470215,0.1783033162355423,51.92307692307693,29.807692307692307,0.0,0.0,0,70.12271118164062,0.6742568612098694
1100000,480,218.14857482910156,-0.45190370082855225,0.025192061439156532,0.025192061439156532,0.025192061439156532,12.09218978881836,12.09218978881836,12.09218978881836,0.49282893538475037,26.25,30.208333333333332,0.0,0.0,0,259.7229919433594,0.5410895943641663
1200000,480,186.69879150390625,-0.4645693600177765,0.02721615694463253,0.02721615694463253,0.02721615694463253,13.06375503540039,13.06375503540039,13.06375503540039,0.5299368500709534,49.791666666666664,15.0,0.0,0.0,0,329.46923828125,0.6863942742347717
1300000,480,161.61013793945312,-0.47686541080474854,0.02752869576215744,0.02752869576215744,0.02752869576215744,13.213773727416992,13.213773727416992,13.213773727416992,0.5431186556816101,67.70833333333334,8.333333333333332,1.4583333333333333,0.0,0,379.56658935546875,0.7907637357711792
1400000,480,155.98690795898438,-0.5308420658111572,0.028233250603079796,0.028233250603079796,0.028233250603079796,13.551959991455078,13.551959991455078,13.551959991455078,0.5638044476509094,61.458333333333336,4.375,5.625,0.0,0,361.8257141113281,0.753803551197052
1500000,480,153.2997283935547,-0.5308967232704163,0.02939826436340809,0.02939826436340809,0.02939826436340809,14.111166954040527,14.111166954040527,14.111166954040527,0.5792972445487976,65.41666666666667,8.333333333333332,6.041666666666667,0.0,0,370.643798828125,0.772174596786499
1600000,480,148.5183563232422,-0.550502359867096,0.02767084911465645,0.02767084911465645,0.02767084911465645,13.282007217407227,13.282007217407227,13.282007217407227,0.5461529493331909,72.08333333333333,1.875,3.75,0.0,0,393.018798828125,0.8187891840934753
1700000,480,146.0510711669922,-0.5461582541465759,0.030407775193452835,0.030407775193452835,0.030407775193452835,14.595731735229492,14.595731735229492,14.595731735229492,0.5909572243690491,70.0,9.166666666666666,5.416666666666667,0.0,0,377.9171142578125,0.7873273491859436
1800000,465,150.79782104492188,-0.5229091644287109,0.03028080239892006,0.03028080239892006,0.03028080239892006,14.080573081970215,14.080573081970215,14.080573081970215,0.5997063517570496,70.10752688172043,7.311827956989248,1.935483870967742,0.0,0,370.8846740722656,0.7976014614105225
1900000,459,146.75306701660156,-0.5030614137649536,0.031702302396297455,0.031702302396297455,0.031702302396297455,14.55135726928711,14.55135726928711,14.55135726928711,0.6287125945091248,72.1132897603486,6.318082788671024,4.357298474945534,0.0,0,373.9052734375,0.8146084547042847
2000000,343,139.6270294189453,-0.5184316635131836,0.03247833624482155,0.03247833624482155,0.03247833624482155,11.140069961547852,11.140069961547852,11.140069961547852,0.631779670715332,67.3469387755102,6.997084548104956,9.912536443148689,0.0,0,270.88214111328125,0.7897438406944275
2100000,457,138.7787322998047,-0.5467586517333984,0.030593011528253555,0.030593011528253555,0.030593011528253555,13.981006622314453,13.981006622314453,13.981006622314453,0.6072426438331604,70.45951859956236,0.0,5.032822757111598,0.0,0,368.22198486328125,0.8057373762130737
2200000,464,134.2229766845703,-0.49978160858154297,0.03095562756061554,0.03095562756061554,0.03095562756061554,14.363410949707031,14.363410949707031,14.363410949707031,0.6050400733947754,74.35344827586206,4.956896551724138,11.85344827586207,0.0,0,381.30096435546875,0.8217692971229553
2300000,480,132.97080993652344,-0.5466848015785217,0.029494281858205795,0.029494281858205795,0.029494281858205795,14.157255172729492,14.157255172729492,14.157255172729492,0.5622382760047913,72.70833333333333,3.125,10.833333333333334,0.0,0,395.61383056640625,0.8241955041885376
2400000,480,131.92555236816406,-0.5025904178619385,0.030782155692577362,0.030782155692577362,0.030782155692577362,14.775434494018555,14.775434494018555,14.775434494018555,0.599887490272522,77.29166666666667,3.75,8.75,0.0,0,402.14178466796875,0.8377953767776489
2500000,480,133.40982055664062,-0.5265117287635803,0.030090685933828354,0.030090685933828354,0.030090685933828354,14.44352912902832,14.44352912902832,14.44352912902832,0.6008901000022888,73.95833333333334,2.2916666666666665,10.0,0.0,0,396.958251953125,0.826996386051178
2600000,345,134.6097412109375,-0.5304545164108276,0.03148658946156502,0.03148658946156502,0.03148658946156502,10.862873077392578,10.862873077392578,10.862873077392578,0.6331793069839478,68.69565217391305,5.507246376811594,10.144927536231885,0.0,0,270.5994567871094,0.7843462228775024
2700000,217,133.9152069091797,-0.5558070540428162,0.0312519334256649,0.0312519334256649,0.0312519334256649,6.781669616699219,6.781669616699219,6.781669616699219,0.6359580755233765,76.49769585253456,4.6082949308755765,7.373271889400922,0.0,0,181.81069946289062,0.8378373384475708
2800000,480,126.47803497314453,-0.5127602219581604,0.028280138969421387,0.028280138969421387,0.028280138969421387,13.574466705322266,13.574466705322266,13.574466705322266,0.5540163516998291,86.66666666666667,0.0,4.583333333333333,0.0,0,435.7127685546875,0.9077349305152893
2900000,360,126.21003723144531,-0.5364239811897278,0.029900263994932175,0.029900263994932175,0.029900263994932175,10.764095306396484,10.764095306396484,10.764095306396484,0.6072940230369568,69.44444444444444,0.0,13.055555555555557,0.0,0,285.7254638671875,0.7936818599700928
3000000,480,126.97554016113281,-0.5511870980262756,0.03008061647415161,0.03008061647415161,0.03008061647415161,14.438695907592773,14.438695907592773,14.438695907592773,0.589425265789032,66.25,1.4583333333333333,16.875,0.0,0,369.365478515625,0.7695114016532898
3100000,480,126.77678680419922,-0.528516411781311,0.0300944522023201,0.0300944522023201,0.0300944522023201,14.445337295532227,14.445337295532227,14.445337295532227,0.5963426232337952,78.33333333333333,0.0,4.583333333333333,0.0,0,413.1802062988281,0.8607921004295349
3200000,450,125.87300109863281,-0.5299188494682312,0.03103110007941723,0.03103110007941723,0.03103110007941723,13.963994979858398,13.963994979858398,13.963994979858398,0.6005395650863647,77.33333333333333,3.111111111111111,8.444444444444445,0.0,0,376.03179931640625,0.8356262445449829
3300000,480,127.8651123046875,-0.48322632908821106,0.02773156389594078,0.02773156389594078,0.02773156389594078,13.311150550842285,13.311150550842285,13.311150550842285,0.554507315158844,85.0,0.0,5.833333333333333,0.0,0,428.7912292480469,0.8933150768280029
3400000,339,129.10707092285156,-0.5171827673912048,0.03261614963412285,0.03261614963412285,0.03261614963412285,11.056875228881836,11.056875228881836,11.056875228881836,0.6553223133087158,79.64601769911505,3.5398230088495577,8.259587020648967,0.0,0,287.44769287109375,0.8479282855987549
3500000,440,134.0001220703125,-0.5574213862419128,0.03490511327981949,0.03490511327981949,0.03490511327981949,15.35824966430664,15.35824966430664,15.35824966430664,0.6749119758605957,68.18181818181817,5.0,12.5,0.0,0,343.15264892578125,0.7798923850059509
3600000,462,124.10600280761719,-0.5410330891609192,0.03333840146660805,0.03333840146660805,0.03333840146660805,15.40234088897705,15.40234088897705,15.40234088897705,0.6510835886001587,56.060606060606055,3.67965367965368,23.809523809523807,0.0,0,317.62579345703125,0.6875017285346985
3700000,480,125.4769515991211,-0.4831773042678833,0.029055234044790268,0.029055234044790268,0.029055234044790268,13.946512222290039,13.946512222290039,13.946512222290039,0.546099066734314,87.70833333333333,0.0,2.083333333333333,0.0,0,437.4831237792969,0.9114231467247009
3800000,321,130.14544677734375,-0.44229021668434143,0.03098217584192753,0.03098217584192753,0.03098217584192753,9.94527816772461,9.94527816772461,9.94527816772461,0.6288461685180664,82.2429906542056,0.0,5.919003115264798,0.0,0,281.0757141113281,0.8756252527236938
3900000,480,125.5985107421875,-0.5661168694496155,0.03009522333741188,0.03009522333741188,0.03009522333741188,14.445707321166992,14.445707321166992,14.445707321166992,0.5944499969482422,66.45833333333333,0.0,14.583333333333334,0.0,0,380.89385986328125,0.7935288548469543
4000000,480,127.4453353881836,-0.5296066403388977,0.029863547533750534,0.029863547533750534,0.029863547533750534,14.334503173828125,14.334503173828125,14.334503173828125,0.5792030096054077,76.45833333333333,0.0,6.458333333333334,0.0,0,407.814208984375,0.8496129512786865
