Complexity,Loss,Equation
1,0.012480909,"x26"
3,0.012396237,"x26 / 1.0200076"
5,0.010086855,"x26 + (x17 * -0.102738924)"
6,0.009987071,"x26 + (sin(x18) * -0.1166468)"
7,0.009675987,"((x8 + x19) * -0.093391754) + x26"
8,0.009403835,"(sin(x8 + x19) * -0.1240646) + x26"
9,0.008773144,"x26 + (((x2 + -0.9375607) + x19) * -0.14390951)"
10,0.007358889,"sin(x26 + ((x8 + (x2 + -1.0783432)) * -0.4764935))"
12,0.004948615,"sin(x26 + (((x8 + x2) + -1.0848054) * (x2 + -1.2757814)))"
14,0.0036748953,"sin(x26 + ((-0.97140944 - x12) * (x2 + (-1.0341449 - (x8 * -0.5699928)))))"
16,0.0036495242,"sin((((x2 + -1.0329046) - (x8 * -0.56053066)) * ((x12 + 0.98925513) * -0.91021323)) + x26)"
17,0.003647343,"sin(x26 + ((((x2 + -1.0329046) - (x8 * -0.5705011)) * -0.91021323) * (exp(x10) + x12)))"
18,0.0031740763,"sin(((x12 + 1.1934941) * (((-0.9517723 - (x8 * -0.5320992)) + x2) * -0.8041921)) + (x26 - -0.08339158))"
20,0.0021298158,"sin((x26 * 0.86198) + (((((x12 + 1.4743657) * (x2 + -0.83334535)) - (x8 * -0.93827343)) * -0.7115593) - -0.20313166))"
22,0.0016631718,"sin(((x26 * 0.82217443) + ((((x12 + 1.4762315) * (x2 + -0.79555285)) - (x8 * -1.0281523)) * -0.74748886)) - -0.24983096) * 1.0126704"
24,0.0016042895,"sin((((((x2 + -0.7956763) * (x12 + 1.5143197)) - (x8 * -1.0159891)) + x3) * -0.7663754) + ((x26 * 0.7844006) - -0.26316243)) * 1.032117"
