Complexity,Loss,Equation
1,0.05351746,"x26"
3,0.051922508,"x26 + 0.03990713"
5,0.04301844,"x26 + (0.028043225 / x2)"
7,0.03256571,"x26 + (0.0038275057 / (x2 - 0.10575385))"
9,0.029119067,"(0.0038275057 / (x2 + -0.104233876)) + (x26 / 1.1001215)"
11,0.020353056,"(((x2 + x8) * -0.9280916) + (x26 - -0.9896472)) * 0.6583901"
13,0.019496463,"((x2 + (x8 * 0.82349145)) * -0.6762084) + ((x26 - -1.0973595) / 1.5847077)"
15,0.01871934,"(((x10 - ((x8 * (x2 * 1.2501205)) + x2)) + x26) - -1.0477117) / 1.7221483"
17,0.018370409,"((x10 - ((x8 * (x2 * 1.2501205)) + (x2 * 1.0230361))) + (x26 - -1.0477117)) / 1.7221483"
19,0.018370407,"((((x6 * x7) - (((x8 * x2) * 1.2501205) + (1.0230361 * x2))) + x26) - -1.0477117) / 1.7221483"
