number,value,state,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_net_arch,params_vf_coef,user_attrs_best_mean_reward,duration,datetime_start,datetime_complete
0,86.70011901855469,COMPLETE,320,0.23317231096998742,0.005,0.882602311466811,0.9823252127315001,0.0005234570698224034,0.9496780074088556,10,960,"256,256",0.6026676526130081,86.70011901855469,0 days 00:23:04.492673,2026-05-28 11:44:44.062708,2026-05-28 12:07:48.555381
1,124.6086654663086,COMPLETE,240,0.13887504343566348,0.02,0.9570934052081461,0.9823863010825751,0.0003461610182687631,0.9868629971004883,20,480,"256,128",0.26848757777524174,124.6086654663086,0 days 00:25:37.230779,2026-05-28 12:07:48.572299,2026-05-28 12:33:25.803078
2,97.54356384277344,COMPLETE,240,0.23687922228709424,0.01,0.919837600866172,0.9852817148321168,0.0008356724852536918,0.674541674027139,5,960,"128,128,64",0.5859222126175765,97.54356384277344,0 days 00:24:46.633155,2026-05-28 12:33:26.011704,2026-05-28 12:58:12.644859
3,288.2132873535156,COMPLETE,320,0.18084913196308133,0.02,0.9880004909385572,0.9853129333476246,0.0032960073727094515,0.3529866518377986,20,1920,"128,128,64",0.5555460381599875,288.2132873535156,0 days 00:30:57.322334,2026-05-28 12:58:12.855832,2026-05-28 13:29:10.178166
4,108.14627838134766,COMPLETE,120,0.13364664763807516,0.05,0.9260321638047555,0.9992845536060475,9.47326216424689e-05,0.48626917258003144,20,480,"256,128",0.43850050113868133,108.14627838134766,0 days 00:24:16.292640,2026-05-28 13:29:10.392285,2026-05-28 13:53:26.684925
5,38.885765075683594,COMPLETE,480,0.1199960491095352,0.1,0.9288391315189386,0.9965646280431114,2.397147821121228e-05,0.9565399600479578,15,480,"128,128",0.8199703403372842,38.885765075683594,0 days 00:37:29.790912,2026-05-28 13:53:26.896961,2026-05-28 14:30:56.687873
