Complexity,Loss,Equation
1,0.012133027,"x26"
3,0.011965881,"x26 + 0.012934482"
5,0.010346067,"x26 + (x18 * -0.09125238)"
7,0.009844892,"(x26 * 1.1325624) + (x22 * -0.18386754)"
9,0.006948094,"x26 + (0.01805057 / (x2 - (0.09441041 - x8)))"
11,0.0055588377,"x26 + (0.0021798767 / (((x2 * x2) * 0.19765954) + x8))"
13,0.0055189244,"(0.002387379 / ((x2 * (x2 * 0.19949332)) + x8)) + (x6 + x26)"
15,0.0044301935,"(-0.052063696 * x16) + ((0.0021798767 / (((0.19765954 * x2) * x2) + x8)) + x26)"
17,0.004106208,"(x17 * -0.09596093) + (x26 + ((0.27858725 / (x8 - ((x2 * -2.4224386) - x26))) - 0.122202754))"
19,0.0035868052,"((x8 + x19) * -0.091199085) + (x26 + ((0.31849808 / (x8 - ((x2 * -2.7572217) - x26))) + -0.11591174))"
21,0.0033461393,"(x26 + -0.12364071) + ((0.3459565 / ((x8 / 0.14269164) - ((x2 * -2.925214) - x26))) + (x20 * (-0.10448871 * x2)))"
25,0.003233259,"((x26 + ((0.23755868 / ((x21 * -0.13590924) - ((x2 * -2.0061831) - x26))) + -0.11954186)) * 1.0520633) + (((x19 / 1.6594015) + x8) * -0.18219604)"
27,0.0032036544,"-0.12364071 + (((0.3459565 / ((x8 / 0.14269164) - ((x2 * -2.925214) - x26))) + x26) + ((x20 * -0.10448871) * (x2 / (x2 - (-0.6212536 - x26)))))"
29,0.0031731813,"((((x20 * (x2 * -0.10377785)) / (x2 - ((x2 * -0.6145197) - x26))) + x26) + -0.12819587) + (0.35807693 / ((x8 / 0.13658012) - ((x2 * -2.9346163) - x26)))"
