Complexity,Loss,Equation
1,0.017298691,"x26"
3,0.017124828,"x26 - -0.01318543"
5,0.015772518,"(x17 / -12.794098) + x26"
7,0.015298228,"(x26 - (x19 * 0.10817927)) / 0.9436028"
9,0.012526667,"x26 + (((x26 + -1.0307628) / x2) * -0.046779018)"
11,0.006510951,"((x26 + -0.9984146) * ((-0.012478369 / x2) / x2)) + x26"
13,0.006417274,"x26 + (((((x26 * -0.0125812935) + 0.012732269) / x2) / x2) + -0.0103499275)"
15,0.0049646716,"(x26 + -0.106782645) + ((x8 + -0.9458763) * ((x26 + -1.1825461) / (x2 * 9.234536)))"
17,0.0039538234,"(((x26 + -1.0064458) * (x2 + (-1.0220236 + (x19 + x8)))) / (9.929588 * x2)) + x26"
19,0.0030527532,"x26 + (((x2 * (x19 + x2)) + (x8 + -0.9982553)) * ((x26 + -1.0028526) / (x2 * 8.552922)))"
21,0.0030240638,"x26 + (((x26 + -1.006244) * ((x8 + -1.274614) + ((x20 + 1.3314995) * x2))) / ((x2 * 9.9545555) - x20))"
23,0.0029240535,"(((x8 + (((x2 * ((x8 + 1.0182225) + x20)) * x2) + -1.1325207)) * (x26 + -1.0107725)) / (x2 * 10.052734)) + x26"
25,0.0023657402,"((((((x8 + x8) + ((x2 + x19) * (x22 + x2))) * x2) + -1.0701607) * (x26 + -1.0078485)) / (x2 * 10.056047)) + x26"
