Complexity,Loss,Equation
1,0.041641712,"x26"
3,0.04037072,"x26 * 0.9296009"
5,0.03688872,"x26 - (-0.025366599 / x2)"
7,0.030048033,"x26 - (-0.043260194 / (x2 + x8))"
9,0.02702795,"((x26 - (-0.08254397 / x2)) / 1.2756299) - 0.099194475"
11,0.025523813,"(x26 - (-0.07825182 / x2)) * ((x25 * -0.21597004) + 0.85336083)"
