timesteps,episode_steps,mean_cgm,mean_action,mean_insulin,mean_proposed_insulin,mean_shielded_insulin,total_insulin,total_proposed_insulin,total_shielded_insulin,mean_iob,pct_tir_70_180,pct_above_250,pct_below_70,pct_shield_active,shield_count,total_reward,mean_reward
100000,149,260.0499267578125,-0.820698082447052,0.004347904585301876,0.004347904585301876,0.004347904585301876,0.64783775806427,0.64783775806427,0.64783775806427,0.1611335277557373,22.14765100671141,46.308724832214764,0.0,0.0,0,71.09396362304688,0.4771406948566437
200000,480,261.08880615234375,-0.4668944180011749,0.015803834423422813,0.015803834423422813,0.015803834423422813,7.585840225219727,7.585840225219727,7.585840225219727,0.3091078996658325,8.958333333333334,58.12500000000001,0.0,0.0,0,198.8285369873047,0.41422611474990845
300000,480,156.93673706054688,-0.5668953061103821,0.02021750435233116,0.02021750435233116,0.02021750435233116,9.704401969909668,9.704401969909668,9.704401969909668,0.41628938913345337,60.20833333333333,5.833333333333333,6.458333333333334,0.0,0,361.9434814453125,0.7540489435195923
400000,480,149.16148376464844,-0.576232373714447,0.02000286988914013,0.02000286988914013,0.02000286988914013,9.601377487182617,9.601377487182617,9.601377487182617,0.4108392596244812,82.29166666666666,2.5,1.4583333333333333,0.0,0,419.05560302734375,0.8730325102806091
500000,480,138.38832092285156,-0.629521369934082,0.022732889279723167,0.022732889279723167,0.022732889279723167,10.911787033081055,10.911787033081055,10.911787033081055,0.4515783190727234,64.79166666666667,8.75,14.583333333333334,0.0,0,372.8583984375,0.7767883539199829
600000,480,134.3771514892578,-0.5913981199264526,0.019826389849185944,0.019826389849185944,0.019826389849185944,9.516667366027832,9.516667366027832,9.516667366027832,0.3955267071723938,87.70833333333333,0.0,0.0,0.0,0,437.1270751953125,0.910681426525116
700000,347,129.8441619873047,-0.5563337206840515,0.026377614587545395,0.026377614587545395,0.026377614587545395,9.153032302856445,9.153032302856445,9.153032302856445,0.5374394655227661,73.77521613832853,6.051873198847262,10.662824207492795,0.0,0,286.641845703125,0.8260571956634521
800000,480,119.8947525024414,-0.5955213904380798,0.024547405540943146,0.024547405540943146,0.024547405540943146,11.782754898071289,11.782754898071289,11.782754898071289,0.4914316236972809,78.33333333333333,2.5,10.416666666666668,0.0,0,411.66217041015625,0.8576295375823975
900000,480,116.31633758544922,-0.6093489527702332,0.02305014617741108,0.02305014617741108,0.02305014617741108,11.064069747924805,11.064069747924805,11.064069747924805,0.4604225754737854,78.125,0.0,12.083333333333334,0.0,0,408.0908203125,0.850189208984375
1000000,480,117.45233917236328,-0.6221584677696228,0.025551704689860344,0.025551704689860344,0.025551704689860344,12.26481819152832,12.26481819152832,12.26481819152832,0.49952125549316406,72.08333333333333,2.2916666666666665,16.25,0.0,0,391.5743408203125,0.8157798647880554
1100000,213,122.46348571777344,-0.5254071950912476,0.02234937809407711,0.02234937809407711,0.02234937809407711,4.760417461395264,4.760417461395264,4.760417461395264,0.48149535059928894,85.44600938967136,0.0,7.042253521126761,0.0,0,191.13543701171875,0.89734947681427
1200000,480,125.32563781738281,-0.5776035189628601,0.024344833567738533,0.024344833567738533,0.024344833567738533,11.68552017211914,11.68552017211914,11.68552017211914,0.47318601608276367,80.625,1.25,4.791666666666667,0.0,0,419.8612976074219,0.8747110366821289
1300000,480,127.30009460449219,-0.6236385703086853,0.023534853011369705,0.023534853011369705,0.023534853011369705,11.29672908782959,11.29672908782959,11.29672908782959,0.47757959365844727,88.125,2.083333333333333,2.7083333333333335,0.0,0,437.9871826171875,0.9124733209609985
1400000,480,122.58948516845703,-0.6586695909500122,0.023585887625813484,0.023585887625813484,0.023585887625813484,11.321226119995117,11.321226119995117,11.321226119995117,0.46829769015312195,70.83333333333334,0.0,12.916666666666668,0.0,0,388.8746643066406,0.8101555705070496
1500000,480,121.36244201660156,-0.6282765865325928,0.024876892566680908,0.024876892566680908,0.024876892566680908,11.940908432006836,11.940908432006836,11.940908432006836,0.49211037158966064,69.16666666666667,1.25,13.333333333333334,0.0,0,384.60693359375,0.8012644648551941
1600000,480,114.27898406982422,-0.6151890158653259,0.022186418995261192,0.022186418995261192,0.022186418995261192,10.649480819702148,10.649480819702148,10.649480819702148,0.44262415170669556,76.25,0.0,12.291666666666666,0.0,0,408.9935607910156,0.8520699143409729
1700000,480,119.12922668457031,-0.586603045463562,0.02355540171265602,0.02355540171265602,0.02355540171265602,11.30659294128418,11.30659294128418,11.30659294128418,0.46019697189331055,86.04166666666667,0.0,3.75,0.0,0,431.1981201171875,0.8983294367790222
1800000,480,126.12923431396484,-0.6050304174423218,0.02435777522623539,0.02435777522623539,0.02435777522623539,11.691732406616211,11.691732406616211,11.691732406616211,0.48676231503486633,79.79166666666667,0.20833333333333334,4.375,0.0,0,415.975830078125,0.8666163086891174
1900000,480,118.9879150390625,-0.6154844760894775,0.02409481815993786,0.02409481815993786,0.02409481815993786,11.565512657165527,11.565512657165527,11.565512657165527,0.4712083041667938,73.33333333333333,0.4166666666666667,14.791666666666666,0.0,0,397.5631103515625,0.8282564878463745
