episode,timestep,reward,episode_length
102,4858,38.00870132446289,46
103,4902,35.85927963256836,44
104,4941,32.831851959228516,39
105,4994,42.479698181152344,53
106,5046,46.129852294921875,52
107,5097,41.98817825317383,51
108,5151,40.37090301513672,54
109,5198,34.1134033203125,47
110,5226,24.50941276550293,28
111,5284,52.18537139892578,58
112,5340,43.199371337890625,56
113,5378,30.42060661315918,38
114,5427,37.96855163574219,49
115,5474,36.91532516479492,47
116,5516,35.27286911010742,42
117,5568,45.510292053222656,52
118,5611,35.546939849853516,43
119,5659,40.26542282104492,48
120,5707,36.1056022644043,48
121,5757,44.37464904785156,50
122,5812,46.22504806518555,55
123,5872,48.77963638305664,60
124,5937,52.36227035522461,65
125,5987,43.00767517089844,50
126,6040,40.342586517333984,53
127,6092,43.74170684814453,52
128,6157,50.97063064575195,65
129,6205,32.47398376464844,48
130,6251,35.84639358520508,46
131,6297,37.78286361694336,46
132,6351,44.3713493347168,54
133,6400,39.29176712036133,49
134,6456,43.9959831237793,56
135,6506,40.27359390258789,50
136,6557,40.513916015625,51
137,6601,35.48739242553711,44
138,6650,40.3912239074707,49
139,6704,43.5816764831543,54
140,6758,44.627986907958984,54
141,6801,31.986074447631836,43
142,6853,40.36701583862305,52
143,6901,33.31083297729492,48
144,6951,41.54184341430664,50
145,6997,38.81792449951172,46
146,7039,35.566680908203125,42
147,7085,38.701725006103516,46
148,7133,41.09181594848633,48
149,7183,42.179588317871094,50
150,7220,28.591814041137695,37
151,7287,57.63262176513672,67
152,7346,46.4053955078125,59
153,7397,38.686954498291016,51
154,7464,55.12696075439453,67
155,7520,47.766700744628906,56
156,7572,42.481895446777344,52
157,7620,36.89997863769531,48
158,7671,46.12846374511719,51
159,7727,43.6828727722168,56
160,7787,50.768795013427734,60
161,7838,44.620872497558594,51
162,7888,40.22712326049805,50
163,7927,32.58110046386719,39
164,7970,34.66291427612305,43
165,8028,48.741615295410156,58
166,8074,41.13055419921875,46
167,8123,38.89189910888672,49
168,8183,46.62778091430664,60
169,8238,43.39628219604492,55
170,8292,46.709617614746094,54
171,8349,51.35356521606445,57
172,8399,36.58150863647461,50
173,8442,36.27083969116211,43
174,8497,46.3336296081543,55
175,8534,30.722166061401367,37
176,8575,34.93697738647461,41
177,8631,43.61098861694336,56
178,8678,35.84661865234375,47
179,8733,43.14334487915039,55
180,8781,40.63016891479492,48
181,8834,42.70896530151367,53
182,8884,40.87577438354492,50
183,8930,36.27076721191406,46
184,8977,42.80366516113281,47
185,9025,39.460575103759766,48
186,9079,45.09081268310547,54
187,9124,37.974613189697266,45
188,9166,35.16914749145508,42
189,9212,39.66438293457031,46
190,9296,60.8077507019043,84
191,9339,36.572696685791016,43
192,9396,44.89165496826172,57
193,9439,34.36870574951172,43
194,9486,34.28555679321289,47
195,9528,34.98616027832031,42
196,9571,32.26738357543945,43
197,9625,43.96537399291992,54
198,9674,41.05678176879883,49
199,9736,52.063018798828125,62
200,9783,39.33647537231445,47
201,9826,34.9290657043457,43
202,9874,37.40535354614258,48
203,9934,47.687374114990234,60
204,10000,57.35931396484375,66
205,10053,44.83636474609375,53
206,10115,52.0875244140625,62
207,10176,52.85597229003906,61
208,10239,48.32796859741211,63
209,10299,47.605918884277344,60
210,10360,52.575965881347656,61
211,10415,45.74633026123047,55
212,10474,50.30362319946289,59
213,10532,51.15834045410156,58
214,10593,53.64065170288086,61
215,10661,55.84975814819336,68
216,10723,56.2055549621582,62
217,10766,37.14302062988281,43
218,10817,44.24551010131836,51
219,10886,61.69553756713867,69
220,10946,45.96566390991211,60
221,11009,54.700252532958984,63
222,11066,43.84794235229492,57
223,11124,50.81550598144531,58
224,11180,46.65524673461914,56
225,11235,41.5074577331543,55
226,11308,60.00588607788086,73
227,11361,45.352352142333984,53
228,11410,36.508480072021484,49
229,11480,54.182952880859375,70
230,11530,38.930030822753906,50
231,11574,38.05724334716797,44
232,11637,54.88603973388672,63
233,11701,42.33076095581055,64
234,11756,41.62643814086914,55
235,11805,41.084144592285156,49
236,11862,47.08124923706055,57
237,11917,47.74309158325195,55
238,11988,46.830345153808594,71
239,12036,41.27732467651367,48
240,12104,54.887115478515625,68
241,12160,46.657413482666016,56
242,12228,53.38264083862305,68
243,12289,41.06931686401367,61
244,12339,41.753116607666016,50
245,12382,37.19617462158203,43
246,12449,59.18938446044922,67
247,12506,50.108123779296875,57
248,12552,38.80765151977539,46
249,12606,43.242061614990234,54
250,12671,53.00193786621094,65
251,12748,57.815914154052734,77
252,12803,45.35599136352539,55
253,12876,46.51866912841797,73
254,12929,41.650733947753906,53
255,12985,48.450862884521484,56
256,13040,40.53932189941406,55
257,13107,57.093292236328125,67
258,13174,59.00595474243164,67
259,13224,41.96878433227539,50
260,13297,58.37784194946289,73
261,13373,57.481849670410156,76
262,13449,58.41779708862305,76
263,13504,42.82902145385742,55
264,13564,52.22660446166992,60
265,13644,66.71273040771484,80
266,13692,37.330509185791016,48
267,13763,59.32941818237305,71
268,13828,52.714542388916016,65
269,13881,40.94576644897461,53
270,13936,48.228599548339844,55
271,13995,48.106788635253906,59
272,14044,39.40836715698242,49
273,14113,60.12596893310547,69
274,14178,55.69536209106445,65
275,14251,65.37080383300781,73
276,14297,37.7613410949707,46
277,14344,38.480194091796875,47
278,14404,52.912235260009766,60
279,14472,53.49628448486328,68
280,14529,47.217594146728516,57
281,14615,75.76493072509766,86
282,14684,58.015098571777344,69
283,14746,52.90623092651367,62
284,14794,40.10785675048828,48
285,14849,42.64395523071289,55
286,14917,58.94729232788086,68
287,14973,46.75164031982422,56
288,15028,44.905879974365234,55
289,15092,55.14408493041992,64
290,15163,58.276878356933594,71
291,15243,71.70059967041016,80
292,15305,53.761260986328125,62
293,15408,72.5905990600586,103
294,15459,44.76600646972656,51
295,15520,51.53336715698242,61
296,15584,55.17599105834961,64
297,15646,52.57181167602539,62
298,15733,77.60621643066406,87
299,15810,64.7408447265625,77
300,15887,64.49577331542969,77
301,15942,46.337425231933594,55
302,16031,75.76325988769531,89
303,16113,68.9061279296875,82
304,16181,56.38279342651367,68
305,16291,97.54816436767578,110
306,16365,64.90489959716797,74
307,16445,73.00715637207031,80
308,16496,39.60904312133789,51
309,16561,43.394676208496094,65
310,16672,97.04918670654297,111
311,16736,56.56562042236328,64
312,16842,90.92887878417969,106
313,16913,61.356719970703125,71
314,17026,89.18452453613281,113
315,17081,43.936222076416016,55
316,17160,60.86003494262695,79
317,17261,85.07313537597656,101
318,17317,47.52900314331055,56
319,17374,44.986568450927734,57
320,17471,80.11199951171875,97
321,17554,67.08567810058594,83
322,17637,73.4693374633789,83
323,17739,86.45887756347656,102
324,17803,52.34347152709961,64
325,17865,53.47014617919922,62
326,17962,81.10232543945312,97
327,18065,82.28077697753906,103
328,18143,67.35360717773438,78
329,18211,55.461517333984375,68
330,18288,67.5370101928711,77
331,18393,89.88386535644531,105
332,18468,58.39039993286133,75
333,18536,58.82963180541992,68
334,18650,104.004638671875,114
335,18737,69.89786529541016,87
336,18800,54.079837799072266,63
337,18877,66.90103149414062,77
338,18984,95.98697662353516,107
339,19079,84.64888000488281,95
340,19158,57.72068786621094,79
341,19245,73.97767639160156,87
342,19328,66.27919006347656,83
343,19461,116.12293243408203,133
344,19560,87.4630126953125,99
345,19684,112.41063690185547,124
346,19782,80.0311050415039,98
347,19914,122.8194351196289,132
348,19976,49.26176834106445,62
349,20088,98.81806182861328,112
350,20222,113.15576934814453,134
351,20448,187.165283203125,226
352,20572,109.00862884521484,124
353,20681,89.7131576538086,109
354,20785,93.24292755126953,104
355,20861,64.09549713134766,76
356,20931,47.630374908447266,70
357,21015,66.47579193115234,84
358,21071,44.558414459228516,56
359,21170,86.56050109863281,99
360,21254,70.49837493896484,84
361,21365,84.98877716064453,111
362,21415,40.57025909423828,50
363,21470,40.218772888183594,55
364,21566,87.50035095214844,96
365,21666,72.06681823730469,100
366,21747,56.74439239501953,81
367,21882,106.89727783203125,135
368,22220,286.73516845703125,338
369,22314,81.72920227050781,94
370,22393,57.59789276123047,79
371,22601,168.9151153564453,208
372,22890,229.3726806640625,289
373,23001,88.7249526977539,111
374,23317,292.6069030761719,316
375,23434,79.5645523071289,117
376,23518,59.9311637878418,84
377,23646,93.29499053955078,128
378,23707,54.08359909057617,61
379,23802,87.5934829711914,95
380,23882,69.27854919433594,80
381,24011,117.15469360351562,129
382,24116,92.30245971679688,105
383,24236,107.65684509277344,120
384,24356,100.97550201416016,120
385,24491,77.42865753173828,135
386,24819,309.4546203613281,328
387,25114,265.03662109375,295
388,25382,230.5075225830078,268
389,25528,109.1199722290039,146
390,25638,99.66631317138672,110
391,25733,65.42769622802734,95
392,26213,376.7290954589844,480
393,26693,264.1300354003906,480
394,27031,294.4281921386719,338
395,27318,169.7274932861328,287
396,27798,304.6910705566406,480
397,28278,337.5206298828125,480
398,28731,233.13189697265625,453
399,29182,242.2753143310547,451
400,29662,229.254638671875,480
401,29949,199.86105346679688,287
402,30076,95.56111907958984,127
403,30331,146.5172576904297,255
404,30603,172.91342163085938,272
405,30870,172.6470184326172,267
406,31134,150.80596923828125,264
407,31536,260.9907531738281,402
408,31835,193.57850646972656,299
409,32315,330.6811828613281,480
410,32577,162.27313232421875,262
411,33057,255.81854248046875,480
412,33387,213.84619140625,330
413,33647,178.98692321777344,260
414,33918,146.59092712402344,271
415,34232,159.1086883544922,314
416,34492,141.00241088867188,260
417,34914,190.12210083007812,422
418,35394,288.04339599609375,480
419,35874,312.79815673828125,480
420,36135,172.72181701660156,261
421,36426,143.93923950195312,291
422,36682,159.4907684326172,256
423,37162,287.7922668457031,480
424,37430,159.648681640625,268
425,37854,201.7523651123047,424
426,38133,166.09994506835938,279
427,38613,243.8339080810547,480
428,38866,163.16783142089844,253
429,39148,131.92172241210938,282
430,39537,190.20310974121094,389
431,39806,147.24610900878906,269
432,40064,129.70492553710938,258
433,40544,226.3108367919922,480
434,40790,130.69219970703125,246
435,41054,162.1394805908203,264
436,41310,174.95806884765625,256
437,41551,133.71194458007812,241
438,42031,255.05931091308594,480
439,42511,242.71554565429688,480
440,42767,148.98089599609375,256
441,43247,270.7987365722656,480
442,43523,158.29193115234375,276
443,43773,136.29025268554688,250
444,44205,282.0965576171875,432
445,44614,251.76724243164062,409
446,44897,140.25636291503906,283
447,45283,183.22247314453125,386
448,45538,134.0481414794922,255
449,45813,158.3705291748047,275
450,46201,210.93276977539062,388
451,46681,247.2734375,480
452,47124,305.6796875,443
453,47418,172.93798828125,294
454,47698,144.5271453857422,280
455,48178,287.3775634765625,480
456,48545,173.71022033691406,367
457,48797,142.744384765625,252
458,49050,172.9251251220703,253
459,49415,272.7884826660156,365
460,49680,150.7818603515625,265
461,49953,159.70974731445312,273
462,50248,170.66281127929688,295
463,50517,154.03965759277344,269
464,50768,175.96566772460938,251
465,51139,174.8275146484375,371
466,51619,304.8663635253906,480
467,51877,152.43240356445312,258
468,52124,127.33094787597656,247
469,52357,133.15750122070312,233
470,52722,181.17860412597656,365
471,53022,186.21315002441406,300
472,53271,170.31863403320312,249
473,53627,214.9967803955078,356
474,53906,174.31736755371094,279
475,54190,187.4273681640625,284
476,54521,172.28875732421875,331
477,55001,212.69126892089844,480
478,55292,205.8704376220703,291
479,55567,153.0866241455078,275
480,56047,318.1929931640625,480
481,56276,160.23873901367188,229
482,56630,211.07530212402344,354
483,56868,145.36940002441406,238
484,57159,181.9385528564453,291
485,57387,142.4827117919922,228
486,57663,184.96170043945312,276
487,58143,324.14495849609375,480
488,58449,262.2278137207031,306
489,58591,123.83148193359375,142
490,58629,33.49900436401367,38
491,58997,209.86972045898438,368
492,59477,231.0669403076172,480
493,59579,80.96589660644531,102
494,60059,381.3693542480469,480
495,60280,192.3400421142578,221
496,60673,290.4806213378906,393
497,61153,222.9860382080078,480
498,61411,172.388916015625,258
499,61695,180.36573791503906,284
500,61989,201.79031372070312,294
501,62239,138.2474365234375,250
502,62371,119.76200103759766,132
503,62610,169.09776306152344,239
504,63090,264.6585388183594,480
505,63470,208.095703125,380
506,63950,356.9164733886719,480
507,64430,222.63333129882812,480
508,64683,138.7660675048828,253
509,65105,221.33877563476562,422
510,65498,199.46234130859375,393
511,65790,152.91575622558594,292
512,66013,127.39131927490234,223
513,66248,141.61346435546875,235
514,66515,164.55218505859375,267
515,66995,204.26348876953125,480
516,67243,130.45748901367188,248
517,67502,135.7554473876953,259
518,67795,156.15484619140625,293
519,68071,145.3917694091797,276
520,68353,190.82672119140625,282
521,68611,155.57962036132812,258
522,68872,177.93161010742188,261
523,69127,150.70367431640625,255
524,69504,278.589599609375,377
525,69718,121.4677963256836,214
526,70004,150.61585998535156,286
527,70287,166.2958526611328,283
528,70570,158.2349395751953,283
529,70818,124.34645080566406,248
530,71094,150.7073974609375,276
531,71463,278.79681396484375,369
532,71710,136.91513061523438,247
533,71963,160.89794921875,253
534,72252,152.92120361328125,289
535,72637,194.32305908203125,385
536,73055,193.3965301513672,418
537,73424,275.0798034667969,369
538,73700,143.09617614746094,276
539,73983,160.77294921875,283
540,74243,149.61300659179688,260
541,74655,228.48016357421875,412
542,75052,244.56826782226562,397
543,75441,238.23016357421875,389
544,75578,118.0644760131836,137
545,76058,412.26727294921875,480
546,76385,225.87152099609375,327
547,76865,324.50225830078125,480
548,77345,322.8856506347656,480
549,77417,57.82524871826172,72
550,77802,275.0630798339844,385
551,78014,181.06471252441406,212
552,78263,162.47662353515625,249
553,78544,171.0795135498047,281
554,78921,241.141845703125,377
555,79236,186.53155517578125,315
556,79716,253.583251953125,480
557,79972,133.990234375,256
558,80374,241.03164672851562,402
559,80854,304.6861877441406,480
560,81236,208.6221923828125,382
561,81497,199.43902587890625,261
562,81754,137.22900390625,257
563,82234,272.5770263671875,480
564,82635,233.8343048095703,401
565,83056,231.2321014404297,421
566,83455,202.98162841796875,399
567,83734,135.9087371826172,279
568,83804,52.95218276977539,70
569,84176,234.45123291015625,372
570,84573,201.78855895996094,397
571,84696,99.05245971679688,123
572,84954,147.37008666992188,258
573,85251,199.24087524414062,297
574,85622,216.28855895996094,371
575,85889,192.02781677246094,267
576,86132,155.79666137695312,243
577,86327,134.30911254882812,195
578,86694,176.80319213867188,367
579,87086,218.40965270996094,392
580,87164,64.91324615478516,78
581,87424,141.510986328125,260
582,87749,208.93930053710938,325
583,88012,164.07371520996094,263
584,88318,195.67124938964844,306
585,88717,279.817626953125,399
586,88920,138.74285888671875,203
587,89221,193.20849609375,301
588,89487,177.49876403808594,266
589,89789,156.40052795410156,302
590,90049,144.9026336669922,260
591,90316,158.83096313476562,267
592,90796,262.371826171875,480
593,91167,274.6781921386719,371
594,91304,109.24492645263672,137
595,91655,303.7174072265625,351
596,91888,177.62930297851562,233
597,92368,289.7865905761719,480
598,92790,289.4999694824219,422
599,93270,292.59954833984375,480
600,93665,213.58920288085938,395
601,93746,48.520362854003906,81
602,94226,227.0456085205078,480
603,94346,103.81327056884766,120
604,94489,93.78976440429688,143
605,94916,383.8949890136719,427
606,95171,150.69789123535156,255
607,95651,318.7763977050781,480
608,95876,138.37059020996094,225
609,96121,161.51463317871094,245
610,96569,282.5195007324219,448
611,96848,173.31222534179688,279
612,97101,170.59808349609375,253
613,97581,336.374755859375,480
614,97966,176.4222869873047,385
615,98353,194.84954833984375,387
616,98623,148.40940856933594,270
617,98885,154.7444610595703,262
618,99253,263.8834228515625,368
619,99671,233.44236755371094,418
620,99802,113.3708724975586,131
621,100120,176.41488647460938,318
622,100375,136.93215942382812,255
623,100638,151.45985412597656,263
624,101008,191.00221252441406,370
625,101262,161.20404052734375,254
626,101526,142.44190979003906,264
627,101755,143.97210693359375,229
628,101997,136.293701171875,242
629,102285,154.75274658203125,288
630,102499,123.14315032958984,214
631,102712,130.41485595703125,213
632,102928,120.65530395507812,216
633,103179,151.039794921875,251
634,103435,143.2730255126953,256
635,103672,137.3712615966797,237
636,103994,158.49546813964844,322
637,104474,306.6598205566406,480
638,104710,125.4372787475586,236
639,105083,179.8170623779297,373
640,105329,132.86178588867188,246
641,105633,210.23414611816406,304
642,105857,132.06082153320312,224
643,106058,118.38383483886719,201
644,106483,208.53321838378906,425
645,106704,147.65966796875,221
646,106918,126.77957153320312,214
647,107311,182.5112762451172,393
648,107571,163.69992065429688,260
649,107806,127.86859893798828,235
650,108085,184.46929931640625,279
651,108472,228.2080841064453,387
652,108724,187.29116821289062,252
653,108940,133.75881958007812,216
654,109230,159.29981994628906,290
655,109458,130.82052612304688,228
656,109714,131.98452758789062,256
657,109938,114.02039337158203,224
658,110157,142.70668029785156,219
659,110413,143.66502380371094,256
660,110632,127.3992691040039,219
661,110836,123.74464416503906,204
662,111098,143.86312866210938,262
663,111378,146.1625518798828,280
664,111581,124.28477478027344,203
665,111833,139.59373474121094,252
666,112085,163.85226440429688,252
667,112267,116.46395874023438,182
668,112649,201.51751708984375,382
669,113019,178.203369140625,370
670,113276,146.43365478515625,257
671,113501,125.12730407714844,225
672,113777,145.31201171875,276
673,114024,133.6333465576172,247
674,114261,143.71536254882812,237
675,114525,147.08273315429688,264
676,114770,145.89198303222656,245
677,115030,147.24270629882812,260
678,115239,137.059814453125,209
679,115460,125.59038543701172,221
680,115712,174.9137420654297,252
681,115913,107.83353424072266,201
682,116128,131.41754150390625,215
683,116390,184.732421875,262
684,116630,182.92974853515625,240
685,116891,184.9625701904297,261
686,117149,163.029052734375,258
687,117392,141.69122314453125,243
688,117650,149.74066162109375,258
689,117847,109.6800537109375,197
690,118088,130.3811492919922,241
691,118296,132.77490234375,208
692,118529,127.83939361572266,233
693,118799,161.39453125,270
694,119050,137.006103515625,251
695,119312,152.97689819335938,262
696,119538,131.5835723876953,226
697,119920,179.42385864257812,382
698,120173,147.3182373046875,253
699,120407,128.067138671875,234
700,120624,134.58050537109375,217
701,120858,123.72660064697266,234
702,121063,127.7046890258789,205
703,121317,140.1934051513672,254
704,121572,132.62384033203125,255
705,121796,133.68215942382812,224
706,122025,125.43415069580078,229
707,122282,145.05294799804688,257
708,122537,138.86581420898438,255
709,122790,135.96871948242188,253
710,123006,121.42615509033203,216
711,123278,152.89013671875,272
712,123555,164.65382385253906,277
713,123819,144.8374786376953,264
714,124074,142.21923828125,255
715,124289,146.9778289794922,215
716,124507,146.5351104736328,218
717,124762,123.90369415283203,255
718,124964,124.1854476928711,202
719,125237,144.06935119628906,273
720,125483,121.34573364257812,246
721,125753,152.87982177734375,270
722,126000,140.4195556640625,247
723,126197,121.87574768066406,197
724,126439,126.2431640625,242
725,126650,117.49127197265625,211
726,126903,142.1250457763672,253
727,127127,149.4974365234375,224
728,127371,141.21746826171875,244
729,127618,132.27984619140625,247
730,127887,135.00926208496094,269
731,128143,139.02273559570312,256
732,128524,220.74386596679688,381
733,128821,190.1544952392578,297
734,129070,143.30409240722656,249
735,129310,130.9505615234375,240
736,129577,145.82861328125,267
737,129836,142.17977905273438,259
738,130066,121.88135528564453,230
739,130386,164.8684539794922,320
740,130612,131.4248809814453,226
741,130833,137.43551635742188,221
742,131075,142.17100524902344,242
743,131289,112.04547882080078,214
744,131529,139.9763946533203,240
745,131783,146.8470458984375,254
746,132036,137.41156005859375,253
747,132254,126.2398681640625,218
748,132509,161.3157501220703,255
749,132749,133.0487823486328,240
750,132995,138.09136962890625,246
751,133253,149.1474609375,258
752,133534,140.93064880371094,281
753,133799,142.2357940673828,265
754,134279,235.0246124267578,480
755,134526,131.63723754882812,247
756,134725,131.42868041992188,199
757,134979,138.23594665527344,254
758,135233,133.99993896484375,254
759,135425,121.29419708251953,192
760,135697,139.3670654296875,272
761,136177,246.97344970703125,480
762,136451,162.7894287109375,274
763,136689,158.93682861328125,238
764,136962,145.391357421875,273
765,137170,127.05448913574219,208
766,137650,227.7447052001953,480
767,138034,235.1673583984375,384
768,138259,123.39187622070312,225
769,138494,131.35400390625,235
770,138709,127.54226684570312,215
771,138968,148.11550903320312,259
772,139191,131.93394470214844,223
773,139428,132.828857421875,237
774,139700,189.4775848388672,272
775,140142,228.6839599609375,442
776,140395,138.40020751953125,253
777,140777,186.48062133789062,382
778,141253,249.0238494873047,476
779,141470,120.16006469726562,217
780,141678,137.7177734375,208
781,141889,123.4511489868164,211
782,142113,130.5548095703125,224
783,142506,186.2730712890625,393
784,142752,139.014892578125,246
785,143232,268.4334716796875,480
786,143460,135.71746826171875,228
787,143709,145.70794677734375,249
788,144114,203.70590209960938,405
789,144488,257.9999084472656,374
790,144829,177.5688018798828,341
791,145036,116.31657409667969,207
792,145293,126.10820007324219,257
793,145562,142.2593231201172,269
794,145976,192.92068481445312,414
795,146175,125.55337524414062,199
796,146581,184.04383850097656,406
797,146848,138.31674194335938,267
798,147059,125.58055114746094,211
799,147335,148.67022705078125,276
800,147587,136.28643798828125,252
801,147796,130.0272674560547,209
802,148030,132.7611846923828,234
803,148268,148.14877319335938,238
804,148527,149.3985137939453,259
805,149007,250.6222686767578,480
806,149276,141.8158416748047,269
807,149660,189.70523071289062,384
808,149928,135.9032745361328,268
809,150139,115.04063415527344,211
810,150409,179.6544952392578,270
811,150634,127.76378631591797,225
812,150878,143.00779724121094,244
813,151097,129.09759521484375,219
814,151340,155.67796325683594,243
815,151635,169.7795867919922,295
816,151900,168.53280639648438,265
817,152155,141.7250518798828,255
818,152399,142.07960510253906,244
819,152879,267.167236328125,480
820,153143,129.1826934814453,264
821,153374,147.77574157714844,231
822,153831,344.3800964355469,457
823,154036,127.4329833984375,205
824,154238,117.42585754394531,202
825,154493,138.76254272460938,255
826,154756,141.8119659423828,263
827,155236,245.54324340820312,480
828,155470,139.5825958251953,234
829,155878,249.82215881347656,408
830,156138,149.36856079101562,260
831,156618,266.54766845703125,480
832,156865,138.53854370117188,247
833,156918,42.932891845703125,53
834,157307,249.04409790039062,389
835,157558,137.9593048095703,251
836,157780,131.7922821044922,222
837,158091,151.40426635742188,311
838,158282,133.25901794433594,191
839,158555,189.95254516601562,273
840,158605,37.88727569580078,50
841,158873,153.6241455078125,268
842,159214,181.95025634765625,341
843,159694,295.3217468261719,480
844,160174,264.8836364746094,480
845,160436,192.0014190673828,262
846,160737,213.32565307617188,301
847,160787,43.098052978515625,50
848,161044,175.4039764404297,257
849,161287,134.56639099121094,243
850,161767,303.9352111816406,480
851,162059,200.7176971435547,292
852,162125,48.33814239501953,66
853,162605,267.0460510253906,480
854,163019,204.4391632080078,414
855,163082,40.91637420654297,63
856,163133,41.50675582885742,51
857,163493,200.3121337890625,360
858,163593,66.01663208007812,100
859,163666,56.700157165527344,73
860,164146,292.8124694824219,480
861,164378,142.25526428222656,232
862,164820,262.9586486816406,442
863,165090,159.02841186523438,270
864,165149,49.002052307128906,59
865,165467,207.09124755859375,318
866,165541,58.9884147644043,74
867,166021,288.8902282714844,480
868,166278,185.83859252929688,257
869,166710,270.5218811035156,432
870,166914,109.18746185302734,204
871,167337,200.7716522216797,423
872,167817,287.5171813964844,480
873,167895,64.51667785644531,78
874,168095,120.65791320800781,200
875,168351,168.49732971191406,256
876,168748,252.19688415527344,397
877,169167,229.45974731445312,419
878,169403,156.53370666503906,236
879,169883,302.2139892578125,480
880,169936,44.2266960144043,53
881,169981,38.392574310302734,45
882,170417,257.2325439453125,436
883,170670,184.51260375976562,253
884,171150,317.66986083984375,480
885,171360,125.88174438476562,210
886,171616,193.36624145507812,256
887,171866,150.59811401367188,250
888,172165,172.38919067382812,299
889,172416,156.72341918945312,251
890,172714,153.9024658203125,298
891,172934,123.82219696044922,220
892,173226,236.61863708496094,292
893,173491,159.46385192871094,265
894,173784,161.02880859375,293
895,174038,122.31964111328125,254
896,174255,132.32318115234375,217
897,174562,166.07177734375,307
898,175042,299.9913024902344,480
899,175255,135.90557861328125,213
900,175735,365.8603515625,480
901,176056,199.94447326660156,321
902,176536,251.70436096191406,480
903,176806,154.25228881835938,270
904,177154,193.89285278320312,348
905,177403,123.49835205078125,249
906,177665,178.61856079101562,262
907,177912,187.35684204101562,247
908,178185,162.73080444335938,273
909,178246,46.24574279785156,61
910,178547,201.54058837890625,301
911,178828,160.46371459960938,281
912,178899,64.46412658691406,71
913,179153,151.0205841064453,254
914,179421,147.60365295410156,268
915,179665,138.6641387939453,244
916,179750,62.14921951293945,85
917,180051,161.28439331054688,301
918,180268,137.31683349609375,217
919,180527,158.64401245117188,259
920,180801,175.98255920410156,274
921,181053,135.4566192626953,252
922,181123,46.095096588134766,70
923,181381,148.22067260742188,258
924,181463,57.585662841796875,82
925,181741,154.87770080566406,278
926,182130,232.13238525390625,389
927,182417,183.52154541015625,287
928,182681,133.2173309326172,264
929,182948,158.66128540039062,267
930,183204,142.47364807128906,256
931,183253,38.50146484375,49
932,183494,143.0028839111328,241
933,183763,177.76856994628906,269
934,184034,135.68112182617188,271
935,184157,98.07276916503906,123
936,184204,41.18061447143555,47
