Complexity,Loss,Equation
1,0.024488933,"x26"
3,0.024196569,"x26 + 0.017098907"
5,0.020992206,"(0.023152685 / x2) + x26"
7,0.015096199,"x26 + (-0.0022149887 / (0.10765572 - x2))"
9,0.012945971,"(((0.9975722 - x26) / x2) * 0.06135671) + x26"
11,0.0056983437,"((0.0057191355 - (0.0055052685 * x26)) / (x2 - 0.10615055)) + x26"
13,0.005646339,"-0.007896813 + (((0.0057191355 - (0.0055052685 * x26)) / (x2 - 0.10615055)) + x26)"
15,0.0045252373,"((((x8 * -0.11570025) + 0.09506832) / x2) * (1.1796588 - x26)) + (x26 + -0.099651374)"
17,0.004164763,"((((0.9720649 - x26) * (0.09344417 / x2)) + ((x19 * -0.114332154) + x26)) * 1.1795615) - 0.11108252"
19,0.003126681,"(((1.0233725 - x26) * ((0.10538216 / x2) + ((x8 + x19) * -0.1050634))) + -0.11653743) - (x26 * -1.1160786)"
21,0.0029742534,"((0.12093416 / x2) * ((((0.1523851 - x2) * (x8 + x19)) + 0.97861433) - x26)) + (-0.117166646 - (x26 * -1.1410642))"
23,0.0025172792,"(((0.16647397 - x2) * (x19 + x8)) * 0.20206325) + (((0.98395044 - x26) * (0.11595904 / x2)) + (-0.12236024 - (x26 * -1.1514391)))"
25,0.0024202105,"-0.12052842 + ((((0.9842153 - x26) + ((0.16102444 - x2) * (1.6238317 * ((x2 * x8) + x19)))) * (0.11904781 / x2)) - (x26 * -1.1525719))"
27,0.0024060353,"((((0.98755527 - x26) + ((0.16219552 - x2) * ((x19 + (x2 * (x8 / 0.942824))) * 1.6359199))) * (0.118926756 / x2)) + -0.12039843) - (x26 * -1.1504906)"
