Complexity,Loss,Equation
1,0.03680545,"x26"
3,0.036432944,"x26 * 0.9600493"
5,0.032527827,"(0.024889579 / x2) + x26"
7,0.025838364,"(0.0050839614 / (x2 - 0.10268883)) + x26"
9,0.021912307,"((0.0057166773 / (x2 + -0.105363026)) + x26) / 1.1638516"
11,0.011674976,"(-0.09628749 / (x2 / (x26 - 1.1725528))) + (x26 - 0.13594215)"
15,0.011247927,"(-0.09628749 / ((x2 / 0.69151556) / ((x26 - 1.1725528) / 0.62653863))) + (x26 - 0.13594215)"
17,0.010622133,"((x26 + -0.10797235) * 1.1246659) + (-0.36902937 / ((x2 / -0.41128808) / ((0.9593311 - x26) / 1.1650802)))"
