Complexity,Loss,Equation
1,0.02300167,"x26"
3,0.022866169,"x26 + 0.011640643"
5,0.019097831,"x26 - (-0.028135398 / x2)"
7,0.015549388,"x26 + (0.046703704 / (x2 + x8))"
9,0.01171574,"x26 + (0.046703704 / ((x8 + x2) + -0.05730446))"
11,0.009702915,"x26 + (0.046703704 / (x8 + ((x2 + x8) + -0.05730446)))"
