Complexity,Loss,Equation
1,0.031392857,"x26"
3,0.030760765,"x26 - -0.025176343"
5,0.028156433,"x26 + (0.018005557 / x2)"
7,0.025911145,"(0.024508512 / x2) + (x26 * 0.91766435)"
9,0.011469504,"x26 + (0.08646624 / ((x26 / -0.00043471757) + 0.08654003))"
11,0.011138686,"(x26 + (0.012521455 / (0.012521455 + (x26 / -0.00034473737)))) / 1.017782"
15,0.009491508,"((x8 - 1.094252) * ((1.1527542 - x26) * (-0.100144766 / x2))) + (x26 + -0.10914028)"
17,0.0069856253,"((((x8 + 0.3110225) - (0.38018578 / x2)) * -0.33130354) * (0.97687423 - (x26 * x26))) + x26"
19,0.0060979975,"((1.0122365 - (x26 * x26)) * ((((x19 - (0.42340747 / x2)) - x26) + 0.4039334) * -0.29001513)) + x26"
21,0.0052288496,"x26 + ((-0.29001513 * (1.0122365 - (x26 * x26))) * ((x8 + 0.42340747) - ((0.42340747 / x2) - (x16 * 0.29579347))))"
23,0.0032294344,"x26 + (((x8 + 0.36046046) - ((0.26032585 / x2) - ((x13 * -0.55093426) * x18))) * ((1.0031316 - (x26 * x26)) * -0.50886774))"
25,0.0029219445,"(((1.0725409 - (x26 * x26)) * ((x8 + (0.37863123 - ((0.26647943 / x2) - ((x13 * -0.5273453) * x18)))) * -0.4903863)) + x26) * 0.9558357"
