Complexity,Loss,Equation
1,0.027619312,"x26"
3,0.027309287,"x26 + 0.017605672"
5,0.025776759,"x26 - (x8 * 0.18239038)"
6,0.014499597,"sin(x26 - log(sqrt(x2)))"
7,0.013032894,"sin(x26 + (log(x2) * -0.37938386))"
8,0.012072199,"sin((x26 - log(sqrt(x2))) - x8)"
10,0.009982289,"sin(x26 + ((log(x2) * -0.15103799) / sqrt(x2)))"
