Complexity,Loss,Equation
1,0.01751594,"x26"
3,0.01740016,"x26 / 1.0236334"
5,0.015661115,"x26 + (x17 * -0.09164631)"
7,0.014863295,"x26 + ((x8 + x19) * -0.091141455)"
9,0.014251657,"(((x8 + x19) * x2) * -0.10292779) + x26"
11,0.014090396,"((((x19 * x2) + x8) * -0.10292779) + x26) * 1.0398128"
13,0.013186756,"(x26 + ((-0.9551099 + (x2 + x19)) * (0.10727284 * -2.0450156))) + x11"
17,0.012949626,"(x26 + (((-0.9551099 + (x2 + x19)) * 0.10727284) * -2.0450156)) + ((x25 * -0.019190487) * -0.74697036)"
