Complexity,Loss,Equation
1,0.02505088,"x26"
3,0.024839485,"x26 * 0.9692023"
5,0.0232985,"(x8 * -0.16431573) + x26"
7,0.022887688,"((x8 + -0.108920306) * -0.19454716) + x26"
9,0.021377956,"(((x2 + x8) + -1.0602949) * -0.19657247) + x26"
11,0.015795724,"((((x2 + x8) + -1.0602949) * -0.42925948) + x26) / 1.1581339"
13,0.015646262,"((((x2 + x8) + -1.0602949) * -0.42925948) + x26) / (1.1581339 / 0.99456173)"
