Complexity,Loss,Equation
1,0.012032506,"x26"
3,0.011810713,"x26 - -0.014913419"
5,0.009868465,"x26 - (x18 * 0.09845992)"
7,0.009306397,"(x26 * 1.139125) - (x22 * 0.19588163)"
9,0.009293735,"((x26 - (x22 * 0.16967781)) + 0.0032201936) * 1.1372689"
11,0.0072265253,"(x26 + ((x26 - 1.180739) / (x2 / -0.08461968))) + -0.09454867"
13,0.0059956247,"(((x26 + x8) - 1.3673707) / (x2 / -0.07933011)) + (x26 + -0.09475441)"
15,0.004215385,"((1.0278096 - x26) * (((x2 + x19) - 0.92519516) / (x2 / -0.112573855))) + x26"
17,0.0032037615,"(((((x21 + x2) - 1.0138478) + x8) * (1.0176746 - x26)) / (x2 / -0.114181705)) + x26"
19,0.0030183543,"((((x8 + (x2 * (x2 + x20))) - 1.0343006) * (1.0343006 - x26)) / (x2 / -0.11278907)) + x26"
21,0.0028828145,"x26 + ((((x2 * ((x8 + (1.0017595 - x26)) + (x2 * x19))) + x26) - 1.0497978) / (x2 / -0.123311184))"
23,0.0027994658,"(((((((x8 + (x19 * x2)) + 0.97730315) - x26) * x2) * 1.0602224) + (x26 - 1.0346283)) / (x2 / -0.12487572)) + x26"
25,0.0026576226,"(((((x8 + ((x2 + (x22 - x26)) * ((0.9179455 - x26) + x22))) * x2) + x26) - 1.0401688) / (x2 / -0.11122589)) + x26"
27,0.0026576142,"((((((x8 + (((x2 + x22) - x26) * (x22 + (0.91854787 - x26)))) * x2) + x26) - 1.0400994) / (x2 / -0.11129183)) + x26) - x1"
29,0.0023770786,"(((((x2 * (x8 + (((x2 + (x22 - x26)) * (x22 * 1.7261972)) + (0.8642736 - x26)))) + x26) - 0.91473633) / (x2 / -0.11967391)) + x26) * 1.1258171"
