Complexity,Loss,Equation
1,0.0121132145,"x26"
3,0.011959985,"x26 + 0.012379762"
5,0.010380361,"(x17 * -0.08962716) + x26"
7,0.007862898,"x26 - (-0.00046941618 / (x2 - 0.1118571))"
9,0.006827585,"x26 - (-0.00061902456 / (x2 - (x8 + 0.11180655)))"
11,0.0061643096,"x26 + ((x19 - (0.005099508 / (x2 - 0.1118571))) * -0.09205127)"
13,0.005248559,"x26 + ((x19 - (0.0053206836 / (x2 - (0.11186767 - x8)))) * -0.10139328)"
15,0.0048643015,"(x26 + ((x19 - (0.0053206836 / ((x2 - 0.11186767) - x8))) * -0.10139328)) / 0.9622104"
17,0.0037681914,"x26 + (((((x8 + x19) - (1.1205951 / x2)) * -0.11312705) + -0.1309072) * (1.0117626 - x26))"
19,0.0037680583,"((x26 + (((x19 - (1.1193223 / x2)) + x8) * ((1.0132804 - x26) * -0.10006356))) * 1.1296682) + -0.13261747"
21,0.003529853,"((x26 * 1.1388879) + -0.12516429) + (((x8 + x8) + ((1.0315752 - x26) * (x19 - (1.3378577 / x2)))) * -0.093160786)"
23,0.0034308853,"((x26 + (((0.9988621 - x26) * -0.115096994) * ((x19 + x8) - (0.99347305 / x2)))) + -0.11822083) * (1.1406147 - (x14 * 0.09376804))"
25,0.003149489,"(((x19 - (0.9329161 / x2)) + x8) * -0.14171894) + (-0.1459339 - ((((x8 + (x26 - (0.95152915 / x2))) * -0.16154508) + -1.1898633) * x26))"
27,0.0031487164,"((x8 + (x19 - (0.9256768 / x2))) * -0.1428893) + (-0.14635356 - (x26 * (x9 + (((x8 + (x26 - (0.93297565 / x2))) * -0.16583987) + -1.1928254))))"
