Complexity,Loss,Equation
1,0.024983346,"x26"
3,0.024689991,"x26 * 0.96452534"
5,0.022326255,"x26 + (0.020513348 / x2)"
7,0.017834611,"x26 + (0.0045310506 / (x2 - 0.10279618))"
9,0.012025802,"(0.02619356 / (x2 + (x8 - 0.0721937))) + x26"
11,0.0056837187,"x26 - (((x26 + -0.9922365) / x2) * (0.012607821 / x2))"
13,0.005519339,"(x26 - ((x26 - 1.0107577) * ((0.0126662515 / x2) / x2))) + -0.013647135"
15,0.0044626878,"x26 - ((((1.3707453 / x2) + (-1.548025 - x19)) * (x26 - 1.0024216)) * 0.09059718)"
17,0.0029969038,"x26 - ((((1.1870524 / x2) + (-1.2409201 - x8)) - x19) * ((x26 - 1.004296) * 0.10539912))"
19,0.002940787,"x26 - (((((0.90621215 / x2) + -0.9582235) + ((x21 * -0.78840804) - x8)) * (x26 - 1.0042856)) * 0.13807057)"
21,0.0029226039,"x26 - (((((x8 * -0.3607785) + (-1.254994 - x8)) - x20) + (1.2321951 / x2)) * ((x26 - 1.0043589) * 0.10123587))"
23,0.002564597,"x26 - ((((0.9601508 / x2) + (-1.0047601 + ((((x25 * x15) * -0.37949485) - x8) - x19))) * 0.13093296) * (x26 - 1.0093969))"
29,0.0024672716,"x26 - (((x26 - 1.0050275) * ((0.8929266 / x2) + (((((-0.7363562 - x19) * -0.731414) / (-1.4279754 / (x22 - (-0.48238668 - x2)))) + -0.32067522) - x8))) * 0.13354397)"
33,0.0021929622,"x26 - ((((((-0.5858571 / (-1.4977183 / (x22 - ((-0.70269376 - (x26 * x14)) - x2)))) * ((-0.79147995 - x19) + -0.39594883)) - x8) + (0.74924177 / x2)) * (x26 - 0.98088986)) * 0.16264544)"
39,0.002107525,"x26 - ((((((-0.6902737 - x19) * (-0.613158 / (-1.4801587 / (x21 - (((x14 - 1.014543) - (x15 + (x26 * (x13 - x26)))) - x2))))) - x8) + ((0.850687 / x2) + -0.34115198)) * (x26 - 1.0003842)) * 0.14354981)"
