Complexity,Loss,Equation
1,0.023985619,"x26"
3,0.023847627,"x26 + 0.011746924"
5,0.021822505,"(0.017878123 / x2) + x26"
7,0.020618595,"((0.026433067 / x2) + x26) * 0.91902304"
9,0.013663161,"((x26 - x8) - (x2 + -1.0459427)) / 1.597387"
13,0.01366316,"(((x26 - (x8 + -0.20607083)) - (x2 + -1.2006974)) / 1.5973917) + -0.22588475"
19,0.013486386,"(((x2 + ((x26 + (x26 - x8)) + -0.41505346)) - (x2 + -0.73675483)) - (x2 + -0.7367626)) / 2.5713549"
