Complexity,Loss,Equation
1,0.029167624,"x26"
3,0.028928438,"x26 * 0.96980965"
5,0.026931906,"x26 + (0.017223265 / x2)"
7,0.025247464,"x26 + ((0.0030272775 / x2) / x2)"
9,0.019804047,"x26 + (0.0026984857 / ((1.2089837 * x2) - 0.13138738))"
11,0.017966796,"(x26 * 0.9459544) + (0.0026984857 / ((x2 * 1.2089837) - 0.13138738))"
13,0.016324079,"((x26 * (0.82924426 + x2)) * 0.4909583) + ((0.08935224 / x2) + -0.08907181)"
15,0.011542358,"(((x26 * ((-0.103937194 / x2) + 0.9841491)) * 1.0552644) + -0.13568671) + (0.1220401 / x2)"
